Sim,Indirect_m3,Direct_m3,Total_m3,param_agr_water_mult,param_hotel_coeff_mult,param_rest_coeff_mult,param_dom_tourist_mult,param_inb_tourist_mult,param_rail_coeff_mult,param_air_coeff_mult
2039,5539689152.289576,594859925.0629535,6134549077.35253,1.092400810725071,1.066243928839414,1.292647741045158,0.9946297212297848,1.0016475066370865,0.5902314651703555,1.0405716682118287
2040,6486522573.319494,623289685.5135734,7109812258.833068,1.3188919032801507,0.8685973847320309,0.9985348080257489,1.1531573749690833,1.057192431599502,1.464674995504356,1.4571865093999576
2041,6068830130.016257,539341472.7058148,6608171602.722073,1.2189761042234952,1.1537644578015231,1.013720340298296,1.081515153755427,1.0407592319465835,0.7482646987800203,0.9607851234953748
2042,8401669364.630386,466017825.47580004,8867687190.106186,1.7770122859505608,1.0824939728978553,0.8890913417347527,1.008714229701092,0.979293903413872,0.811053617389407,0.9775378076267387
2043,4297689300.78462,563688015.3204112,4861377316.105032,0.7953032462827234,1.095829871096147,1.032283034281058,1.0052570243149275,0.9945479154003527,1.2299136069102377,1.1536839819972162
2044,3736951369.227768,642910552.0510474,4379861921.278815,0.6611696764967724,0.7674089626024352,1.2572643514810264,1.0606512608604641,0.9265832551129345,1.0039492964760934,0.8848400908275678
2045,4075185319.769389,480042682.83527875,4555228002.604668,0.7420782875532594,0.9858586612875069,1.03815479032854,0.8944963307593297,0.9667373909346991,0.8464385243474815,0.9700752743750235
2046,6069449429.145115,506623756.33100647,6576073185.476121,1.219124246159762,0.9559575583167994,1.1597444873709015,0.8462920071892956,0.9829985812991472,0.9060789230777502,0.9302927015034322
2047,5826926215.306456,534261893.88905215,6361188109.195508,1.161110506411816,1.131820626904066,1.004347578480449,1.0594710464709713,1.0316703958579292,0.8239105231718659,1.3934542042641682
2048,5283643516.470692,457516578.3796652,5741160094.850357,1.031152385698525,1.2805942766986693,0.8461295214064085,1.00576101310841,0.9646826012914885,0.8399405097712486,1.0151250029312289
2049,3957761430.055762,464221879.27174056,4421983309.327502,0.7139894342422121,1.0383355314155227,0.897514499606051,0.8950306884201866,0.9482007538544346,1.1578601233548618,1.1497291310915227
2050,6234792354.1241,386502932.05964684,6621295286.183746,1.258675764825007,0.7268442419263049,0.8323296737042757,0.832409532173604,1.0378839543440235,0.900375439778644,0.8575582567215453
2051,3868029129.2823334,542122010.765536,4410151140.04787,0.6925246587196625,1.0272596290863205,1.0326679875380027,1.0715093437471548,0.9788697618281041,0.7863122386966058,0.772208270748212
2052,6891583081.134866,589831057.6371095,7481414138.7719755,1.4157860294573046,1.920852421608888,1.1835833190475,0.9582755869171772,0.9580527624027574,0.8479979775313501,1.132778342805533
2053,10824718104.423632,558564443.1384643,11383282547.562096,2.3566273947972953,1.5090817175220652,1.0241516413226235,1.0320208546805958,1.0406205946963645,0.9689310459733993,1.0505667924713742
2054,5639204999.102894,465508214.39464414,6104713213.497538,1.11620589868529,0.47539944538281403,0.9538327272054599,0.9788991978981143,1.0229391418045126,0.8501827852084916,1.20601622380658
2055,5952570446.641557,469884142.4580743,6422454589.099631,1.1911657395671642,1.0159618390123815,0.8815540371568941,0.997260882151416,0.9896264400230153,0.938402444833761,0.822646081557658
2056,4578825869.239064,540056290.8900934,5118882160.129158,0.8625536486578007,1.2624192015080173,1.0533168794267762,0.9526199420973908,0.9824359635402541,1.069623839033625,0.9815129299934022
2057,3401662044.6299896,437560812.4732647,3839222857.1032543,0.5809654465197596,0.9554414890352636,0.8142801920809565,0.9938791980503457,1.0189764091825049,0.9038362838331656,0.7423383849167956
2058,4461921496.159117,450411251.02526873,4912332747.184385,0.8345890684103665,0.8913458833525796,0.8298848382605418,1.0461658589114033,1.0269382747838318,0.8280555768720695,0.9011134854602796
2059,3984801661.987595,549570007.3646456,4534371669.352241,0.7204577015605772,0.9354373979642596,1.1350244901460875,0.9779417183910221,1.0104455855317012,0.8606382057018449,0.7109270350476306
2060,3681254896.864162,529865619.08410776,4211120515.94827,0.6478465780542025,1.1480299327237822,0.9583397406489104,0.9733741151382393,1.0060319790518204,1.278427217445569,0.9431271860808699
2061,7981481208.158696,558373040.3395422,8539854248.498239,1.6764994897984584,0.7504235536970022,0.9553818710474976,1.0486030313181327,0.9696687542085366,1.4349886530710876,1.2615684886332095
2062,5510015083.558405,544417975.3804249,6054433058.938829,1.0853025058931955,1.3460470188622389,0.9746400975530876,1.0539343919037902,0.9726649117712278,1.0092226300933307,0.8283683628758844
2063,5657771137.441345,540995739.6977797,6198766877.139125,1.120647086399419,0.9860992719817063,1.1088806600118906,0.9090007828897585,0.9914087715947388,1.1449792961835639,0.825853332790111
2064,4783279428.930983,505140371.2519842,5288419800.182967,0.9114607838337301,0.7915548774942517,1.0248254009536553,0.9976872926519145,0.9519449544480015,0.8120200703165811,0.9666056294077354
2065,4942135231.858946,463557706.7592745,5405692938.61822,0.9494605244055533,1.3245695521418719,0.8885377837501129,0.9580989752133244,0.9460975737708015,0.8819677920737049,0.9631800390514539
2066,6556283722.756328,480599325.061311,7036883047.817638,1.335579399309452,0.6795783638556411,0.8939361674577248,1.0010974380766404,0.9955133542514781,1.089989992512818,1.1540143038049002
2067,5113053722.309204,501820503.451384,5614874225.760588,0.9903457686102155,0.8703998943596132,0.9707333783729449,1.114717351056236,1.049472292576748,0.5272728141418527,0.7401971852000069
2068,5874882286.31793,561031554.1875005,6435913840.50543,1.1725820310504615,0.866824481376935,1.0453329614040463,1.0287173845610462,0.8963544602469415,1.154524594585784,0.49923986174865537
2069,4914684716.709412,597014897.3946497,5511699614.104061,0.9428941136417098,1.7091317355243643,0.9946735084753114,1.1731395927165136,0.9804280746900721,0.8870847486598764,1.0127030502072054
2070,4745595728.159407,495635314.3331816,5241231042.492588,0.9024465027894584,0.842606519455125,0.9813264720740372,1.0175675623788099,1.013625923926003,0.7844246825716407,1.3381336248987319
2071,3714024460.4017906,515269931.7899546,4229294392.1917453,0.6556853531579765,0.5834822164341508,1.0069425338590212,0.9866833192922217,1.0536152787062696,1.0776345627303068,0.9612242212023767
2072,3282610998.6046863,545877006.0217029,3828488004.626389,0.5524873627457775,0.8646298533626424,0.9945663392358726,0.9984254027151619,1.0899949106367224,1.2884874258723054,1.0791979856700444
2073,4837919230.912386,478558015.743456,5316477246.655842,0.9245311171921574,1.1206261446898123,0.8829425646154092,1.0114103879798606,0.9871081586122871,0.9373968974336953,0.9840909878273102
2074,5224870946.4806,613157183.3650945,5838028129.845695,1.0170934569644225,1.2165526189044917,1.1660576368508162,1.02582811423634,1.0986261718943364,1.0584277966865376,1.1491070998062272
2075,3815168711.2940936,501391089.6288939,4316559800.922988,0.6798799700583228,1.766738026372769,0.9276532817212247,0.9206426116480407,1.022778302555271,1.0907363596317399,0.9411236768445902
2076,5110399437.786986,542270298.975978,5652669736.762964,0.9897108398170018,1.4215166894142535,1.019383082602609,0.9813471846825672,1.0407114279552667,1.048000714744174,0.9852629832269282
2077,5221372056.07296,368987167.8412168,5590359223.914177,1.0162564908270264,1.048101726520614,0.6909497130942446,0.9420483111811448,0.9467311590467408,0.8006610259174602,1.3276319974479232
2078,3162341194.706659,538646349.5224631,3700987544.229122,0.5237177410982661,0.8002317811064792,0.967723856791253,1.08236976403816,1.0226700154203516,1.0447041255806222,1.228814162402531
2079,4149786590.379787,430750446.3799499,4580537036.759737,0.7599235842139614,1.5008128447523446,0.8350616254880454,0.845946510014679,1.045028129312392,1.0368328764728014,0.8616500726285098
2080,5696688773.25856,411428495.4176229,6108117268.676183,1.1299565358338435,0.9119766543083486,0.8531467345451065,1.012552241449677,0.9655322936602074,0.4540605562123467,0.8668719374632348
2081,5668142313.97113,611638305.1219952,6279780619.093125,1.1231279653493378,0.8482844110315209,1.3633278920450174,0.8785464170030031,0.8697195314100195,1.1715145813649328,0.8807911777131344
2082,3930381836.38544,517188733.38047034,4447570569.76591,0.7074399885357433,0.900983395475593,1.037428885094629,1.0345790404180724,1.0074503491893385,0.6992685797202728,0.7752298000151246
2083,5356926311.282171,573552441.9761912,5930478753.258363,1.0486822910585272,0.7311972208003592,1.1839033267073302,0.9680876076684137,0.989253274602657,1.0256488413437976,0.8895356631602123
2084,6654039035.226908,538867287.9445797,7192906323.171488,1.3589633515789459,0.8902481607734481,1.128295537498118,0.8546564346987964,1.0672126417987133,1.303551806938375,0.9757009963425085
2085,6250927166.636382,605295223.8584102,6856222390.494792,1.2625353574765883,0.9433885147762094,1.1474864322997098,1.0753784444996801,0.9730844183440295,0.9512360081351777,0.8453157337296533
2086,5035603473.201466,422912920.589099,5458516393.790565,0.9718189706017616,1.200411184021593,0.9701392507610354,0.7986890245789523,0.9647495072927793,0.7907774461385219,1.1022892597583578
2087,4605844450.152744,622221931.6765224,5228066381.829267,0.8690167368573815,0.907535964091705,1.2409603017867294,0.9974864411679419,0.9414289498104754,1.1118298297387201,0.6652868763353549
2088,4434164358.633555,614209345.287247,5048373703.920802,0.8279493108091533,0.7284292244815889,1.127003094786474,1.055295240762419,0.9684958004647365,1.2803793128684433,0.7640175395824128
2089,5783287731.272133,535544573.4684786,6318832304.740611,1.1506717875127404,0.6696882061858852,1.0062002427703454,1.1101385370447134,1.1333477198455784,0.7782788806214732,1.1318245603378236
2090,5405401767.454903,441357501.52287245,5846759268.977776,1.0602780573113968,1.0537892071281205,1.0394934436686414,0.8711874561930857,0.9206674903530504,0.52807682902961,1.3801844305122144
2091,6022213459.580114,523219070.91533667,6545432530.495451,1.2078249762807605,1.018322294060911,0.9794901375306252,0.9587180916724397,0.9332354509628268,1.2365345323055028,1.0505744444505192
2092,5322115155.336344,571427582.1884806,5893542737.524824,1.040355148640276,0.870595187389302,1.0078358777299565,1.0866922422112835,0.9972848650411907,1.1708366945771385,0.833157071491671
2093,6317354716.578951,559796569.3835152,6877151285.962466,1.2784254264455144,0.8897060825512834,0.9934598897369885,1.0920992562367364,1.0987282651704384,1.0769774038278117,0.7773774898060547
2094,5273743633.6168,553260906.3343776,5827004539.951178,1.028784244445857,1.1019945147745662,1.0572300446854737,1.102459481668094,1.0370772747660857,0.640035853068684,0.924950267980273
2095,6262999648.441903,748396320.943987,7011395969.38589,1.2654232039902966,1.4157176326590017,1.2609960702115697,1.2049265091341805,1.0776164318097732,1.1195352204334694,1.2533149343442085
2096,6401476635.182074,454898652.9115812,6856375288.093655,1.2985481479602725,0.8228049163823737,0.8192178824561896,0.9593045695415561,0.9807473898500401,1.2067109974995804,1.1028452067472274
2097,4256959681.347727,645337319.9975954,4902297001.345323,0.7855603540265752,1.0224745401886912,1.171353214526321,1.0297905528083109,0.9304947604660115,1.4312792962617695,0.7525931893025384
2098,3403170202.70798,494462432.53336376,3897632635.241344,0.581326211532108,1.2706995822866434,0.9447648274433098,0.972330839978586,0.9775392195635535,0.9437100554043725,1.0724692007050345
2099,7615315626.591297,523664690.2253171,8138980316.816614,1.588909380721979,0.8236343705987006,1.1904494722397208,0.8419908995995318,0.993764828772408,1.0318100306186786,1.2869431917954655
2100,5488013401.105587,457536550.5636865,5945549951.669273,1.080039505046259,0.9960995977651302,0.9499831955478761,0.992799766931792,1.0005478645764203,0.5694664952863604,1.2361654638971056
2101,3472420997.541868,502416706.5992751,3974837704.1411433,0.597891626138168,0.9905460712783616,1.061913051481038,0.8404508409088649,0.9893007342465623,1.193670884802343,1.2661104081955816
2102,4347551117.6745,508599106.7039616,4856150224.378462,0.8072306425208982,0.720489952540258,0.9761733626806955,0.95833371805157,1.0295367255365366,1.1888409219694223,1.1600542659348054
2103,6242702077.641204,398183398.78243357,6640885476.423637,1.260567842017687,1.043024534436256,0.7404111814932611,0.8825473505578991,0.9644041606924643,1.0807694025821972,0.7435565955269141
2104,4816972205.766285,664028605.3661457,5481000811.132431,0.9195203998835539,1.0079173473907497,1.260846531444098,1.0351085707806544,0.9536420723086716,1.23752528906237,0.8385251861465134
2105,4558114056.665287,436520184.07078314,4994634240.736071,0.8575991963175698,1.148861052400808,0.8585869579717049,0.937717897156452,0.9397690523297838,0.8436447317677777,1.3479098867391308
2106,7337127432.713947,460584233.71780884,7797711666.431756,1.5223642561332535,0.7432508907401361,1.0125824291734473,0.857183357291443,1.0102513176820964,0.956372226944548,0.9319800853867162
2107,4026294067.5760016,479539429.25032043,4505833496.826323,0.7303830591427318,1.0024957054162096,0.842136732073739,1.0692526930559487,1.005287544866781,0.9641837987635365,0.6206940568651577
2108,4263244619.348032,466602275.6978825,4729846895.045915,0.7870637678718341,1.4126021724692528,0.799449752276882,0.951699878258985,1.0545711338424402,1.2198419761297774,1.1212746094628463
2109,5427106066.287872,544203557.9063158,5971309624.194188,1.0654699213147543,1.6809766402325372,0.9692590240466302,0.965431831005307,1.0773495118566945,1.2243302016486481,1.2124136176772462
2110,5672928480.5226965,479403986.22216904,6152332466.744865,1.1242728595486102,1.3771722700275715,0.9109733106894593,0.9217794189130568,0.9396312596825204,1.063540948644213,0.9839198512579657
2111,5824626130.102776,480264457.84707886,6304890587.949855,1.1605603052896536,0.745076876187698,0.8246777468040359,1.0919260949586225,1.0011760863341501,1.0530605841410967,1.1099523602823944
2112,6467695658.915373,543502024.0316029,7011197682.946976,1.3143883355795174,1.1193668024865282,0.9946851077909222,1.0216415200402142,0.9897321568492811,1.1101851521533037,0.8343627204840356
2113,5410024519.619852,410730701.26082224,5820755220.880674,1.0613838613157716,0.8862230206524437,0.7777139915353254,0.9509529228410518,0.9231635411359628,0.9327000484947264,0.9071386607878125
2114,5814507751.068904,500575361.82459307,6315083112.893497,1.1581398977804056,1.0735545458625209,1.0188210697621782,0.84687715585189,0.9735915943002584,1.2723390148879798,0.6382218551723678
2115,4840648047.271015,575344415.5551174,5415992462.826133,0.9251838746727454,0.8244373078473582,0.980900977150378,1.20085073618377,1.0783308720518998,0.9096131785847112,0.7852906206273962
2116,5232788904.0009365,412852508.1013122,5645641412.102249,1.018987503804927,0.6515713574606696,0.6279390948248084,1.1583493933270657,0.9683648690821725,1.0859099662703737,1.287341735645465
2117,5290473825.044346,516499724.27983093,5806973549.324177,1.032786257102908,0.9174755850795807,0.9215335145425234,1.115448161160225,0.9600507126491544,0.8807447141375188,0.33704238122096747
2118,5432068503.139384,552856230.5864266,5984924733.725811,1.066656980959324,1.1979966150069592,1.070261501534013,0.943746264517294,0.997397364345439,1.1893658789851564,0.9225298712025563
2119,6243754309.079594,448944634.36628544,6692698943.445879,1.2608195452664408,1.0746552783684717,0.840468117256522,0.9599242233400577,1.045584546907165,0.9800804726305118,0.8932489078048877
2120,5910972598.848345,610524430.081793,6521497028.930138,1.1812151592587756,1.1059856905301295,1.0767688291653714,1.0320532319326006,0.9847661623289898,1.4133129021008717,1.1188961860684186
2121,5209236149.937933,518326674.86654556,5727562824.804479,1.0133534726417597,1.0555770463308145,1.0649018814870368,0.928491709384203,1.0063843255014235,0.9747088908766303,0.5733306494772022
2122,4252431533.666103,459222041.2516133,4711653574.917716,0.7844771802677253,1.106422534657798,0.8473417859571692,0.9208480627591682,0.8857700386753419,1.187473463359097,0.8473095428953169
2123,5239148815.593485,558022736.3756207,5797171551.969106,1.0205088520095387,1.1415396709922276,0.9981576545041023,1.1166846849299352,1.0286163046098682,0.8739011085563002,0.882312806063027
2124,5118421922.893505,560864792.8909339,5679286715.784439,0.9916298905987176,0.9336343951775014,1.1237486625021484,0.9955887711780632,1.0110565795996753,0.9385522294506914,1.081049768376169
2125,5402846240.271473,442762502.27770466,5845608742.549177,1.0596667521641834,1.0209388451285664,0.8685366654309227,0.9104104810289189,1.0442340192939452,0.9915903631788898,0.9980690763073379
2126,9077109170.077858,562012873.6258506,9639122043.703709,1.9385835783164167,1.5462220888821256,0.9691284163628067,1.0762133869496775,0.9066187584744545,1.07027590557755,0.6687944803254366
2127,4545540079.384829,555440731.5548596,5100980810.939688,0.854591387563928,1.0361456857383056,1.172535867697171,0.9540881344809189,0.984875831602212,0.8506990281764993,0.932245979831678
2128,5718029181.227341,410170326.8235678,6128199508.050908,1.135061353861035,1.010697689557601,0.8713551902861184,0.8416516356477441,1.0482090942572542,0.8858404634835296,0.8445136641629015
2129,6733076027.776019,515409220.43177736,7248485248.207796,1.3778697129273274,1.0260547694013145,1.0688737428703177,0.9092150001290773,0.9721531586461295,1.0178561518216374,1.092700901271602
2130,5278144778.712278,453126749.693766,5731271528.406044,1.029837038040832,0.9469801664451982,0.838121333756159,0.9586805255720948,1.0025526598611962,1.07973948881828,0.9507702766985988
2131,9402751830.552004,515808503.7822211,9918560334.334225,2.016480239244487,0.8968748108526254,0.975855714520749,1.0175967514372417,0.9795187372848249,0.9927396457436771,1.3497152998779636
2132,4705197772.652147,552071655.5636027,5257269428.21575,0.8927829475361191,1.0535544429463235,1.0670090071860843,1.0137390094883816,0.9807438366035961,0.9641158281876354,0.8672131978277272
2133,5580278995.260521,376006281.1518708,5956285276.412392,1.1021102671901042,0.8812368909449266,0.639320981509494,1.0982216166766998,1.058356686692905,0.7345250182518004,0.8864257933093258
2134,4262600722.173796,493047318.4405656,4755648040.614362,0.7869097418612954,0.9642750221536504,0.919851537832205,0.9810373694500886,0.9288303802476907,1.1000782059288534,0.8935851174005378
2135,4735003681.985649,543917004.1014931,5278920686.087142,0.8999127898289686,0.820674532198782,1.0643997890779566,0.9627477541911208,0.997486205008405,1.168572635896783,0.9613982240178603
2136,5477562142.24505,595196553.0066813,6072758695.251732,1.0775394696806673,1.0273708346675843,1.0338766163797595,1.099603731238613,1.0125880907801321,1.1922389526025967,1.1683575136776598
2137,6361693127.219263,528074636.36671335,6889767763.585977,1.2890315741004592,1.1572525865894514,0.9216432423044315,1.0782960306722122,1.0469050344564264,1.030026706475123,0.9115591447815936
2138,5573380954.680494,439070658.5974509,6012451613.2779455,1.1004601936790106,0.9484001989868197,0.8343126991628245,0.982923389748823,0.9939022699486427,0.8793331835545862,0.9209077560655278
2139,7072134125.828281,550362672.8985256,7622496798.726807,1.458975467500262,0.6052615446132781,1.094269732329137,1.0233623664784917,1.0484440284684229,0.9356425907415459,1.0714064716974652
2140,5035994085.613483,498472027.67831105,5534466113.291795,0.9719124086131357,1.1590409385226015,0.9516389893717275,0.9619742204210954,0.9972684604034466,1.0308582770392372,0.810729666556634
2141,4756912850.981367,517561463.2525979,5274474314.233965,0.9051536606227102,1.0305018954432243,1.0818020802443509,0.9070270510379832,1.005977137079524,0.9962481303614382,1.126142438457453
2142,10381464101.299809,590558711.1329437,10972022812.432753,2.250597040125483,0.780119736689569,1.057033470327626,1.1757788908721298,1.0040669324124014,0.8309644209308754,0.9244130765452794
2143,5678265094.322443,454824408.62951785,6133089502.951961,1.125549425693407,1.2132680184463824,0.932887257164727,0.9566489277290078,1.032763885238636,0.6635307352591463,0.8194387555253438
2144,4341823867.498255,574810703.8332978,4916634571.3315525,0.8058606326322071,0.7049655799138592,1.1608842614491974,1.023599417090082,1.0270865848185506,0.8888783180271925,0.6321703941931174
2145,4367407039.500682,449972791.0735956,4817379830.574278,0.8119803580761519,1.2986845971161076,0.9108583584945759,0.8787722040819482,0.9443470405746072,0.9446207526207692,0.7795848541181862
2146,4123633426.350472,624129230.4111758,4747762656.761648,0.7536675115371768,0.9857606967394295,1.1785680961227853,1.0589161291663778,1.0108510737772831,1.0618303619598115,0.9586760701905802
2147,6509611318.790285,534323578.23234016,7043934897.022625,1.3244149394037779,0.5671019026905088,1.1981938795821296,0.9035313793581645,1.0270330795830525,0.9180632978137803,0.9815231039651835
2148,4720526077.93118,639822448.1249669,5360348526.056147,0.8964496163846793,1.0455911265406364,1.1575172011735337,1.1342366865163718,1.07308654610676,0.9496999888827833,0.9431621494048535
2149,5316232995.94165,563028963.5179224,5879261959.459573,1.03894808306961,0.9034377301495922,0.9729158269950553,1.1437928048308978,0.949567166792093,1.0223232100946562,0.7040278626443761
2150,5074518313.313062,722435175.5057629,5796953488.818825,0.9811277512781919,0.8700432786850462,1.3820618716551982,1.0452511244647955,1.0269223371283889,1.3133328455561082,0.9576366998175874
2151,6179246686.7566185,525787420.20983005,6705034106.966449,1.2453887402974224,0.8315769505580576,1.0227766688633866,1.009190523632585,0.9826057833899551,0.9667263067646245,0.6893924184583007
2152,4215629427.450197,498679400.25532484,4714308827.705523,0.775673784591111,0.9686964786218999,1.036158471826969,0.9850067903862785,1.0095928708506863,0.6902649141796181,0.746019495807684
2153,4000494559.9073524,502070033.59693366,4502564593.504286,0.7242115842565798,0.8857706957416068,0.9966907982142837,0.996196479535256,0.9463251105881928,0.8630960167636749,1.2170223438606764
2154,5444391507.618675,491361146.09310955,5935752653.711784,1.0696047547557324,0.6286550638878341,0.8305350284415486,1.0327388099578427,0.9993308717168037,1.3615983598824768,0.9729702091909596
2155,5979309467.13514,642886304.4504673,6622195771.585608,1.1975619543932703,1.3743995868848993,1.1942609856077147,1.0071796056919535,1.0159462815383908,1.2868253792525703,1.0843963220621455
2156,5591963770.104803,533062856.4885142,6125026626.593317,1.1049053707024652,0.9407391207765958,0.9141394855504092,1.0785363853851684,0.9514936735909981,1.1879204513726296,1.2800483148801907
2157,4252109102.0437846,554618501.4006963,4806727603.444481,0.7844000517160801,0.832781685023792,1.137941653905597,0.92653614994094,1.0724380456490574,1.1403048051851716,0.9821172111722406
2158,6095572843.349268,649629784.9884052,6745202628.337673,1.2253732024100934,0.7541937956154713,1.1739329662477813,1.1222465920861382,0.9227888887638017,1.1425923252964545,1.1857299681137643
2159,4317274567.250743,546641928.5344735,4863916495.785216,0.7999882186351668,1.212498391054464,1.090498207082393,0.9661872991112888,1.0268778315331886,0.952206288367353,1.071027625667647
2160,4547935362.968447,469217678.86677885,5017153041.835226,0.8551643609970406,0.7228106454695161,0.8962046086152544,0.940329682422929,0.8785780369493904,1.173459386639452,0.8496766390033709
2161,4122429840.5337305,532401155.60658175,4654830996.140312,0.7533796029562555,1.0340641610476708,0.9488382616731726,1.0290088722745296,0.9872508278030941,1.181242444494062,0.9646225173091818
2162,7149550409.56703,387016373.55583614,7536566783.122866,1.4774941406861641,0.8642335359454257,0.5984385728978018,1.0341241997407788,1.0239818427685412,1.1688932480958572,0.8432173820572761
2163,6028302784.094456,449146423.16428846,6477449207.258744,1.2092815976161957,0.8769064917640498,0.9825298515450107,0.8610663925272252,1.0356314257272707,0.8802739637907109,1.1157351725789102
2164,5985371945.613808,539027804.7226998,6524399750.336508,1.1990121539148835,0.7588964937597927,1.1204065281549975,0.961511217046153,0.9947313484140441,0.935057798446218,1.192862705105091
2165,7050392673.848274,427920904.2988267,7478313578.1471,1.453774716129097,0.8563467884994251,0.9643742381377115,0.8262360020626014,0.9879187707074603,0.8716474796971063,0.7199740236144091
2166,10693227959.409262,490151440.6677784,11183379400.07704,2.325173766373263,1.0022055264799978,0.9114879561614009,0.9459434330499565,1.0283721587613408,1.1993876880944587,0.8175470129287816
2167,3476368090.9472284,495823571.55558187,3972191662.5028105,0.5988358064743721,1.0605928631048693,0.9553379613835751,0.9493885381916571,1.0475331271876247,1.0606263243017942,0.9218390946530499
2168,4322781496.334515,607115361.0385518,4929896857.373066,0.8013055257317518,0.8216850400393995,1.1823048955478528,1.023796878804521,1.0689806751428528,1.0784280434945432,0.8303061696739437
2169,4447865969.916586,506092103.2113878,4953958073.127974,0.8312268597848569,0.9775228605840279,0.9918451466659806,0.936976339501541,0.9354593288527849,1.1151124422011762,0.9464666931490987
2170,4211667181.8491435,589470486.4431603,4801137668.292304,0.7747259797130598,1.2487132332977897,1.278687426461292,0.9559161795817925,0.9899677111813728,0.7175948492558311,1.0659319462647892
2171,3998668639.1481338,530950804.05584204,4529619443.203976,0.7237748075453979,0.6599064877433815,0.9143899742672915,1.1043110168154786,0.890323400590395,1.1763718957846927,1.25055294717963
2172,4794004480.546748,587595720.8712128,5381600201.417961,0.914026312895349,0.9984339840866299,1.0325847677696895,1.1651353703431555,0.9316249568206972,0.8918248358557174,0.8922146438413672
2173,3875073606.488945,455121984.80165565,4330195591.290601,0.6942097611923542,0.7884423518986335,0.9349897111559459,0.9263276457451756,0.9647940611680315,0.9100075776236387,0.8828848912623909
2174,5595443259.02756,660256165.212998,6255699424.240559,1.1057376958297207,0.7686104206128298,1.3111729620636985,1.0815405390073352,1.0432505988868401,0.8328559663709347,1.0677115630073606
2175,5218754688.387249,548703468.2842485,5767458156.671497,1.0156303928740091,1.0674289198141476,1.026955796696404,1.031024583422127,0.9759553460880184,1.0160012604301334,0.9829333403860887
2176,5802387231.075759,571771877.2843335,6374159108.360092,1.1552405600990243,0.8725695914021747,1.3192114205801773,0.860896901373387,0.9855517600330244,0.9866351954706927,0.6814335128045148
2177,5841225907.991245,439435170.47383857,6280661078.465084,1.1645311218521295,0.7377127324674498,0.9369808667646521,0.936706379453473,1.015001533645393,0.7217881509781484,0.8206485429345638
2178,5982385660.13286,476112126.26118565,6458497786.394046,1.1982978074984618,1.3924583721107182,1.2291368763782593,0.7577733835410588,0.9664719381688336,0.6421783545708536,0.9229874938245238
2179,4710385839.332245,542777731.2602271,5253163570.592472,0.8940239798703454,1.2586281759293665,1.0177005058410242,1.0258853027671226,0.9002662051844735,0.9594984438723166,1.1483161692859187
2180,8872161109.225677,538609314.4645711,9410770423.690248,1.8895581540036974,0.6168826367775447,1.1254983391818396,0.9138567201740476,0.9627036764192904,1.1627922005237645,1.2146896232326738
2181,5458005957.114821,459070367.555162,5917076324.669984,1.072861453846016,0.6916971719039251,0.8170433533136424,1.0107141549675176,0.9939638355376829,1.1434926623401862,0.7803709233594611
2182,3363873716.7491007,649954789.8203157,4013828506.5694165,0.5719261377274457,1.1599353465470414,1.0522620923813961,1.2056761537374852,1.0234231401523568,1.2001261294962418,0.8384447023103571
2183,4067711197.345701,494498352.87706804,4562209550.222769,0.7402904100702382,0.9312584288089012,0.8396319343013949,1.127451040499799,0.9896805511633682,0.960446870241789,1.1649663625084392
2184,3452988384.7747235,521762420.88684046,3974750805.661564,0.5932431699271032,1.455200455284077,1.0385644601057544,0.9386394943082527,1.0225916781609183,0.9292623978364737,0.8999393883367472
2185,5175209262.142529,414568348.802348,5589777610.944877,1.0052139342373727,1.1665889923618071,0.7722414920442771,0.9192974225002467,1.0462353043547183,0.9777888720433985,1.0637057528381753
2186,5003410066.302347,575005015.2609949,5578415081.563342,0.9641180173615175,1.0777401346647997,0.9858875470642859,1.1034385231289048,1.0560281223687353,1.1608962787792139,0.9539977810291332
2187,4605354715.61284,576649788.0115876,5182004503.624428,0.8688995879391651,0.7745557243123291,1.1643418055690056,0.9196158828708092,1.0086154697431589,1.3225196598499322,0.9984571734125046
2188,8615243738.553886,581078540.7749455,9196322279.328833,1.8281012021393064,1.130726191563449,1.0821330818491308,1.079289821363127,0.9431419983284466,0.9079278595690715,0.9091687758509613
2189,5901851441.701492,503176375.4879085,6405027817.189401,1.179033296217534,0.7269184444520791,0.8149074925613673,1.2188692403673222,0.9377492456605058,0.9468385845541414,1.215306302329515
2190,6170828627.388636,439075487.91941553,6609904115.308051,1.2433750645852004,1.385846484864935,0.7152420425744355,1.0540334582241062,0.9424065903938385,1.0061816170984852,0.681661676149475
2191,4134622936.661599,587478201.92659,4722101138.588189,0.7562963015035314,1.1113046075094675,1.0745416870691151,1.0947210974626285,0.9462556793464936,0.9469486779275186,0.9126086069188125
2192,4070712250.656956,637137554.3433572,4707849805.000314,0.7410082890848411,0.8136641061169343,1.237179819303762,1.0854423992125655,1.0049702907714861,0.8838617860424017,1.1966914983728867
2193,5199827479.074712,457986527.18741566,5657814006.262128,1.011102833726855,1.2228318494617838,0.855408094469475,0.9554321338204739,1.094372130132652,0.9748687174721911,0.9492167734556534
2194,5376116119.381696,665271156.9185778,6041387276.300274,1.0532726662035612,1.7513400228945073,1.3146106117264542,1.023215244789977,1.0105952647944623,0.8418665130824243,0.9686020433743531
