Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
Marine Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22771307681028885,18937.0,18937.0,18937.0,17336.473220504904,0.0,18937.0,64.96729519680865,15.0,15.0,46.2527808495414,0.0,138.217799313052,15.0,15.0,0.0,0.0,16.788987847680104,0.0,0.0,0.0,0.0,2.768698996546201,0.0,0.0,0.018086124401913876,0.024769311560679186,0.03637904250812032,0.8746408537419619,0.0,0.0,0.0,0.0,147.1920103944152,77.03740329346492,149.0,149.0,149.0,5.001220493328384,142.5172028540233,101.87937441165299,93.10631895687061,0.0,0.0,0.0,0.0,0.0,0.02085412970730774,0.013283457520086077,1.2490133785863688,0.0,0.0,0.0,0.0,0.05850084677122451,0.013436349952703496,0.0,0.0,0.07903882982496237,0.053978091669068896,0.002316392780796442,0.0,2.817769442142452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01594871695854492,12.062365346468875,302.9497603373177,6.430179336840309,4.281616382326519,0.0,1.1068702290076335,307.0200791618512,0.0,585.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.010838267649095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal and Lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.2221065452738,7949.726274036704,9867.267401951116,7.0,128.0,128.0,128.0,128.0,0.0,48361.0,12411.60367399091,836.0,836.0,836.0,809.1953350025416,385.5404952620282,836.0,488.7970371070857,5056.0,5056.0,4432.767885253366,530.0,532.2334396467124,5056.0,5056.0,81.0,9714.0,8908.353938852935,9714.0,9714.0,9714.0,3313.0289310854587,9238.725450246777,55.0,55.0,277.0620861244019,4558.941127560079,0.031182036435531704,4.499794773566835,837.0,837.0,25031.0,35933.947879385356,2836.6181373736486,13196.804389640647,2564.0,2564.0,2564.0,586.5365288671579,2474.95157809207,4825.157536622021,10991.94182547643,48361.0,48361.0,153210.0,152581.4199047809,153192.98994612007,16260.760053376642,346.47476545295484,3383.447422944868,93.9392683031438,93.51759275089759,93.87600637189477,91.31320416308797,80.56428098078196,90.60730092314489,27.38855939166679,24.089707091794775,29.14609061605996,0.04626693571634477,19.065262712032666,0.8285205465772348,181.94072490949537,0.0,76.0,76.0,76.0,76.0,76.0,76.0,75.92709157961808,2264.2234797794295,24510.17561280781,136.68161292548487,99268.99123955451,0.4745744499861209,15.016660788841993,936.7300920671072,0.0,0.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.147748918388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natural Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.149447812685,7003.927670541786,8693.334186218208,0.0,0.0,0.0,0.0,0.0,0.0,19.0,867.0002513562765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.6851960804204,0.0,0.0,0.0,0.0,99.05996208448187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22053.0,20177.1645699835,5533.907397212007,13210.929740612144,5331.0,5331.0,5331.0,0.0,5091.0014473249885,3645.093590526994,11603.846539618857,19.0,19.0,0.0,0.03284203324115517,0.0008887407654279842,0.0,0.943708709161664,0.894155254745649,7.9730081347305815,7.940365874508463,7.944891720842123,7.090436012731774,5.766732935719019,6.519432994317515,0.0,0.0,1.7225641712705004,0.0,0.0,0.0,2.1939634492083573,3.8400965454819733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.4712865844949,29.504756642556195,6.8805963242696615,32509.863815041324,0.0023662984493919297,107.81784937682063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.327695170030864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crude petroleum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61319.182994127696,313680.23643708415,389342.55909421376,0.0,0.0,0.0,0.0,0.0,0.0,195.0,38675.73800297439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.89012192895257,0.0,0.0,0.0,0.0,30.325615854787923,1.0,1.0,0.0,0.0,0.0,0.0,71.0,71.0,987673.0,903661.294978676,13596.777709264685,469069.01264956273,1632.0,1632.0,1632.0,0.0,1558.5282990122641,1115.8868391934072,371521.001003009,195.0,195.0,1.0,1.0862103372580323,1.0023329445092484,0.0,3.1364093436704974,1.0974387308102136,21.996626016841322,21.89632415797572,21.993111465105265,21.70938589400293,19.38248288049481,21.794774599360633,13.427596097823326,12.98288732839881,14.029356829304813,0.0,9.745487997776262,0.22893330892265698,3.0841366074933485,0.0,21.0,21.0,21.0,21.0,21.0,21.0,20.976076924562182,0.0,7563.702707980378,208.08467660919118,35.59232326743624,0.0,0.006507320735827806,1101.4007039743612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.75712830205396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,181.51113822500577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3521332494775924,0.0,0.0,0.0,0.0,0.22298246952049944,0.0,0.0,0.0,0.0,0.0,15.00041045286633,0.0,0.0,0.0,7693.366494502904,11.854390098879076,6.204354627661605,12.0,12.0,12.0,0.0,11.459766904501944,8.205050288186818,7.498495486459378,773.0,773.0,90446.0,90074.9712347122,90435.95956229517,5047.470169594969,675.446961698191,1501.1294595287895,80.39133915679014,78.09310993332194,94.34059499720153,484.25536174405096,725.5758228407334,797.6727979507149,290.9620688109715,23.083697096223194,373.6388912969808,0.0,123.19909726864199,43.998801657706835,463.0676931129236,0.0,4036.0,4036.0,4036.0,4036.0,4036.0,4036.0,4031.402212739665,699.6245123999886,12722.8461891735,40.0536295592736,40.90692619194879,0.0,0.01981774951365741,317.51076070169233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.6456152267325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manganese ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,191.1385077815714,0.0,0.0,0.0,0.028784427417684822,0.0,0.0,0.9609095230155511,0.0,0.0,0.12997463084628894,0.0,0.0,0.0,0.0,0.0,0.0,52.507841188046505,0.0,0.0,0.0,0.0,8.659152566379394,0.0,0.0,9.599712918660288,0.0,0.0,0.0,0.0,0.0,0.0,406.8435524313667,460.3454821731375,240.9357713741923,466.0,466.0,466.0,0.0,445.02094812482545,318.6294528579214,291.19157472417254,814.0,814.0,4783.0,4763.401516663341,4782.46964394823,6661.063007194468,5.488747775196839,1271.1961748687793,8.979756101047936,8.941528466404513,8.958668790631593,8.292552922750467,6.990998453722112,7.886695527891128,2.9697924914471816,2.9900360599734292,3.0996004318803347,0.0,2.195821227423443,0.03270475841752243,3.2179962489641034,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.996582417794597,923.2829124075814,899.3338408046735,6.024187337132559,9.063021710374842,0.0,0.002662085755565921,79.83957359052313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999106655050724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24833799443389742,1.270380931490824,1.5768075429589095,0.0,0.0,0.0,0.0,0.0,0.0,3569.0,838.2072275402694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18317745633077,0.0,0.0,0.0,0.0,0.8547661331619144,0.0,0.0,0.001291866028708134,0.0017692365400485133,0.0025985030362943085,0.06247434669585442,0.0,0.0,4.0,27.221469749898205,45.49036534607677,25.67963568541283,46.0,46.0,46.0,0.00017435618976927695,43.92910646725745,31.452692771382804,30.244734202607823,3569.0,3569.0,277.0,276.71673746329503,276.9923346108981,3466.829665413281,492.8990417006044,1068.3118364970992,207.5546342230546,206.66780646264317,207.09071339389504,192.35191734451573,162.69264045357482,183.49866396006377,74.44552340260246,74.79733662301511,74.02107386887545,6.334282213894494,58.379054514649525,1.482490887605479,23.370327561390503,0.5196862271835873,76.0,76.0,76.0,76.0,76.0,76.0,75.91456044486495,481.39499160046694,372.3977080617427,4.762618928748285,5.012373198138208,0.0,0.061523759684190174,51.37174190866765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583302570766213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2348138916235521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760666247387962,0.0,0.0,0.0,0.0,0.11149123476024972,0.0,0.0,0.007751196172248804,0.01061541924029108,0.015591018217765852,0.37484608017512655,1.0,1.0,0.0,1.0207239450504704,5.927195049439538,3.1021773138308024,6.0,6.0,6.0,0.0010461371386156616,5.729883452250972,4.102525144093409,3.749247743229689,1.0,1.0,12.0,12.262736265929242,12.007109926123423,9144.367357494195,338.1958631230706,1767.9136607600933,75.83804880838349,75.51389981193365,75.66935032505275,70.30672459960593,59.507657757160736,67.09548370169371,1855.0742339812064,2000.8403871702412,1800.3316651824061,0.023133467858172385,1416.9662667028465,0.305244411896876,6.531600296593536,3.8400965454819733,28.0,28.0,28.0,28.0,28.0,28.0,27.974937730493714,1272.6594535083475,328.50394435414023,5.442713787616797,9.988239649311307,0.0,0.02247983526922333,96.84219288421036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.370937495385617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013881233796721579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,247.0242139879768,0.0,0.0,0.0,2.183776050000941,0.14910214124914925,0.0,0.0,0.0,0.0,0.0,40.0,39.70804710500491,0.0,0.0,2.0,0.0,37.747053214582785,0.0,0.0,0.0,0.0,6.224927274113942,0.0,0.0,17.498325358851673,23.964308934957113,35.196723626606406,848.0900773019564,41.0,41.0,0.0,294.9041597908317,330.9350569270409,173.56095513624766,335.0,335.0,335.0,61.34725276914991,322.5746388035447,229.05765387854868,209.33299899699097,1052.0,1052.0,3467.0,3453.095504176526,3466.6237293784366,44006.55736178708,679.6172835781874,10026.08120387545,80.05398373053883,79.67939818772439,80.11021655831576,81.01035719698883,130.3772733966571,95.86866761950135,820.2745566726923,877.8685392547605,828.4687635455168,105.78895214759297,655.1234240256258,6.5801474626766305,2756.863719631875,4.397344999245738,96.0,96.0,96.0,96.0,96.0,96.0,111.32102102681932,17767.244312519575,3020.082286297008,47.682229386360135,48.555588536705386,0.03581693962159403,0.06461814996416423,466.18472195708506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9956071054147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034703084491803947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19257.0,4522.038824071553,0.0,0.0,0.0,3.671285227508048,0.0037275535312287313,0.0,120.70004753171062,15.0,15.0,29.277792233136015,1.0,0.9927011776251227,15.0,15.0,23.0,0.0,134.76261386460004,0.0,0.0,0.0,0.0,22.223919462209775,0.0,0.0,7.102392344497608,187.67446047663105,0.010394012145177234,2.1249486933917088,35.0,35.0,0.0,417.90139516941343,1181.4875465216146,618.3762459347906,1196.0,1196.0,1196.0,8.998500536767983,1142.5619429703172,817.7700120559529,747.3500501504514,19257.0,19257.0,4913.0,4892.830886335775,4912.454202077432,9768.433390399447,21.42619184088007,1873.6053711669758,0.0,0.0,0.0,0.0,0.01752448273323025,0.003838957129343856,19.322497273555733,20.861833364964887,19.140818208327094,0.015422311905448256,14.766970886251876,0.0,68.83914162341345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556776273869977,1357.4378054914912,1797.5482516648012,21.48876975719052,18.093380796092223,0.0008954234905398508,0.21144241817499232,197.09926201494403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428310913574414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,78.19302591064285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380333123693981,0.0,0.0,0.0,0.0,0.05574561738012486,0.0,0.0,0.0,0.0,0.0,26.250718292516076,0.0,0.0,0.0,0.0,2.963597524719769,1.5510886569154012,3.0,3.0,3.0,101.97510193610094,7.456923037858975,2.0512625720467046,1.8746238716148445,333.0,333.0,0.0,0.0,0.0,0.0,2.7655987611491546,0.6699554047121039,0.0,0.0,0.0,0.0,0.011339371180325455,0.0,12.011891778836818,12.931074840260644,11.677658073719135,2.4347794753531278,10.469731364620078,0.2515270542416324,1.9039996510664283,0.19987931814753357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.823853804859795,0.32999099916384567,0.0964743777849007,0.0,0.0,2.084916397950832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281374126958345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other non metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07877600179639496,0.0,83.60013976791763,0.0,0.0,0.0,0.0,0.0,0.0,54294.0,12769.61623656815,76.0,76.0,76.0,84.16837666371732,5.827516883932778,76.0,70.420329636146,1359.0,1359.0,1183.0432056202433,227.0,225.89787782139354,1359.0,1359.0,0.0,683.0,7128.957233572052,683.0,683.0,683.0,201.19889353442454,1720.2396631184424,316.0,316.0,118.1275980861244,719.0176736102428,121.12944499364497,2663.9244424681897,1293.0,1293.0,0.0,1259.4882878635262,57187.553568675816,29932.8613957163,57890.0,57890.0,57890.0,552.4358008055256,55308.406114313286,39798.52598635861,36173.991975927784,54294.0,54294.0,14807.0,14749.005074550274,14805.43059490085,18013.924677904037,633.9011785172002,6996.458083389241,680.2631706863768,677.2182595315438,680.5373057217893,682.4823296114788,773.8054451071349,729.6051743066056,1978.0176583952075,2080.77532106029,2037.4543727883865,154.43625684635342,1504.5920766130364,9.319815921308855,7810.466458760414,2.7595414089606276,758.0,758.0,758.0,758.0,758.0,758.0,799.7457666389913,34715.50073555233,12660.326803708034,35584.091207796526,1358.6936913957572,0.20326113235254614,3.756714940671892,1551.8059885780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.6525404958435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Processed poultry meat & poultry meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.849798914978739,351.0,351.0,351.0,322.0210470829647,0.0,351.0,23.414419279459086,304.0,304.0,266.1082482274117,0.0,2.561886653581943,304.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03668285619475701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00353295241418415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614230774098711,0.2631450768369012,0.6318513636137909,0.0,0.6217335411428766,5.959799045380924,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921695731140085,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
Processed other meat & meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,222.0,222.0,0.0,0.0,0.0,0.0,0.0,0.024292159144262762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679583586435139,1223.0,1223.0,1223.0,1136.1934712626364,0.26092874718601117,1223.0,429.324718729236,44.0,44.0,97.64601574188512,70.0,78.41554219823357,44.0,44.0,0.0,0.0,1.0140999371081942,0.0,0.0,0.0,0.0,0.16723685214037456,0.0,0.0,0.10076555023923445,0.13800045012378404,0.20268323683095607,4.872999042276645,0.0,0.0,0.0,0.0,8.890792574159308,5.276362420294962,9.0,9.0,9.0,29.006520921497373,9.900388492496763,6.153787716140114,5.623871614844534,0.0,0.0,0.0,0.0,0.0,0.11618729408357169,0.06923285770309813,6.958788823552626,0.0,0.0,0.0,0.0,0.32593328915396513,0.07485966402220519,0.0,0.0,0.17502975088070488,0.300735082156241,0.012905616921580177,0.0,15.699001177650805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08885713734046456,67.20460693032659,49.77783423044864,0.9944132916067964,0.5165886405395766,0.06267964433778955,0.22833642393146836,23.512948984271386,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823590213073845,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0
Processed fish & fish products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006940616898360789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518087178735259,8528.0,8528.0,8528.0,7898.379656996555,0.007455107062457463,8528.0,3068.575011758499,10.0,10.0,434.73560788395235,2.0,64.22975956820412,10.0,10.0,0.0,0.0,0.11267777078979936,0.0,0.0,0.0,0.0,0.01858187246004162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878658415732564,0.5348323080065268,1.0,1.0,1.0,194.952400760193,9.733768377218597,0.6837541906822349,0.6248746238716149,0.0,0.0,0.0,0.0,0.0,0.0,0.0012066729011433225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323122148052992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.59136201812066,5.448152596137454,2.902411661933934,0.0017908469810797017,0.5069339370428094,159.9874809297176,0.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.008283744075129,0.0,0.0,0.0,0.0,2163.0,0.0,0.0,0.0,0.0
Processed fruits & Processed Vegetables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183660971278094,1.905571397236236,2.365211314438364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.41452315619696,4161.0,4161.0,4161.0,4109.501816675765,608.2511177425266,4161.0,502.75449249322486,8707.0,8707.0,7591.391907890457,5219.0,5211.2778459273795,8707.0,8707.0,1125.0,0.0,9.239577204763547,0.0,0.0,0.0,0.0,1.5237135417234127,0.0,0.0,5.064114832535886,6.98761534421966,0.0,0.0,0.0,0.0,6.0,5.489638027474765,81.07780395956749,91.69712871087131,82.0,82.0,82.0,50.98755096805047,80.60439783663003,56.06784363594326,53.49047141424273,0.0,0.0,0.0,0.01231576246543319,0.00033327778703549406,0.0,2.5687753275614145,1.022953747188129,3.128211360029737,3.0954009232347413,3.261764325999914,6.975016419946446,9.042651498416907,9.99334396641603,2.8622884204550547,0.1335800594673246,3.7314145657159523,0.0,1.1800962295743793,0.4469650317061398,4.676364112182143,0.0,41.0,41.0,41.0,41.0,41.0,41.0,40.95329304319283,0.0,312.2239485489152,7.614755079840563,21.038899447872986,4.673215197127481,22.823432042866408,91.30895722583071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.475761558111717,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0
Dairy products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.90142121028046,89.0,89.0,89.0,97.73231800297447,28310.077838856603,89.0,520.1377598379443,9545.0,9545.0,8312.03768945554,0.0,0.6495951913640824,9545.0,9545.0,1.0,0.0,0.7887443955285955,0.0,0.0,0.0,0.7054188967285147,0.16780885349138727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915060891012795,3.619206866135936,7.0,7.0,7.0,83.97949571208314,10.466495696112537,4.786279334775644,4.374122367101304,0.0,0.0,0.0,0.0,0.0,0.0,1.1517692841413014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002261855036370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0976207308672,27.265239775374848,152.5759106935673,0.0,18.89938681016143,168.88295431000137,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28636504584853,0.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,0.0
