Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,,,,,,,,,,,,,,,,,,,,,
विवरण 1.6 ख:  आर्थिक क्रियाकलापों के अनुसार सकल मूल्य वर्धन में प्रतिशत परिवर्तन,,,,,,,,,,,Statement 1.6 B: Percentage change in Gross Value Added by economic activity,,,,,,,,,,
,,( प्रचलित भावों पर at current prices),,,,,,,,,(स्थिर (2011-12)  भावों पर at constant (2011-12) prices),,,,,,,,,,
क्र.सं.,मद,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,Item,S.No.
3.1,"खाद्य उत्‍पाद,  पेय पदार्थ और तम्‍बाकू ",0.4195626998817419,4.426131773717419,5.820906052989754,15.02617556878792,21.435235935495133,7.0939884969483895,20.70928358126703,-1.2937877238849225,7.058306178226038,-7.750876968381153,-0.6336449906453042,2.6550123184665178,16.18420241917867,10.818457882437475,5.617952884962368,20.673233057613643,-4.075366213965455,3.7166832853462983,"food products, beverages and tobacco",3.1
3.2,"वस्‍त्र, परिधान और चर्म उत्‍पाद ",22.67304569825573,31.089880771999738,1.2777339922910305,20.348464102183268,0.9314780466824971,9.669955982991592,10.175120769643492,-2.7624546454930137,-18.77585231659209,15.76659812015286,21.991838109478994,0.008256629802699991,19.64018332740575,0.8277248375074436,7.5814191154171064,6.814801821720326,-2.080795271052435,-18.448729261357634,"textiles,  apparel and leather products",3.2
3.3,मेटल उत्‍पाद ,8.399360887472461,15.299624609251374,-4.660854725556975,-14.894110399571353,17.647423419584577,21.61404747497044,10.679981436165638,-4.962971730547443,5.261168461318638,3.8727933956650897,16.267489657115625,-5.81135345645929,-13.743736454257638,26.586201673902078,12.04323393881169,2.110158678041051,-0.8865416034242568,1.772775789677156,metal products,3.3
3.4,मशीनरी और उपकरण ,6.442661097199251,-3.606630687180764,13.273127346336164,24.734393844560845,11.519124956971373,8.52156928678165,10.777327134261922,-3.3306596819322807,-4.253680093398591,3.305271154416399,-5.9980246039250025,9.853343607092576,20.3163198663533,10.445514571192243,12.412808460534306,8.914100147030284,-4.5332517646278525,-6.323078509688508,machinery and equipment,3.4
3.5,अन्‍य विनिर्मित वस्तुएं ,16.489151095645948,8.09353428167183,18.055489599566748,17.127461132537515,4.586295998498802,8.353073782600616,5.373393293220186,-4.885856525867715,5.435451233964726,8.71687370334088,3.108165093417703,17.54300260806703,16.664431915543542,2.997673824822408,3.63745682964677,0.21182021148062133,-2.5128145900133876,7.219541619159803,other manufacturing goods,3.5
4.       ,"बिजली, गैस, जलापूर्ति और अन्य उपयोगी सेवाएं ",15.365057230913557,20.805681987052647,8.496166210625312,18.673298447428817,6.192873972318393,19.68161321806611,5.5767466725970465,11.604753118892212,1.1432468586456368,2.6608738509010648,4.156860698724137,7.237438690186923,4.723728900662004,9.96529233843985,10.61032211176849,7.884459513149668,2.21927237424218,-3.6264078951003844,"electricity, gas, water supply & other utility services",4.       
5.       ,निर्माण,9.26632530641876,8.489293915481529,6.252606657071282,1.2254110622297232,9.059416446302373,11.059954829713817,12.637640659707216,1.5265991906096712,-4.163243669368213,0.3493422515697603,2.656338733845308,4.303071635595581,3.6045587232023606,5.906353880272527,5.222464032780101,6.479638612826577,1.1580372590580683,-7.301999306979607,construction,5.       
6.       ,"व्यापार, मरम्मत, होटल और जलपान गृह",19.34742658186532,12.330345398977597,11.50411652768251,8.565453352049351,12.20611821931254,16.92937662656726,13.570395616170652,8.85030555603069,-21.791569110204936,11.09547994777149,5.387624539027322,9.795540981835867,11.056506322072037,10.139049717993418,12.873341964785782,8.902448703527433,7.064385206205065,-22.444442474465813,"trade, repair, hotels and restaurants",6.       
6.1,व्यापार और मरम्मत सेवाएँ,20.285434735097244,12.961089898954919,11.874201591466777,8.358969110999602,12.335110596772232,17.301610638868006,13.532875548845935,8.890849914994412,-18.63489068906524,11.967462142488317,5.995060005738946,10.159784609104424,10.840083532442495,10.269265409661807,13.22737484554419,8.86174226236505,7.098905436119078,-19.31577877294825,trade & repair services,6.1
6.2,होटल और रेस्तरां,11.066305356912402,6.299659379396745,7.743909084575813,10.743837055402459,10.874570262012615,13.036305067477075,13.977612676569196,8.41198193480321,-56.06904879157673,3.3972630020333496,-0.4195578505728578,6.088999562152643,13.343329631220282,8.793518372434072,9.165462943657236,9.344641098779901,6.691049445962969,-56.410241880421765,hotels & restaurants,6.2
7.       ,"परिवहन, भंडारण, संचार एवं प्रसारण से संबंधित सेवाएं",15.09237326742077,13.200914899910188,14.039109332615924,9.377787564704132,8.089194067128076,7.243151111855298,6.869720116476323,8.125784684045533,-9.132496509859655,7.551782980876154,8.433899947851096,8.791410257465305,8.863765684832552,3.507975341642554,5.7048001581432795,3.8403174334184706,3.6492375536182746,-15.28695589637434,"transport, storage, communication & services related to broadcasting",7.       
7.1,रेलवे,18.226504536914064,8.891943798057332,17.447618101108997,8.643224241966143,6.306410764888602,9.175141732998455,6.014916843147131,9.612911223162591,0.9814428104691272,13.102207686017989,6.539718342442382,9.547397706453145,5.862239841427155,-3.851284931891588,6.967746651710728,3.941340344923612,-9.903528633243923,-18.405914700166846,railways,7.1
7.2,सड़क परिवहन,14.55931849420877,12.524127700915146,9.476128046808352,7.975515355822095,8.763403422240755,11.308510124869622,10.8272882752116,5.383710268680631,-20.91724611806374,7.614280875017898,6.422235991856246,6.737386167744017,6.9640706932540555,5.5860807747932,9.40535701802874,5.332147674180495,3.51694462368903,-24.081424756821434,road transport,7.2
7.3,जल परिवहन,4.049946613997511,-9.931459823490956,17.20810175862926,-3.8456648844478525,26.145372920071342,41.43633065206432,0.291649417976225,2.225414721274159,0.5116459227194016,2.057324576329049,4.1548496880317645,8.296934716390089,1.7697912786054049,5.851224002356418,39.04455306957506,5.988379960614019,3.089406761473043,-5.563617873390532,water transport,7.3
7.4,वायु परिवहन,85.02317503211526,-15.688914900049847,72.49082082754968,72.11282790283784,5.664490152577135,4.409356087698246,-43.28010599156153,76.80945121578719,-54.13538908557861,-4.7759318102847,8.773607458761655,14.02544346436584,16.665591475000753,18.490315025899218,16.740160088012466,12.291074157855613,-2.5816525639500307,-65.31722788782618,air transport,7.4
7.5,परिवहन संबंधी प्रासंगिक सेवाएं ,13.288995092139414,5.085685476203102,21.08130634825397,-3.7468129766528255,16.116423023742666,-4.748469380469788,5.880118813565028,-0.03956365031951858,-4.966891633952042,4.524947356967354,5.5535499398315284,7.729322617170709,7.354647270995299,6.997695327354568,-2.8607034470976616,5.583930346439389,2.5921874342071556,-10.92732066864486,services incidental to transport,7.5
7.6,भंडारण,20.705548581296934,-2.2608042348854163,6.3189648748542995,9.58965019366088,5.999647323718965,117.59830961154766,14.840929827947816,4.921147893079591,0.5937726630323864,11.911493808845679,-8.852344296710987,6.12371451213125,12.957034875583847,-2.3231676809070705,112.70535289186061,6.226996029013253,0.9622847443213145,2.9675510173741007,storage,7.6
7.7,संचार एवं प्रसारण से संबंधित सेवाएं  ,13.531040161587043,24.36541282011922,16.106450349928068,14.938789428438461,4.4366482155022,-0.10492759112240432,4.293990857786962,13.52349318228237,9.828795098853629,6.809730555900137,16.003866027285234,12.828449613657206,14.311916945377806,1.31811350233898,-2.7228003653826462,-0.5693620331401488,11.204990375684558,1.7532792215120756,communication & services related to broadcasting,7.7
8.       ,वित्तीय सेवाएं ,11.784609666813965,11.646892107954626,10.35635545325446,9.808552268994886,3.2927557441491824,12.79564241284963,11.295729945069292,9.08713549571289,5.9242452223980555,10.32139034537905,9.083187364097608,8.5377087780571,7.259090841835684,3.447668742683047,4.696457408334319,4.048567999232651,3.495451011163294,5.105635271024279,financial services,8.       
9.       ,"स्‍थावर सम्‍पदा, आवास का स्वामित्व और व्‍यावसायिक सेवाएं  ",18.00425240329154,18.57968962892281,15.764778724987611,11.628894550333605,13.758126131845563,5.542293130728234,13.445871198136963,10.212032735506751,3.7012443474485233,9.478683796897656,12.106491360269727,12.172762471942363,12.135781300876403,10.788196725762475,0.6420289817612971,8.157539068762096,8.009513214580334,1.1574913349739873,"real estate, ownership of dwelling & professional services",9.       
10.   ,लोक प्रशासन और रक्षा,11.213662697564043,10.19369982664605,12.444647847151641,8.090728487466766,13.1032654070173,14.217837582570997,10.62397477510793,9.78042409411262,7.897464800492722,2.082578168933989,1.7276642933072437,6.628264617929962,3.9078678887210705,8.69435015604843,10.137635506278327,6.838845557526676,5.147302798388245,2.2565887262195443,public administration and defence,10.   
11.   ,अन्य सेवाएं,15.428578463385287,13.392847496820954,16.38440732250143,13.964523600176932,15.391660710609184,11.60727717226394,15.04469665642719,12.925730112237474,-7.278337128715517,6.251604537317943,5.716713578562251,9.740210760503187,7.952602417134284,9.843221512230429,6.944844686510187,7.974510250470949,7.195906140127657,-11.544009689213945,other services,11.   
12.   ,बुनियादी मूल्यों पर सकल मूल्य वर्धन,13.516139264949222,12.610011226635539,11.011387310455374,9.302791752227476,11.059694153702925,11.030744297300465,10.766794371774784,6.8702901330091715,-1.6197106579961091,5.419172110761597,6.053787141391321,7.154779999304426,8.028489449936048,7.972022624828631,6.231180737102257,5.813672448944071,3.8140845717416556,-4.798994962617123,TOTAL GVA at basic prices,12.   
