Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
Copper ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657399453400548,0.0,0.056605439634476444,0.0,3.864883667001623e-06,2.128852249050753e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859156259139941e-07,0.0,0.0,0.0,0.0,1.1437650358615736e-08,0.0,0.0,0.0,2.766213790130914e-07,0.0,3.557072386397903e-05,0.0,1.5343563661448003e-08,0.0,0.0,4.190034840139696e-06,2.3481356354759836e-06,4.274152702653607e-06,4.202351635975492e-06,3.947467107730325e-06,1.6478784074428685e-08,3.442509982547295e-06,8.790861366499487e-07,3.445333280154853e-06,3.734018401242681e-06,3.3833276380651427e-06,7.161385807724749e-05,6.566888734771672e-05,6.51967826091871e-05,0.09295362100482613,0.001469434146172494,0.0026531512518455655,9.150332038606389e-05,0.0012720464880114609,0.0002973147579394494,0.00024532407672472905,0.0009233841885599682,0.0001392838760034303,0.0014882543286004284,0.0022262510478195606,0.0008821105627984115,0.0,0.0010629745203135806,8.131968640311712e-05,0.00040309308165105217,0.0,0.00011245316878633027,0.0001340773902233516,0.0003031841825415415,0.00012648191240651559,0.00018138389370796827,0.0001290140976827482,0.00013967777295391328,0.0006552437476138002,0.000314403576482025,2.540475605747773e-06,5.530929752588294e-05,6.439981554604831e-08,0.0,0.00025616744341226466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4333219455964644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10927754589204723,0.0,0.05804139700724348,0.0,0.0020251990415088507,0.0011155185785025944,0.0,0.0,0.0,3.266663321723725e-05,0.0,0.0,0.0,0.0,0.0,3.826058852372579e-07,0.0024648606804569444,0.003557195595157583,0.0,0.0,7.102524947618879e-06,0.0,2.43028282026895e-05,0.0,0.0,0.0,0.0,9.722002804823376e-07,0.0,0.0,0.0,2.3512817216112768e-05,0.0,0.0005957501279797825,0.00014815510755699455,0.00028850729246269693,0.0,0.0,0.00035615296141187414,0.00021056533324911658,0.0003633029797255567,0.0003571998890579168,0.0003355347041570776,0.0002188113797786364,0.000293345791150761,7.472232161524563e-05,0.0002929388195942635,0.001956625642251165,0.0017728636823461346,0.01004185432149848,0.009591618796523453,0.009663694150288404,0.09721561821125994,0.015514473413928606,0.019568408838803057,0.0010396245697850781,0.0038810443368985817,0.001418896463284748,0.002785252391651183,0.003342744849547944,0.0008180226683755686,0.002705878714196687,0.003937852116108155,0.004429838038142379,1.0364218863617436e-05,0.0021986048490153518,0.00019505016202140958,0.014144025874225022,3.627701418245839e-07,0.004360632722137545,0.0009765352536364577,0.0005789904034223396,0.0004705671149747784,0.00060293082493473,0.000509934030533198,0.0008854489474486798,0.014616065989899498,0.0045226527061777355,6.962158001788776e-06,0.00013566695046070385,5.4739843214141066e-06,0.0,0.0008553825205909375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.934807719251301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719078151385555,0.09182240288173962,0.0,0.0,0.0,0.0,0.0,0.000285101779575311,0.0,0.00015142823203725077,0.0,0.09606168354332535,0.05291262265015646,0.0,0.0,0.0,3.549819975509153e-05,1.7090794208731563e-06,0.0,9.22884457504444e-05,4.2452665278214794e-05,4.9323255915164e-05,4.334167201682608e-05,9.643019407517205e-06,1.399652794793678e-05,5.358313581118564e-05,5.668990952957379e-05,0.00017046059874285309,0.0,0.0001265176644669424,0.0,0.0,0.0,0.0,5.061160283687463e-06,6.5243488699827756e-06,9.833905338827209e-06,2.44164323482241e-05,0.0007765487732588231,4.798105220503374e-05,4.087300869940791e-05,0.0006070745870628069,0.0005103975823497805,0.0,0.0,0.0018540904167618155,0.0010406046109828902,0.0018913125709242213,0.0018595405989191552,0.0017467541951706688,5.259762700721956e-05,0.0015242121351347053,0.0003889956154676023,0.001524665195891416,0.09280902736288685,0.08409260844410912,0.006599614876585451,0.006045635490277591,0.0059999219462392,0.0002481855390970492,0.002094377561985449,0.0013393934949723243,0.0001243017260973975,0.000870751066847313,0.00013813104471530944,0.00023740763826542608,0.0004919182666102746,0.0001278161001801834,0.0,0.0,4.751757585645033e-07,0.0,9.378318405843804e-06,0.0,0.00032136033729578275,0.0,0.0005147161059058131,0.0001295359343486298,4.435514491787345e-06,0.0,1.1710509269714433e-07,5.108472905479039e-09,0.00014887025300615306,1.7530311562864012e-06,0.001106083163250514,8.38881747370156e-06,0.00013965514178150668,2.849691837912638e-05,0.0,0.000665032338428967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013622107764457866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002473525546881039,0.00013624654393924819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3624336233135967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002389771776795316,0.00021653296883616913,0.0,3.569997351649785e-08,0.0,6.534177300476809e-06,6.813825566960194e-06,9.106115671055382e-08,0.0,4.2038387268441805e-07,2.0010476764268435e-07,7.039431553910087e-07,1.7706998837027302e-05,7.242334608857586e-07,3.302675329596793e-05,5.068522525683763e-05,1.9186999007502183e-05,3.879271888137686e-05,2.661894686197014e-05,4.078247179622373e-06,9.943374885514975e-06,2.1766208509475034e-06,0.0,0.0,5.3244842934033244e-08,0.0,0.0,0.0,0.0,0.0,1.4014963843514904e-06,1.7775715944923074e-08,2.3466907506859043e-07,0.0,0.0,1.4318478810338842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.249991073616067e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other non metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.718594537866179e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289899600277167,0.019900330263967873,0.0,0.0,0.062456951918687956,0.0,0.03317322614250531,0.0,0.19038030455283295,0.10486513293599105,0.000246988870254612,0.00022180903063976845,0.0002225812833871925,0.00017051557139730186,5.430487946250734e-06,0.000178194689798244,1.5560145855679826e-05,0.00013484964264844697,0.00015667387173052093,0.00011089486925351911,0.0006998237124501979,0.001015888483541852,0.0001702052549296485,0.00018007383027041088,7.102524947618879e-06,0.00010867296722892578,0.0049609273919621315,0.0001558037793039466,0.0001557235482318299,0.0001507574706322734,5.9945039472690615e-05,0.00031515671839759047,0.0004893261652487082,0.0007375429004120406,0.00018327777699363154,0.009576129859060274,0.000576686865012325,0.0016887229694128978,0.05480654917846186,0.046526005871235766,0.0,0.0,0.07067541266605631,0.03974786740521973,0.07209427071200973,0.0708831662198166,0.06658390143964125,0.027068638274543907,0.058522229132596505,0.01494505003295374,0.05816734752128469,0.18393401242681323,0.16665933612345085,0.011246558556264621,0.011054783202763046,0.01124817305584077,0.058527373028329686,0.02560008786125764,0.03220950180207167,0.001384427437478842,0.004434872264154178,0.0019019635773422615,0.00463673660987032,0.005561484709249321,0.0012057245237748954,0.005273206525445083,0.007618379242450826,0.008526684867149404,3.941209726474251e-05,0.004227536576399719,0.00028467186740523657,0.03804127509016114,0.0003354011500135959,0.007845921979536818,0.0018581627806004337,0.0008946935428562491,0.001039055710522343,0.0012505731355335439,0.001116984757541052,0.0016646798034387707,0.03842536624999233,0.016211530555424545,0.004356489523650066,0.0003784856952775739,0.00108626388872297,0.0,0.003387936114469771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006137966890184331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Processed poultry meat & poultry meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144054038296161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006860801951517,0.000616136196221579,0.0006182813427422014,0.0006684386547277394,2.6947710602116688e-05,0.0004949852494395667,4.618228325739142e-05,0.0006692537820330331,0.0007775666226625854,0.0005274832714622013,4.526715689716504e-05,8.235271578618014e-05,0.0008447223763175147,0.000893699750230928,0.0,0.0,2.030000943989358e-05,0.0,0.0,0.0,0.0,8.120731754617172e-07,0.0,0.0,0.0,1.964011790992949e-05,0.0,8.677082795884071e-08,0.0,3.0687127322896007e-08,0.0,0.0,0.0002974924736499184,0.00016671763011879485,0.00030346484188840614,0.00029836696615425994,0.0002802701646488531,3.295756814885737e-08,0.00024441820876085793,6.241511570214635e-05,0.0002446186628909946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4028612983682415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6063040403747153e-06,3.703417316202835e-05,1.2967635540052495e-07,2.7261462449656803e-06,4.57238690376943e-06,0.0,2.2269449972957346e-05,0.0,5.750903713440684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6524331645901241e-06,0.0,0.0,0.0,0.0,2.187977936430489e-05,0.0,0.0,6.484827984498882e-07,6.9035053526193835e-06
Processed other meat & meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.433837768503107e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000301875285866748,0.0002710999263374948,0.00027204379080656864,0.00020125190199636375,5.53138812602905e-06,0.00021779350975340936,0.000629079774945348,0.00013734685825304786,0.0001595752397255306,0.0001914328264288416,1.6061496878010756e-05,3.0373894357159022e-05,0.00017335720409501236,0.00018340853083097404,0.0,0.0,2.859156259139941e-07,0.0,0.0,0.0,0.0,1.1437650358615736e-08,0.0,0.0,0.0,2.766213790130914e-07,0.0,4.3385413979420356e-08,0.0,1.5343563661448003e-08,0.0,0.0,4.190034840139696e-06,2.3772606837910016e-06,4.274152702653607e-06,4.202351635975492e-06,3.947467107730325e-06,5.918880916719643e-05,4.456661322265399e-06,8.790861366499487e-07,3.5637051309101454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014306491841208e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3031520201873576e-06,1.2988069705719778e-05,4.324642845641567e-08,5.604793729377464e-07,6.439981554604831e-08,0.0,3.03595980715695e-05,0.0,0.00012816299704239238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945268031474554e-07,0.0,0.0,0.0,0.0,0.00015826373740180537,0.0,0.0,1.4451902365454652e-06,1.5384954785837483e-05
Processed fish & fish products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1007785958292033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009922244244549475,0.008910698588911192,0.00894172217459166,0.002554944036731069,6.618205704467696e-08,0.007158586674117112,0.00356389959023536,0.0,0.0,0.0007857296275555864,7.448754803578679e-05,0.0003354569987936148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2037553146519775e-07,0.0,0.0,0.0,9.204584726263423e-05,1.5775687506726063e-06,0.0,1.841339900637883e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011330390298274742,4.0400478319587743e-07,1.1156342271992909e-06,0.0,0.0,0.00026862764640941733,0.0,0.0004650016431153467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762633143173043e-06,0.0,0.0,0.0,0.0,0.0012734031590025446,0.0,0.0,5.243446627466239e-06,5.5819771851179585e-05
Processed fruits & Processed Vegetables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.726842375011682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011925598414392438,0.010709816281878202,0.010747103695398887,0.01535765614663681,0.002604444125053263,0.008603943602480646,0.001005028013797248,0.016356762210135697,0.019003960367313187,0.01273279032785367,0.016383061769763133,0.023948267413657062,0.02064526703313329,0.021842288671688727,0.00848751731240456,0.0,4.431692201666909e-06,0.0,0.0,0.0,0.0,1.772835805585439e-07,0.0,0.0,0.0,4.287631374702917e-06,0.0,5.206249677530443e-07,0.0,1.8412276393737605e-07,0.0,0.0,6.494554002216529e-05,0.00010210221134855832,6.624936689113092e-05,6.513645035762013e-05,6.118574016982004e-05,6.923213085586881e-05,5.454208129248753e-05,1.3625835118074206e-05,5.354076633494807e-05,0.0,0.0,0.0,0.0,0.0,5.528919254249607e-06,5.765544710504779e-06,7.705174798585323e-08,0.0,3.244012778327765e-07,7.880669244199544e-08,5.956442084077766e-07,1.4432700204637199e-05,5.338485953540237e-07,2.794571432735748e-05,4.2887498294247225e-05,1.619398985187827e-05,0.0,2.0315344985537473e-05,1.5262870196087782e-06,2.1645106186307875e-05,0.0,0.0,0.0,4.505332863648967e-08,0.0,0.0,0.0,0.0,1.5637824242248293e-05,0.00025469153698914627,1.8406187298920592e-06,5.9764770849665775e-05,9.98197140963749e-07,0.0,0.0003954638885147105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009122363785369e-05,0.0,0.0,0.0,0.0,0.0001458651957620326,0.0,0.0,0.0,0.0
Dairy products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.737094244779492e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021558164354322307,0.001936036847682917,0.0019427773747499395,0.007240809699771481,0.08145179289030438,0.0015553536504612163,9.18526336691566e-05,0.008977490098540129,0.010430417942059681,0.007240745365571463,0.001203122134455355,0.001802764740121966,0.01133125724948308,0.011988248515224575,0.0,0.0,4.431692201666909e-06,0.0,0.0,0.0,0.0,1.772835805585439e-07,0.0,0.0,0.0,4.287631374702917e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.494554002216529e-05,3.895910660159933e-05,6.624936689113092e-05,6.513645035762013e-05,6.118574016982004e-05,0.0002728501900999515,5.803526924040545e-05,1.3625835118074206e-05,5.394849159866074e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004823533478410708,2.3337128081968183e-06,3.389077357426523e-05,9.98197140963749e-07,0.0,0.0004826915927648006,0.0,0.00583963194216234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17569828763518e-05,0.0,0.0,0.0,0.0,0.0006520174250562857,0.0,0.0,6.584879616259722e-05,0.0007010016578059796
Edible Oils and Fats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011949527840103937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38237536209788076,0.3433932400274934,0.34458880168832023,0.10695772772754784,0.00339056102565207,0.2758717790209852,0.010718810139022868,0.01822467948237715,0.021174183627580404,0.027988776220325966,0.0012326854889384718,0.010598254614191501,0.023002925008825458,0.02433664469098997,0.00017046059874285309,0.0,0.0010787596565734999,0.0,0.0,0.0,0.0,4.3154254803057174e-05,0.0,0.0,4.914193346034977e-05,0.00236026039053841,9.656945950127045e-05,0.0,0.0,0.0,0.0,0.0,0.015809001451847073,0.008859515752650888,0.016126378147112062,0.01585547272253553,0.014893793397466515,0.002172939465735758,0.013025832055015039,0.003316791993580256,0.013003589343432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004483164797312104,1.645035264342121e-05,0.00011524089435076456,0.0002429805040552403,0.0,0.005835280505888646,0.0,0.06285409135721327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018327717808670188,0.0,0.0,0.0,0.0,0.00025818139649879773,0.0,0.0,0.0007087546425458164,0.007545136864392837
"Grain Mill products, starch and starch products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03458223366102301,0.10633004235368564,0.07684928547496558,0.06073413260716882,0.0,0.0,0.0,0.0009058029619756857,0.001156661544308399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004942826650404025,0.004438918995889687,0.004454373584822704,0.031732073900572574,0.004150440665997449,0.0035660937304068338,0.0800058470986798,0.03606728497725037,0.04190445795192433,0.03707108904456865,0.03143549913244211,0.04554814154498426,0.04552360179535025,0.04816308019621378,0.0,1.7288881150056374e-05,8.003448576519658e-05,2.4786964889264234e-05,2.4774200855063847e-05,2.3984143055134405e-05,8.83050827609407e-06,2.176786704133256e-05,0.0,0.0,0.0,5.615413993965756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008505770725483582,0.0006013849908865316,0.0008676529986386824,0.0008530773821030248,0.0008013358228692559,0.0034813054375403447,0.0007584954302771828,0.00019707840303710141,0.0007063668664242049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014380347816038282,5.9449279840798145e-06,0.00013518454370265695,1.3073162555847807e-05,0.0,0.003641585625960228,0.0,0.12786723627998686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72084549489121e-05,0.0,0.0,0.0,0.0,0.005487448664567666,0.0,0.0,0.009392075205973025,0.015349451044024012
Sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593598757688207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017899069980179905,0.0016074308763647416,0.0016130273252874321,0.0327728738587519,0.005737623496954782,0.0012913615174267807,0.003851947734107045,0.0424876262966792,0.04936387506709414,0.03220461825503551,0.03675885159476957,0.053170280443151856,0.05362726309950073,0.056736595337421675,0.0,0.0,9.520990342936004e-05,0.0,0.0,0.0,0.0,3.80873756941904e-06,0.0,0.0,0.0,9.211491921135945e-05,0.0,0.0,5.0589548921900575e-05,4.25331318624817e-05,0.0,0.0,0.0013952816017665187,0.0009277980306515569,0.0014232928499836514,0.0013993830947798388,0.0013145065468741983,0.0006574703375902446,0.0011576241724073396,0.0002927356835044329,0.0011486112250777359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005817895879401792,4.122853669701713e-06,0.0001536054709592348,2.144513857683409e-05,0.0,0.0007016516412362464,0.0,0.023568846533026617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4002317607502318e-05,0.0,0.0,0.0,0.0,0.0006717092264841601,0.0,0.0,0.0002657667788847199,0.0028292537365134985
Bread & Bakery products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047784889118561945,2.5133520895193476e-05,0.0,0.0002880845572294029,0.0006243039011502175,0.0007253419987524117,0.0005009096534142938,4.2226825463773356e-05,6.211783200918735e-05,0.0007879872913409652,0.0008336751401407911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082456790278542e-06,5.2736390830103474e-08,2.2357319766970014e-06,0.0,0.0,1.814668329847234e-05,0.0,0.001787709497206704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144083959190418e-07,0.0,0.0,0.0,0.0,0.002649641281017322,0.0,0.0,2.0158550991813667e-05,0.00021460039496142542
Miscellaneous food products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2460157192284674e-06,0.0,0.0,0.0,0.0,0.002160987066427707,0.002759463969992895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071870711998780305,0.00645436895330783,0.006476840554859416,0.023013406008342948,0.0011379932303139802,0.005185245479684706,0.0036090033830591373,0.028265983428477248,0.03284058433551419,0.02175432116638445,0.002677052015883612,0.004081861094557715,0.03567691260275354,0.03774547564501446,0.012699314606342554,0.0,0.00012094230976161951,0.0,0.0,0.0,0.0,4.838126101694456e-06,0.0,0.0,0.0,0.00011701084332253768,0.0,0.0,0.0,0.0,0.0,0.0,0.0017723847373790913,0.0009965525042659382,0.001807966593222476,0.001777594742017633,0.0016697785865699274,0.0012754924549250744,0.0014780423181625405,0.00037185343580292826,0.0014599275485106726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005243120208411109,2.8499206485830737e-06,0.00010315607602453663,2.724112197597844e-05,0.0,0.0007033142494215401,0.00015045412387135602,0.00015609595793624712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006470198913758109,0.0,0.0019234552250224038,0.0004197673213797061,0.0,0.0035948477495552937,0.0,0.0,1.7601675957925537e-06,1.8738085957109756e-05
