Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
Leather and leather products except footwear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.4131649576207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36195821640162146,0.0,0.0,15.72267464998723,0.0,0.0,1.42726210800611,0.0,0.0,0.0,0.0,0.0,74.0,67.82770778372249,74.0,74.0,74.0,786.2028492301914,73.69657501205981,25217.0,25217.0,0.0,0.0,0.0,364.56116031841486,0.0,0.6432044433790305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6384360152213328,0.0,55.62178401543378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5803765319032423,3.9316068226364735,5.757343550446999,27.0109290317621,17.194658348766936,46.484132661072245,26.920212765957448,0.0,30.224929808761985,0.0,3.204353859968979,0.0,42.87469647330892,0.0,123.73398533007335,185.57588256044284,185.92030913607508,196.0,194.88448404443224,195.13202324937726,187.43810041689323,124.76292904772147,77.54817714374897,2.992499828184312,0.7236845730027548,0.0,0.0,58.78188631019958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670353713382765,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
Wood and wood products except furniture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,571.0,571.0,97.0,97.0,2635.655196887007,33.06508287024679,91.2231086931281,0.0,0.0,0.0,0.0,0.0,0.0,272.0,94.36519890851645,0.0,0.0,0.0,8.61013408169629,0.34035241463490973,0.0,0.1741302397966154,11.0,11.0,10.078511097133616,35.39158836135839,35.134502923976605,11.0,11.0,223.0,2218.0,2174.4603170689616,2218.0,2218.0,2218.0,811.4471930153961,2215.859623733719,29.0,29.0,260.44304539771406,9237.037663064537,2168.7009480414495,9945.490729887577,75.0,76.56781083073639,21.0,21.0,1696.0,1259.3502480140899,1696.0,1696.0,1696.0,44.715796790907326,1643.6074092988142,2088.35907102779,1493.0967178282872,272.0,272.0,126.0,140.05798720082203,145.59142275151504,47.33894286587229,343.05566338473847,390.57919296116506,275.7223596502823,264.0234580257725,272.8003466520708,281.5570474958039,230.18637294083246,248.8873017673023,210.6048632218845,215.0,256.9744662817185,10.657821911118345,161.35734305695394,7.151512420774383,240.94432453266526,0.1588235294117647,261.0645476772616,190.67807234146474,185.35373631428834,183.0,183.98100247281863,184.07044007749792,186.43654159869493,378.45767138862425,1158.7969612735317,53040.99859411396,13.404546831955923,6.63663951445456,0.0,11204.442425746363,14766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5789.931232527045,0.0,4331.0,7784.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paper, Paper products and newsprint",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366583521273798,0.0,484.0,484.0,484.0,0.0,0.0,114.75269001411289,68.285738552258,67.30040305860106,26.0,44.0,219.68797610156832,44.0,103.3549092005124,1426.0,255.0,979.8098520752549,10.0,10.0,10.0,55.93158715310258,100.25684329128978,10.0,1.2339398043373666,77.0,77.0,68.70841195674964,36.99779508737224,36.82904141445231,77.0,77.0,585.0,342.0,360.5168766488326,342.0,342.0,342.0,123.93968268869695,342.91027496382054,30.0,30.0,636.9630777061043,22532.054806905755,18560.541147938562,165.77547879442673,337.0,337.82913072779326,349.0,349.0,564.0,502.0711782466482,564.0,564.0,564.0,306.9776051483077,555.8225720502687,397.1346479536987,537.8019653890241,255.0,255.0,9.0,12.126417011961534,12.918284550303008,690.0236235869235,156.69089882485798,105.55844660194174,202.5149272050909,202.88963259518744,210.18571428571428,250.6072723545465,372.55421256132826,311.3123266281687,527.2287234042553,508.0,424.8988716427398,86.57729665201583,371.3874935372391,93.83681775855337,317.64706109076894,32.279831932773114,432.21418092909533,616.1571649526497,631.3113736314289,648.0,645.5904148840131,645.5606836424024,622.0127605582744,506.4969425068371,361.4373547388357,19.535586532052132,7909.450063360881,2.206995687589842,65.39143937666586,3670.8751004489445,4785.0,0.0,1827.0,16157.0,2520.0,270.0,1538.0,184.0,8554.0,7004.0,938.0,0.0,3190.0,14718.38326040274,19039.0,8748.0,19796.0,1387.0,158.0,19039.0,178.0,4860.585950306437,1010.8505938271758
"Publishing, printing and allied activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,583.0,583.0,0.0,0.0,12.597799042281556,47.74131864398554,47.05243079168671,0.0,0.0,0.0,0.0,0.0,264.0,0.0,172.42572454401838,0.0,0.0,0.0,0.5854069223573434,0.0,0.0,0.0,0.0,0.0,0.3630230329170036,17.56194362017804,17.431825176977533,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,80.33801164100637,0.0,0.0,0.0,2.1696633067416102,76.71852585353253,348.61388990960535,25.72414917797189,20.0,19.969849791716605,244.0,244.0,0.0,58.269400812336,0.0,0.0,0.0,35.890268809883835,1.1410364581020471,0.0,28.870194861472225,0.0,0.0,0.0,0.05829992070317299,0.0,0.7937916284754049,5.159332321699545,6.6145752427184465,74.7507978170969,61.45385545685808,69.82446633825944,52.085997258132714,25.640705721805244,53.61494007222736,6.901215805471125,8.0,9.347565820840176,7.612729936513104,8.435750632670276,1.517301973506353,23.568047793409136,0.1134453781512605,0.0,0.0,2.436113717913331,0.0,0.0,0.059368945474674785,0.34779771615008154,13.645945364594535,31.936875983346898,3.5999073196152125,893.9203292011019,0.0,24.759865395048237,380.0103023497712,508.0,0.0,671.0,534.0,925.0,103.0,1104.0,98.0,477.0,2409.0,247.0,0.0,149.0,6199.162442769742,36075.0,3713.0,8345.0,5579.0,137.0,36075.0,66.0,336.2584197071693,194.57687486814183
Furniture & Fixtures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,210.0,210.0,0.0,0.0,15.17391481689957,0.0,0.0,151.0,106.0,79.73353248693054,106.0,97.12606435084018,283.0,0.0,174.2480137871607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.165906457259794,10.0,10.0,10.0,3.6239673300788584,9.958996623251327,0.0,0.0,0.0,0.0,0.0,3152.449592808146,0.0,0.3115521522617179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30924244487283303,0.0,7.516457299382944,0.0,0.0,0.0,0.0,8.727755006310241,10.9830703303948,24.441949282004277,147.74493889026127,167.38883495145632,310.37877900938497,337.1309270611785,411.2553548622514,942.2571333393125,625.3569548688956,1452.3043144507058,847.6170212765958,140.0,955.3106690681782,886.4000759672255,293.9432855315791,1276.6237721906823,169.24122181537868,191.75042016806722,3396.362836185819,5016.55268227824,5029.846399852792,5292.0,5262.701613219767,5269.4523941323005,5065.026427406199,60.937042272275654,918.3293036322145,43445.668611909394,164.21762396694214,0.0,8.888156808478854,423.75396739726085,381.0,0.0,97.0,105.0,118.0,111.0,289.0,90.0,366.0,1552.0,121.0,0.0,992.0,1098.8988493172885,430.0,39.0,1431.0,184.0,929.0,430.0,43.0,1084.9711197646814,49.35608533240671
Rubber products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,308.0,308.0,0.0,0.0,94.50816181689142,2.3479337038025676,25.72175687107101,430.0,1847.0,1414.3466766243464,1847.0,1700.8312109110088,1471.0,39.0,919.6143903489875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,393.73243916270127,413.0,413.0,413.0,379.20702684941796,412.0528219971056,1989.0,1989.0,0.5285077285652641,21.67795238300254,0.7671492614095686,5245.049596885161,13519.0,13453.232345664495,12.0,12.0,182.0,214.5980554257575,182.0,182.0,182.0,40.955210296615334,177.46754962476132,355.63016361574597,161.48992144035338,39.0,39.0,27.0,54.569987826261766,64.16433528014673,314.65587534372133,1070.1613085365423,1112.955691747573,7094.0934909454845,6448.833270778598,7559.6244663382595,10647.64357006496,6610.335391147069,14900.523670161727,7479.267477203648,1937.0,8196.974943052392,36.76770307667263,2080.4255898119677,119.91323480820643,2054.4617460011564,23.27983193277311,26894.777995110024,40061.642010148425,40343.339611739815,42289.0,42051.33920791302,42109.471491835044,40484.100235635306,424.161232830409,6010.376597081911,183.1587393465933,17.570714876033055,0.7121865516690624,2272.193801253273,2158.2970058666733,1657.0,0.0,0.0,26931.0,5005.0,0.0,4009.0,680.0,90.0,0.0,0.0,0.0,1444.0,261.17328106640736,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2233.1746723452557,188.8819419451718
Plastic products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6892168660296614,0.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87871545929798,0.0,23.608017481727074,2550.0,366.0,1695.9122102542008,4608.0,4608.0,4608.0,1369.2591830371061,107.59368407874558,4608.0,1984.05129758659,0.0,0.0,409.64995357474464,2587.459693372898,2600.2790602236587,0.0,0.0,2558.0,32665.0,30351.641559210042,32665.0,32665.0,32665.0,17045.63276849418,32551.277134587555,1714.0,1714.0,37.746578298055965,1415.7013734016446,9852.548820460057,1637.1072458745707,20339.0,20260.217505755496,0.0,0.0,4930.0,3807.9529312389923,4930.0,4930.0,4930.0,272.9961158369225,4781.6969559039035,25776.894319838593,4333.422936061954,366.0,366.0,1050.0,1119.6744586037057,1112.0988733275294,2722.375423159181,5893.398783686817,2416.7472572815536,7196.382159110221,6563.0475415988985,7163.959733625251,7375.117016233392,15240.87285960295,8565.44702890839,22124.566489361703,23834.0,16626.255125284737,6221.862228010201,18055.1332172304,5875.967513742453,8568.22137213336,3744.1756302521007,7890.3921760391195,10872.127099557702,11145.10624344466,11388.0,11332.836990226479,11350.85137005259,10981.419539604858,4555.208483135134,5251.134481784092,80876.71570475459,131.75261432506886,19.291646701804822,55.233545881261456,4353.063368756709,3035.0,143.0,0.0,1000.0,0.0,0.0,1356.0,682.0,28.0,0.0,0.0,0.0,196.0,2644.8055791904703,1082.0,33.0,3306.0,146.0,0.0,1082.0,11.0,12036.796878127383,392.6278931235185
Petroleum products,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,11733.0,0.0,0.0,0.6110947299634213,0.0,4148.0,4148.0,4148.0,531.0,531.0,6907.172160903225,8789.080953189836,5053.525535338121,4851.0,2427.0,2599.2188200149362,2427.0,2485.182879963831,6617.0,18019.0,11155.640631911532,1667.0,1667.0,1667.0,3821.5021359526036,151.5291414979187,1667.0,1469.5161775100833,4897.0,4897.0,4374.277465780095,1018.7374505440158,1025.0482883622312,4897.0,4897.0,126.0,7462.0,7696.630513572821,7462.0,7462.0,7462.0,3258.9192639879834,7473.534249879402,417.0,417.0,66.78668717290522,2530.363172170319,406.90190343205705,755.8876272793062,2367.0,2357.1006816136196,21899.0,21899.0,10275.0,12813.102009273569,10275.0,10275.0,10275.0,1678.5757375968353,10002.736022913985,8160.620561683578,11615.785260980178,18019.0,18019.0,33629.0,32146.247115717524,31797.320708628806,3007.707106630003,7722.786709955182,5712.357827669903,1793.0227731933455,4405.20165561533,1990.6465790914067,2805.6841471383364,3478.696959850971,2663.104249899684,2422.81914893617,2169.0,2500.157970016422,91.33875956373107,1635.0923399276169,116.36802739479137,970.3016958951628,25.67310924369748,5671.623960880195,4590.612243236643,3941.13613211887,4017.0,4010.371550810535,4010.4440215887075,4671.080877288381,464.9697221112579,8244.776731217813,29532.21893388866,88834.07369696969,40.207235265931956,10094.404805522578,70985.45276242352,93547.0,1345.0,8872.0,254463.0,22639.0,1437.0,27871.0,1007.0,65182.0,11793.0,1261.0,0.0,41161.0,51491.51386694218,7209.0,2423.0,68850.0,3786.0,93.0,7209.0,333.0,31459.584156534474,10316.417664652081
Coal tar products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21921.0,20874.857812971175,20619.595217769813,0.0,3632.742209831669,2161.772402912621,242.98255188171538,1922.5098210934568,321.955938697318,567.9030096477853,979.347402280924,416.95371953453474,0.0,0.0,0.0,0.0,17.895180821246836,0.0,0.0,0.0,1500.7041564792175,454.44452283396197,21.25746066795473,0.0,0.0,0.0,507.79477977161497,0.0,2161.1888869673053,41.12292828646713,143.21116115702478,0.0,0.0,484.4316204797975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,185.38906446254202,0.0,0.0,231.0,0.0,24.0,0.0,0.0,261.2328837924596,0.9491554871616674
Inorganic chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08651371102061634,0.0,0.0,0.0,0.0,0.0,0.0,71.50799866213096,270.99068164721297,267.0803960921561,5174.0,2598.0,2469.393427931292,2598.0,2554.5512018687364,0.0,8077.0,2832.9800718081287,236.0,236.0,236.0,182.01038353601496,4.735469938343088,236.0,344.74483074053614,153.0,153.0,172.82709587564023,222.27211094625784,222.3350774597312,153.0,153.0,63.0,4885.0,9460.920584827041,4885.0,4885.0,4885.0,1802.82580736012,5109.948625180898,260.0,260.0,16.99569590280928,1582.5381237353079,41.9431322113618,1507.0594224908523,7778.0,7739.533359265106,1385.0,1385.0,59746.0,44527.000134790265,59746.0,59746.0,59746.0,6251.280254548842,58051.43407788979,18509.963609855233,52690.222245519864,8077.0,8077.0,1238.0,1218.2449266783565,1216.7462747119928,2113.119077299114,1323.0875180858948,926.7417111650485,453.9622523934513,612.2819133408399,489.2415252691115,653.7379338620609,1856.4232489629703,650.5056743837122,2810.383738601824,3112.0,2159.9359273189593,97.9504585164686,2154.1149146915564,69.5518758823706,760.0698400462516,1.4596638655462184,927.2352078239609,921.5070686239926,922.605058423038,916.0,917.3010951053892,915.4988236922226,920.6545223853543,169.19355416935542,7499.896112167981,171.71027904869487,128.02825619834712,233.7928445935154,276.1677294063073,1279.0870269387215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,231.23542401037238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3075128135617269,21.83057620471835
Organic chemicals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16019699879664973,0.0,0.0,0.0,0.0,0.0,0.0,170.534959986295,646.2687519716567,636.9433561677918,7727.0,8655.0,6616.623002240478,8655.0,7966.349107075578,0.0,2486.0,988.3961855522045,437.0,437.0,437.0,376.0278921110072,38.38628524928797,437.0,355.7283889017588,207.0,207.0,232.19198340671517,3322.2936655126937,3300.808830067371,207.0,207.0,428.0,24872.0,36449.969057422524,24872.0,24872.0,24872.0,9051.787739391664,25441.16377231066,4829.0,4829.0,81.58490357273261,5573.953924312223,393.8356287205115,8517.360438686794,92599.0,92146.53079925642,3303.0,3303.0,163681.0,122328.870439596,163681.0,163681.0,163681.0,28339.751621387262,159395.3938451974,59345.8078729953,144330.76597053313,2486.0,2486.0,4986.0,4826.970861208215,4794.597736512471,1127.4531805682861,3141.6841467574786,2070.4241322815533,2192.6407273825935,2498.357604570666,2338.092282430214,3244.133659624082,5054.5088540143615,4000.745586105829,7069.405965045593,6702.0,5838.809821475869,242.09778067176734,4790.148635337016,234.76693400618788,2633.3831374060514,138.23865546218488,6790.031784841076,9038.838547743739,9006.495773300212,9377.0,9331.985634101347,9343.542208690838,9120.469748051477,2505.8477040633416,23813.026721727063,562.9299258890544,368.6458787878788,640.5022360645264,406.950608159639,4402.299959262084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,677.5236011506828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4780579631567345,24.678042666203353
Fertilizers,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,97095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,1068.5485221887118,0.0,0.0,0.0,36.235687558465855,1.5470564301586804,0.0,105.93688781177423,50.0,50.0,52.098803426483364,1.216823277283218,1.2311480455524777,50.0,50.0,0.0,0.0,2642.0747059838754,0.0,0.0,0.0,0.0,129.8822961890979,0.0,0.0,0.0,520.4099367115856,0.0,0.0,3038.0,3022.733944539176,0.0,0.0,31676.0,23424.823227058696,31676.0,31676.0,31676.0,319.39892218057776,30682.188940450287,7866.869858474588,27838.5680896866,3108.0,3108.0,0.0,1.0082424025821728,1.365462797832867,4.883758020164986,19.916846055216386,17.958792475728156,0.5177030420907528,2.018662162725718,1.1205619412515966,4.188996655946905,19.183383695616858,1.5560285420192257,31.055471124620063,36.0,25.478677755999364,0.0,24.567449454406923,0.6536901865369018,18.331451146656388,0.0,6.90562347188264,0.7464249857542128,0.2691452755543288,0.0,0.10201358087686933,0.0843481871021312,0.367699836867863,0.06278359913550277,3243.846545156977,64.19991973037948,43.21899449035812,123.95176489378693,35452.45819148183,488.9910558564371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.60665086503789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pesticides,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,19589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098066729030247,0.0,0.0,16.705341815611433,0.0,0.0,1.5211833947344775,9.756635344543357,9.684347320543074,0.0,0.0,0.0,21.0,481.66986365541555,21.0,21.0,21.0,7.610331393165603,43.646164978292326,0.0,0.0,0.0,91.08323933353424,0.0,0.0,33.0,32.834173854441346,0.0,0.0,5544.0,4097.194816864958,5544.0,5544.0,5544.0,240.79295690872218,5375.950686087303,1392.6606335508004,4872.988006374235,0.0,0.0,0.0,0.0,0.0,1.0914634891536816,1.8962840103045489,0.023695388349514564,0.0,0.13601484632386673,0.03492063492063492,0.2703173647324117,5.441206095460896,0.3297946579668173,9.489171732522797,11.0,6.4542035281029815,0.0,7.379509646520994,0.19973866810849777,2.0151474272499517,0.0,0.0,0.0,0.04699972398564726,0.0,0.0,0.0,0.0,0.0,574.6389255630121,10.580780730486909,6.343303030303031,21.694298035457596,7152.564019907695,12448.856242723527,16689.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,729.0,254.0,102.0,398.0,892.1260281187958,573.0,148.0,1172.0,879.0,893.0,573.0,482.0,444.1779685279162,112.00034748507676
"Paints, varnishes and lacquers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030426432265725237,0.0,0.0,0.0,0.0,0.0,0.0,1.8586916619759672,7.043801111407702,6.942161920084924,0.0,0.0,57.241075429424946,0.0,19.33848240524452,0.0,4137.0,1423.7818871176219,83.0,83.0,83.0,88.00294667913938,2.7852211198397545,83.0,1.5494354057890953,90.0,90.0,80.62952646239555,147.5641485328058,147.08905304196162,90.0,90.0,0.0,6794.0,7108.70349367588,6794.0,6794.0,6794.0,2713.339091250469,6809.470574047275,3348.0,3348.0,35.24312063643103,1419.7911482326601,2623.9079444403615,1529.3212483819348,12564.0,12504.508614022152,36.0,36.0,10567.0,7891.712528305956,10567.0,10567.0,10567.0,247.39413505708,10239.839491096407,7731.0406609428155,9291.550882048701,4137.0,4137.0,1454.0,1464.1202296257413,1474.838149653884,400.64089214787657,1512.4908305983931,1580.086025485437,331.2810959835338,525.6385378873181,412.0650793650793,819.6058501710464,965.0583877570913,828.3325467994905,1211.5307750759878,1036.0,1322.6501827620914,54.50577893537359,786.9738224169365,40.1980715508696,550.550992484101,0.7487394957983193,2102.3002444987774,2279.652619868125,2220.4994314104333,2314.0,2309.1260744985675,2310.575283697758,2276.6457132499545,716.8035112517797,2465.616826884546,24353.53372124756,57.50031267217631,41.34986423893947,0.0,615.2814828600912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.29295814594224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drugs and medicine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7127.0,7127.0,7124.426583680658,7127.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,60.166020393508546,107.0,107.0,107.0,645.1192547552229,88.84599543050295,107.0,1045.6859537513885,867.0,867.0,837.2847665258934,209.40277777777777,208.9988372490681,867.0,867.0,0.0,490.0,1287.9772923395547,490.0,490.0,490.0,313.3838950431844,529.2279305354558,196.0,196.0,1.2517288308124674,209.48870710810695,1.816932461233189,4.673899970441643,168.0,169.1808831577662,0.0,0.0,10057.0,7436.270829589159,10057.0,10057.0,10057.0,57054.020667760735,11555.592910431193,2866.005301680338,9030.650185915178,175.0,175.0,0.0,0.0,0.0,0.0,0.5815717965910294,1.0149757281553398,11.621069924655853,9.734142374577754,11.160700602079912,10.050147983958796,4.557559216297885,11.746837872258762,2.0602203647416415,0.0,5.878953223499497,4.139562645829941,26.279028000761926,0.27563005016370795,257.9417228753132,591.4924369747899,9.469437652811736,14.202235910237972,14.610186769712026,15.0,14.914628880951447,14.942706891779686,14.441471814391878,392.80828442368556,5346.764435427062,105.14550553513413,23.979026170798896,39.35417664909759,0.0,649.0624807942445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.208591629188454,0.0,0.0,0.0,0.0,4396.0,0.0,123286.0,0.0,0.0
"Soaps, cosmetics and glycerin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010264338595666344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7345780433159075,0.0,0.586014618340743,0.0,428.0,147.1488955909809,28.0,28.0,28.0,307.812457125039,13.583330725172921,28.0,21.731465806558916,439.0,439.0,378.4043190463354,102.3960806132542,102.03672925002564,439.0,439.0,657.0,2058.0,2588.400083828497,2058.0,2058.0,2058.0,2030.583059519339,2084.0740472744815,156.0,156.0,0.0,138.2842037284195,24.95021680017638,34.34940016919611,2031.0,2021.1660070649002,0.0,0.0,8417.0,6233.2003792099495,8417.0,8417.0,8417.0,487.9250829505307,8165.750111017363,3637.2848033223863,7398.668861304481,428.0,428.0,5.0,18.569920814858662,23.40406379687777,25.259883898564006,191.82037618661118,246.8630946601942,20.836659931642654,34.00890362400434,27.4360153256705,59.74701789901216,32.77062958269703,24.668774751827492,16.74696048632219,14.0,73.94003284420195,0.0,15.779705570219596,0.36691598329878944,39.286972441703604,0.0,116.38337408312957,42.51816677068353,34.39924924096053,34.0,35.21242689484633,35.01529200110711,37.72891063984049,73.14634995749213,1074.6656304176352,3780.5704747918026,19.988002754820936,32.93667145823351,0.0,276.66758771576104,68.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.356438150804266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17646105006599966,0.8643567182516537
