Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
Marine Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19300.0,19300.0,19300.0,16787.634185360304,0.0,19300.0,3754.9488956670934,2.0,2.0,872.3037467900544,0.0,675.3595722359471,2.0,2.0,0.0,0.0,109.44030755878,0.0,0.0,0.0,0.0,2.5626003613006825,0.0,0.0,0.0007847723390832013,0.0037548213206933406,0.00467706960329946,0.0024433466746691004,0.0,0.0,0.0,0.0,608.5657880660087,409.174804149726,619.0,619.0,619.0,0.0007688429300256346,593.9143296957874,422.4172573728888,563.0024611828659,0.0,0.0,0.0,0.000701976689019865,0.0,0.001232747099091621,1.9340601487266105,1.5404254035299443,4.155160889907381,5.692595070815211,4.8163969137485765,10.533359943875945,13.12400736355761,27.087745772131157,5.2245499057666995,0.1515718967193633,2.558866016612495,0.00043187882714049945,1.2343091868619471,0.19265069852113972,5.749927229964954,0.0,69.0,69.0,69.0,69.0,69.0,69.0,68.99458325588806,1.0,597.2810086437174,9.965386375542408,2.4762305112611975,0.6299862347703842,1.6944838727751526,492.10281909659324,0.0,715.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.198695348881046,5.579606595000704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal and Lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,133.0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65601336698781,14.996808420097024,0.0,20.89701516925842,6030.0,6030.0,5498.234041262544,0.0,0.0,6030.0,6030.0,0.0,10219.0,8762.860463563631,10219.0,10219.0,10219.0,633.3066181865088,10151.144679178376,0.0,0.0,53.51370274054811,119.5494214415168,0.0,0.0,27.00882012632697,27.0,19897.0,19897.0,2284.9684532884003,7753.171548593865,1983.0,1983.0,1983.0,1.026517354021261,1902.6366975553253,4598.598494793034,3603.581438400873,51331.0,51331.0,215053.0,215015.26190869248,215053.0,21626.30732706337,35.89994515980433,1517.4684869512748,13.966580731404564,13.63544106167057,13.824160664731076,12.589399327479013,10.218524400808548,9.018996507368602,0.0,0.0,0.0,0.0,0.0,0.0,707.0286888586165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28911.370690790925,927.5348734520162,135615.27832321855,96.75177190721648,14.957183945613806,4320.565732230841,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.32552805062747,647.6018317040694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natural Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.075331871947,0.0,0.0,0.0,0.0,39.17590826977118,0.0,0.0,0.0,0.0,0.0,0.0,320.96955633816174,321.0,3816.0,3816.0,9367.810993875204,7490.849657881799,9463.0,9463.0,9463.0,0.0,9079.501295494727,6457.72941279426,8952.146847010734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.2993118865486,1017.539649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.6839105040162,41.53069113747816,9.235351204692346,9419.326067537488,4.619436714416451,190.8705609281677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.132828063824842,26.262235718229352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crude petroleum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,577.6114455485206,0.0,0.0,0.0,0.0,13.525065234845444,0.0,0.0,0.0,0.0,0.0,0.0,61.99411991578202,62.0,1244906.0,1244906.0,24196.764897429726,405241.9460311968,3267.0,3267.0,3267.0,0.0,3134.601155276474,2229.462326069835,115591.27802805748,0.0,0.0,16.0,15.997192093243921,16.0,0.0,38.54277315901463,27.324145421632224,0.0,0.0,0.0,0.0,0.0,0.0,135.22245688471338,147.3071410565739,139.79463963266778,0.0,114.17969543704729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82690.34122062195,6032.39146586574,1020.2763365893707,413.51173705482665,268.6935640513232,11787.493536099386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0831809355027,446.74549381312715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4144143141684007,0.0,0.0,0.0,0.0,0.03311922922521076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.865147503276365,5.288204253954456,8.0,8.0,8.0,2.9973921156896113,7.7973693836493325,5.459350660715849,7.276283827888412,9609.0,9609.0,162992.0,162963.4181416357,162992.0,4934.908996583388,549.1828196635006,869.0000181022779,129.1985104554569,150.9827701572432,138.56771627019137,219.55652321165056,247.62312301472713,454.0879567092192,301.37323963670457,244.1645359933739,268.3620247123768,0.0,206.21531930784144,2.926056986234122,284.16322609940966,197.96491228070175,1048.0,1048.0,1048.0,1048.0,1048.0,1048.0,1047.9165184142748,0.0,18864.40799224032,550.586539228985,665.8948664215038,66.83944470477975,0.0032123713650710644,2611.031207268063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.27011808475208,437.2021153367327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manganese ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.177925647331115,0.0,0.0,0.0,0.0,0.7534624648735447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9321056995373,120.30664677746387,182.0,182.0,182.0,0.0,174.6242455648357,124.20022753128556,165.53545708446137,280.0,280.0,16269.0,16266.14523629993,16269.0,4014.045589408751,48.842042687608306,323.37911600543066,2.169483433591139,3.8488346158135385,2.89175662886383,9.13698381595181,12.25142578688998,27.21964229937652,15.577740105503414,11.108862400518564,13.09520585048754,0.0,9.792011949675173,0.20381885495714783,9.453642576874264,0.0,73.0,73.0,73.0,73.0,73.0,73.0,72.99418496587982,0.0,1947.475960078895,55.660382316873246,74.56470193815709,6.8559776241799435,0.07308144855536672,301.90266722535847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.997253696825723,43.49264936723936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bauxite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.7705061806858,10.698896543315247,0.0,0.0,10083.0,10083.0,0.0,0.0,0.0,2851.4805070320936,4.223120626494396,195.516427817167,0.01193545306979853,0.13019962083193934,0.06279976259604433,0.5026368628589399,0.7391531908749639,1.7761105634859788,49.25872960251541,52.0880838344917,51.41288113295155,112.56087177826107,64.63484845988677,3.882851970790975,151.0066366271962,1.3126315789473684,5.0,5.0,5.0,5.0,5.0,5.0,4.999601709991769,0.0,376.4502246373629,22.774605382708287,25.46770897231901,0.0,0.0,103.23790898234392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18097949385067,24.056845615060677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copper ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054149291396740885,0.2590826711278405,0.3227178026276627,0.16859092055216793,6.999336119523776,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053050162171768785,0.0,0.0,0.0,637.0,637.0,0.0,0.006844272717943684,0.0,25594.494682388515,179.80027200737052,1755.6320772363856,38.914064737897455,38.062562730010036,38.547841709308486,35.37205167283547,29.193311435171818,26.228919474766652,2075.1609353247027,2260.374950484353,2145.3429616158487,0.02979963907269446,1752.1065421176627,0.008376117327006074,40.72226297344185,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0052574281086537,69.0,615.5604869274991,15.315543391776508,68.63490343466802,0.0,0.05895728666679118,339.00469052935523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7006906606838745,10.162877680707567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012407124320097,0.02148997134670487,0.0,0.0,0.0,0.0,0.0,101.0,97.46573488104505,0.0,0.0,0.0,0.0,1790.4717199479242,0.0,0.0,0.0,0.0,41.92480429546367,0.0,0.0,12.455121793589488,59.592769180724005,74.22977167396573,38.778355073673296,300.9714531395224,301.0,0.0,0.0,9956.293595709969,6695.7396568057575,10127.0,10127.0,10127.0,327.9276089950759,9729.39820459672,6910.855517633675,9210.865790628244,1575.0,1575.0,4297.0,4296.369098450744,4297.0,31599.586698683506,1426.3815693070394,3778.0889002866197,730.2679270505108,1010.364781978365,850.7349577324713,1892.2838135326704,2432.0815766676296,4917.093315322552,968.1344174109046,47.47412582376031,515.9375677139761,11.217173353076365,243.44126482039792,35.17329562887357,8295.636836773901,45.58280701754386,12544.0,12544.0,12544.0,12544.0,12544.0,12544.0,12544.265022171478,15871.0,4017.9635300811674,90.091429059229,109.98775119597357,12.068628455951265,17.79443157835758,1125.0163773799518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.90670110543417,190.7463057386899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limestone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008887624871129,0.002766035915912508,0.0,72.10009804188567,676.0,676.0,620.1333045758154,13.0,12.545094588649363,676.0,676.0,1363.0,0.0,424.3242942505202,0.0,0.0,0.0,0.0,9.935768767563228,0.0,0.0,33.14386723498546,650.5481016775872,0.0,0.0,427.0214338553752,427.0,71.0,71.0,2360.7410668913317,1609.647496935389,2400.0,2400.0,2400.0,35.96870538827534,2304.196244589404,1637.8051982147547,2189.308129394014,14520.0,14520.0,28369.0,28364.024038239884,28369.0,7509.73097456193,85.17834470353391,597.1872077236386,15.303160507972883,18.30707036913126,16.595113969939526,27.76352904177855,31.940369621715277,60.104750546611015,43.64392124179602,36.143397313551084,39.266006294175305,0.0,30.31326161331598,0.39646955347828755,210.88441789793566,0.0,142.0,142.0,142.0,142.0,142.0,142.0,141.98868856376623,0.0,4048.765262070559,132.91279804326402,163.02122081165322,14.098077261012183,2.735978559288796,669.141040376045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70649120491695,105.55603910233509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.77832666266545,0.0,0.0,24.0,24.0,0.4045574901709059,7.77084937726681,0.0,0.0,0.0,0.9991307052298705,0.04052612327013351,0.0,2.171148516334764,156.0,156.0,0.0,0.0,0.0,0.0,25.881496917981003,0.0,0.0,0.0,0.0,0.11490916128407963,0.3970545769563962,0.0,300.74449990055786,327.4945802873708,310.9887594799566,12.215908565082598,256.4695025178888,0.4198797275460737,3.422939443687636,0.1424561403508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.40109655110524,1.039779742790814,0.4000286473172721,0.007907685098406747,0.005154735446276824,5.273937475626542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46817870452417315,0.742538404079114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other non metallic minerals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3506.0,3506.0,3506.0,3374.6648298908603,0.6008681097336095,3506.0,2065.5475503145512,2223.0,2223.0,2258.9979577668887,2824.0,2847.8650377339336,2223.0,2223.0,74.0,5870.0,10727.275556643559,5870.0,5870.0,5870.0,363.7841128050501,5964.343678910745,615.0,615.0,217.7916275562805,3521.8925600632,198.1101237297504,1642.916983035077,5012.847592010672,5013.0,0.0,0.0,32780.951650217976,22083.468259912777,33343.0,33343.0,33343.0,4993.617404054004,32193.192830579774,24618.092587730815,30326.641459160415,41219.0,41219.0,31756.0,31750.704287858032,31756.0,23668.086843203957,1467.5499769671178,3442.8526052194907,1581.3773512842547,1595.0250362440058,1587.2470926035837,1638.0003870624378,1614.3680876407739,1803.396014100333,2041.7953195882146,2047.2000432136556,2093.6185639477894,388.25869541745715,1707.7777722861993,18.85875145738305,16528.73283500413,14.253333333333334,2157.0,2157.0,2157.0,2157.0,2157.0,2157.0,2159.5581370648683,34271.0,11612.148148006712,3762.5598402486385,393.3748397670433,46.95563642221181,54.54272267149767,2429.851498342275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.3530162201567,435.16082621545263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Processed poultry meat & poultry meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.381990116961145,0.0,0.0,611.1528840654703,80.0,80.0,105.76273025672825,0.0,0.0,80.0,80.0,0.0,0.0,25.459457655031212,0.0,0.0,0.0,0.0,0.5961461260537937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.57265505897456,95.1876765711802,144.0,144.0,144.0,0.0,138.16423824910078,98.26831189288528,130.97310890199142,0.0,0.0,0.0,0.0,0.0,0.0,0.01088029482089192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.838546549482274,0.5720487943714173,0.7186086122554469,0.14655576382380506,0.1874381338363558,16.82761189084176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887250743135813,0.5806675110692519,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
Processed other meat & meat products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,249.0,249.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,1513.0,1513.0,1340.9334139144655,0.0,1513.0,856.0993695362074,22.0,22.0,118.47375764152406,0.0,52.94399133642425,22.0,22.0,0.0,0.0,0.17680178927105009,0.0,0.0,0.0,0.0,0.004139903653151345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831434379095456,0.661025531744307,1.0,1.0,1.0,81.92871782884937,4.282615984880814,0.6824188325894811,0.9095354784860515,0.0,0.0,0.0,0.0,0.0,0.0,0.0029920810757452783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99153671813691,0.9725920684359951,0.37694160825623985,0.001017748359887535,0.14907644323254207,51.31075621683263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6185906500003142,2.728470440496682,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0
Processed fish & fish products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9423.0,9423.0,9423.0,8273.358811191298,0.0,9423.0,3579.551894114764,0.0,0.0,518.8141500468433,0.0,329.7364377813124,0.0,0.0,0.0,0.0,0.17680178927105009,0.0,0.0,0.0,0.0,0.004139903653151345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831434379095456,0.661025531744307,1.0,1.0,1.0,0.0,0.9594738767298665,0.6824188325894811,0.9095354784860515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.6291717344525,4.509683864029128,1.158150836429008,0.001017748359887535,0.7043591132360906,274.5570326388499,0.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79843265901221,1.8731230987409742,0.0,0.0,0.0,2551.0,0.0,0.0,0.0,0.0
Processed fruits & Processed Vegetables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,1844.0,1844.0,1894.339862775072,277.5036313086896,1844.0,1074.9163512078217,4214.0,4214.0,3963.2392513159934,2644.0,2616.005820839961,4214.0,4214.0,15.0,16.0,19.536035785421003,16.0,16.0,16.0,0.9915750945282455,16.029941121370268,0.0,0.0,29.40222659916599,0.0,0.0,0.0,654.9378797554391,655.0,0.0,0.0,35.39316376474364,63.95684014862045,36.0,36.0,36.0,46.960750375245574,36.44578735597147,29.648376651789622,32.743277225497856,0.0,0.0,0.0,0.0,0.0,0.0,94.28936319564788,95.19379695278323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.41650898453983,6.847962884949123,32.297114197963346,0.036638940955951264,11.349915021571446,107.76786698276585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083162082162858,8.38747794268888,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0
Dairy products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0,263.0,315.06832806000926,22945.116882748447,263.0,54.98722051254119,15867.0,15867.0,14476.854313964695,0.0,9.203086398862906,15867.0,15867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.93132571315977,3.201563738340547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157970474038651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.6887631674919,17.682100838357783,115.89195602014031,0.0,25.727251928356647,234.5643125305122,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18469988625152,26.63831963885551,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0
Edible Oils and Fats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8735.0,8735.0,8735.0,8735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189028.0,189028.0,189028.0,163353.1238934907,274.9414877017788,189028.0,10879.398458563686,13582.0,13582.0,19516.11250480228,0.0,6614.604622829876,13582.0,13582.0,0.0,0.0,1340.6879680423729,0.0,0.0,0.0,0.0,31.39288940184665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,7458.665998020809,5079.580183096006,7583.0,7583.0,7583.0,368.6792302298222,7290.644546729257,5174.782007526035,6915.733689313116,0.0,0.0,0.0,0.0,0.0,0.0,14.878127536359049,10.506489666616384,1.1744485820681754,12.81164268986283,6.179496639450763,49.459467305319684,72.73267398209644,174.76927944702032,37.253312371553854,1.0807735244337209,18.23138832997988,0.0,8.799947280844824,1.3736832416289964,37.72189039086241,0.0,492.0,492.0,492.0,492.0,492.0,492.0,491.9608082631901,0.0,5223.516843506137,108.06613802843805,122.12134941319708,7.785789597000937,39.216433520721665,4357.964057053102,0.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.47752367665268,82.89226289067152,0.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0
