Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting and other services"
"Paints, varnishes and lacquers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000810837739686728,0.0007845640350527253,0.000737731693860103,0.0008702977650520553,0.00010881925593988635,0.0004687357244151727,0.00013272260840614325,0.0014697346407298079,0.0018368803680743598,0.0013809861012981058,0.004366496858455505,0.00538628654487944,0.0016627278569246381,0.0020039740901174664,2.484616085404537e-05,0.005328356738752456,0.0066452059334042,0.007967263202844375,0.008035671101755227,0.007723563287727636,0.002297603838820121,0.006351828822120019,0.007708309816000387,0.013154394430022108,0.0032750118301496625,0.010327332854367995,0.03753303884967385,0.012224712341295631,0.006108161493533136,0.005744982124343616,2.5230900396690008e-05,4.5661758141252944e-05,0.003270083967409098,0.0016973849699412468,0.0034830535470647987,0.0034427140111628293,0.0031716291975969688,0.003490073339594936,0.0030914890139748163,0.004799612398809371,0.002913051801000449,0.019009716851281378,0.018285883164220276,0.003360787891664896,0.003273250847063924,0.003319312560370074,0.004061882538905255,0.014427347098978123,0.015576275302788326,0.005819782389428355,0.005681222099355278,0.004530186172976789,0.00458064089522128,0.004882782949345223,0.0029718076940317,0.003566552422981187,0.004205642415851236,0.0029299240933902725,0.0027375501099824156,0.0030811337693181628,6.718478427280054e-05,0.002342249056417456,0.0005038268080001683,0.0021740790713067385,0.0021829149838965287,0.0014406936923258599,0.0020212539348181107,0.0022046238586424785,0.0021211647032232266,0.002222175318722476,0.0008992749103874914,0.0036272376790151485,1.1277872267668331e-05,9.999081655617655e-05,2.4562044970093523e-05,2.9931135505581608e-05,0.0008422340678784922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016519641016202408,0.0003530049282212244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drugs and medicine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014213078315571588,0.043676339624776996,0.029400224749061957,0.023782524559046482,0.0,0.0,0.0,0.0007762894209471574,0.0007532185766625049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005011045946326664,0.00484867222510339,0.004559244387690509,0.004675643557894624,0.002724722169538819,0.002896826500252243,0.0022527771982067545,0.0016870132570995788,0.0021084360719079505,0.0018735541373139598,0.0005222019143699967,0.0013398398476126365,0.0019085376773781222,0.0023002321393428573,0.0070066173608407945,0.00014813717502407228,0.0020015426308338993,0.00022150316155801212,0.00022340501486679763,0.00021472789879896267,0.0011133848125255395,0.00021564128893645297,0.0007149269215676789,0.0012200379771219946,0.000566076725182503,0.004424530241715605,4.50371804961722e-05,5.903803267288277e-06,1.4872387748273283e-05,1.3762267532364266e-05,0.0,0.0,0.009335981896072432,0.004778706862592032,0.009947288387216983,0.009832082292449496,0.009057888390031032,0.1380939762837327,0.012663835836739924,0.007152092674173166,0.008303500159630595,0.00098725175329357,0.0009496601320066988,3.7494844458886905e-06,3.6513904680849714e-06,3.703212228006777e-06,1.8660877080270425e-06,3.0258054755208902e-05,3.266727703541872e-05,0.0,0.0,0.0,0.0,5.332485513403982e-06,4.155802903927376e-07,0.00025896421660337194,0.00033871294866956675,0.00022629569145773347,2.054493273811103e-06,0.00022698482947661284,0.0,0.001005077225159124,0.0006134888843679627,0.0,0.0,0.0,0.0,0.0,0.0,5.5690718129945404e-08,0.0006346896477866183,0.006458940418083296,3.3138327269849716e-05,3.983508252316487e-05,4.3061726377333614e-05,2.8252554655809197e-05,0.0015336948967467861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010602917713274536,0.006663978322595803,0.0,0.0,0.0,0.002034614888943544,0.0,0.056348131520199865,0.0,0.0
"Soaps, cosmetics and glycerin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968703724699972,0.003577080092020053,0.0033635563669214864,0.004028373402289501,0.00031250719636584324,0.0021371171164013807,0.004635834394881845,0.0069715396052357935,0.008713058725860638,0.0068513402302973455,0.011877315882160138,0.014862370045459886,0.007886983667693215,0.009505651122288974,0.011677695601401323,0.004011157630935318,0.004895043415108595,0.0059977118951764835,0.006049208985027258,0.0058142559401595404,0.0014470360609644694,0.00477893267743598,0.0,0.0,0.0007681846155380167,0.0060231833754967575,2.9000368086244878e-05,0.0011731019068526639,0.0012358291973819718,0.0011621470360663158,0.000489931364419309,0.0008866559304741803,0.0019351773669384349,0.0013098346605331023,0.0020395447287385477,0.002015923418673431,0.0018571863808764532,0.0032819565198494065,0.0018473201409738846,0.003198093393990069,0.0018107153442349653,0.004055515501081471,0.003901093488326273,4.2494157053405156e-05,4.138456167237564e-05,4.19697385840768e-05,0.0008997114345285398,0.0004468024056473632,0.0005874440982431159,3.2002055541525246e-05,3.07134759857537e-05,2.473087200629885e-05,2.349665852034629e-05,2.7403418109825426e-05,1.2049510038742197e-05,0.0,0.0,1.5963382313110465e-06,1.322930532392013e-06,1.664471921861017e-07,0.0,0.0006891907575363125,1.9789964011869764e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.586040038392266e-08,0.0004086897359817058,0.001555638107341649,0.0005022966078147305,9.574956672936326e-05,1.0771841232398532e-05,5.425566872030898e-05,0.00052274903020561,5.993852704666095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.346410857444912e-05,0.00019524800732593543,0.0,0.0,0.0,5.664821036501747e-06,0.0,0.0,0.0,0.0
"Synthetic fibres, resin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09676564622551823,0.10913156028587771,0.14468951879009037,0.14593184074216528,0.14026380539896777,0.040137924684047414,0.1151129488338184,0.002467304187966651,0.0042105070037518465,3.7562881133650856e-05,0.00028098409979545366,2.436254428825196e-05,0.00021253127495738782,0.0038934662456407516,0.003662292304445824,0.0,0.0,0.000598894306928312,0.00030648280846054456,0.0006381090335002234,0.0006307186727382003,0.0005810548745669453,1.9491296235286908e-05,0.0005473559000234259,0.04254823614896411,0.0005326615913076224,0.0006841122107884906,0.0006580632450004925,0.0,6.836375720378228e-09,0.0,1.0094469487590454e-06,1.3289728288181782e-05,2.4257307527990735e-05,0.00010272819103991182,0.00010173199312627064,8.045998255895085e-05,8.581378347787122e-05,9.804486473379283e-05,6.521259476152424e-05,4.309650282686091e-05,4.165602621302206e-05,3.332871057815856e-05,1.111363607173252e-06,3.058431206143477e-05,6.827495959905148e-07,0.0005474640274004052,0.0,7.128128102645045e-05,7.157098307857472e-05,4.723585876478229e-05,6.627062081370855e-05,7.228274946368782e-05,6.954638371223694e-05,7.288574556644443e-05,0.0003433308764701806,0.014748815206927399,2.031085711631385e-05,0.0002971784300155027,2.7616962686155572e-06,0.0008448888555546545,0.003577836102210371,0.0,0.0,0.0,0.0,0.0,7.722007722007722e-06,0.0,0.0,7.077257704184783e-06,0.0,0.0,0.0,0.0,0.000258096661191266,8.864490825677152e-05,0.0,0.0,0.0,0.0,4.978960336179402e-06,0.0,0.0,0.0
Other chemicals and chemical products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013500685581689697,0.00013099453507173998,0.0002130538067388919,0.006085192697768763,0.011642494561276287,0.0032763320016428333,0.001059934476777799,0.00106513459428055,0.0010216085691288465,0.0009764469167948869,0.0,0.0,0.0,0.010504815208017673,0.010164426004973338,0.009557689211768071,0.01013283693104023,0.008073882410769449,0.006072709649997418,0.002896224746955132,0.011521974628065569,0.01440021103757555,0.011098119285202369,0.015460509869060647,0.020152007801622147,0.013034943621761894,0.015710141124637877,0.020763108420363913,0.0024106652657267845,0.0033140469624270176,0.003604564335250744,0.003635513566672578,0.003494309157259408,0.00288086026609702,0.002883184922811404,0.007735186767939021,0.013200260519387596,0.00994301012251064,0.008160870075201835,0.024011561606055176,0.0068311883004295824,0.004058088063405813,0.0038167355289756896,0.0009994449201912727,0.0018087508374161987,0.0030870833119609913,0.0022141519377158105,0.003243637441873977,0.0032060707414855454,0.0029536195978771885,0.00825705623472714,0.003028842771993803,0.003359812100848907,0.0029283618982562003,0.004530707216359704,0.004358191311200867,0.0014491757383359788,0.001411879612460347,0.0014312915261246192,0.005112776962543399,0.012798564029149577,0.013360279618910814,0.009258740798188432,0.009016251316116386,0.007199578396379712,0.007210679270536981,0.007640174390939176,0.004536837133999037,0.007425395542411765,0.009099530619961048,0.006204239396849489,0.0005948562783112977,0.006237079028747258,0.0002915706086999802,0.00238478571704066,7.971405922257219e-05,0.0029581731625976937,0.0029701957977608506,0.0019602881387384653,0.0027502307637689047,0.002999734102743044,0.002886174924057833,0.0030236004057272235,0.0010504664890165617,0.0035236246696109643,1.159842123183002e-05,0.00013305187245979034,2.1813854167571396e-05,9.205659819411169e-05,0.001070341811713045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002060980241137315,0.0006013071510820695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006665361080475646,0.00644938232204359,0.006064404602070338,0.006196908290893605,0.0009736351793298911,0.0038531665481586234,0.002967549443074383,0.0,0.0,0.00043578049187148444,0.00047775919825340124,0.001520384858679631,0.0,0.0,0.002227872423246068,0.002697012897860945,0.003364674430137865,0.004032727663004634,0.004067353157265615,0.003909375971948124,0.00040926802429176685,0.003213780089170049,0.0,0.0,6.7014639709959054e-06,0.0,0.040798767810781914,0.0009480005203293877,0.0,0.0,0.0,0.0,0.0016603569011544726,0.0008506346690448102,0.0017690746517447324,0.0017485858336823575,0.00161089938537712,4.3053898553264837e-07,0.0015171715434908353,0.0024337178363765563,0.0014767352751165793,0.129807219636888,0.12486454536498867,0.0,5.170009138536034e-08,0.0,0.003699084278535221,0.0001250193431223558,0.0004419465122652122,0.0007783129325191288,0.0007846936164934005,0.0006143571366958095,0.0006977460465802292,0.0008759558648983192,0.0006128751915335148,0.00016874779672915521,4.3933629237913674e-05,8.26912235297156e-05,0.00028455196124262534,7.549465915706214e-05,0.0009042230610898994,0.002462717660277423,6.103250156088869e-07,0.0008562239589962917,0.0008597038324557368,0.0005673926368293492,0.0007960363857265706,0.0008682535024864405,0.0008353845376862746,0.0008751347696060883,0.0,0.0030335336472192683,0.04047147823495527,0.0017605472560181276,7.656445228218328e-06,3.862948772922568e-06,0.0009326017997969635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015189405402441365,0.00023596590606083054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non metallic mineral products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040129596608224505,0.003882927088735522,0.0036511466882567806,0.004150445889439381,0.0019487958617888563,0.0023198446021903464,0.0004628589286211151,0.0,0.0,0.00016143332506927198,0.018215958268289565,0.02255950840505879,0.0,0.0,0.0,0.005403952513635874,0.009058331132704043,0.008080298321371401,0.008149676753671788,0.007833140926805458,0.0016899603862713499,0.006488374538972681,0.00111270581025947,0.0018988560997312248,0.0010952573180093253,0.00010835377243480148,0.004030014384319724,0.01964774719898193,0.024264572709051368,0.02282395613200767,0.0012671937288785354,0.002293310688736062,0.015169508478510596,0.008564485899436829,0.016104990473442844,0.015918467977412944,0.014665022320899185,0.0014543769217935693,0.013854976591773613,0.013825892523806066,0.013723512265248148,0.07235408337156715,0.06959905428036646,0.0003430778267988152,0.000334517217199676,0.0003388439188626201,0.0008545848260855241,0.00723986100455905,0.005265580600967499,0.006275606767273754,0.006601013248861517,0.0050471970685844894,0.006564371459969257,0.008446145736097085,0.007317056212176559,0.024684186702647017,0.029561621304849742,0.020403520130232736,0.004643724500111725,0.020570803076964867,0.001988854619608095,0.016753185398356768,0.0023182318814145503,0.013122544402297973,0.01317587717056047,0.008695896665935636,0.012200105717418917,0.013306909972696053,0.012803158068167047,0.013413077148083067,0.008028115333975898,0.006900076533161315,0.015959844946873563,0.0009104529886695561,9.664524012639366e-05,7.272647524129895e-05,0.0019885741330821116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000591846348340311,0.0006717642325123267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.635936856910942e-07,0.00012612670866055822,1.141768874010372e-06,1.151572241581431e-06,1.1068448391699106e-06,1.1587429906335416e-07,3.4757756785649734e-06,0.00023651717705998397,0.000403621586416299,0.0007277019564292517,0.0003747500289409799,0.00013187065256943718,0.0006692238367071873,0.0012924173044501957,0.0012156669653588434,0.0,0.0,0.0006374416642031328,0.0003262093314540804,0.0006791804155622472,0.0006713143800886966,0.0006184540109205478,0.0002531746852423336,0.0005899814818168926,0.0004842624998998027,0.0005669459323494003,0.003420561053942453,0.003290316225002463,0.32021597030408316,0.3118393748422812,0.3162641995043868,0.0006432371303685424,0.0372707354450288,0.038992058881812966,0.013457078304635137,0.013870330775384075,0.010725749399434952,0.013098800136718568,0.015898651620446524,0.013218644293458773,0.012540285131772973,0.0119069623348889,0.00925420001257697,0.005349667433657917,0.009115535548653127,0.000462095001678158,0.00826801152556023,0.002049604691785867,0.021680541058866458,0.021768655317553634,0.014367011375969319,0.020156524894874284,0.021985142452949524,0.021152863779332638,0.022159546839327436,0.0018583964873156566,0.06578877492384716,0.00023514762494662717,0.0029519068854232163,0.0008979587281859186,8.159420291114041e-06,0.01127495610776577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014825367200732363,0.00324584503750215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron and steel casting and forging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008113590263691683,0.0015844815083393762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.741609059886362e-05,4.7325321428733014e-05,5.594667482650822e-05,5.6427039837490125e-05,5.423539711932562e-05,5.677840654104354e-06,4.459853978965078e-05,0.0,0.0,0.0001555159315185924,0.0008991515290894911,0.00026245561707395436,0.022759663622235828,0.006686380773175915,0.006289356262290469,0.0,0.0,2.6325024480365366e-05,1.3471771800463497e-05,2.8048748725284544e-05,2.7723897702778035e-05,2.5540873607338257e-05,1.4767836015736513e-05,2.449025377609006e-05,3.626152160090131e-05,2.3413696321214167e-05,0.0005571213213606869,0.0005359077923357305,0.03126257639574558,0.030449784239554918,0.030876766355082505,0.0006045365664386618,0.15758582541810096,0.16421795815696932,0.07662663746765794,0.07592490419726874,0.06003054023732405,0.06413802352730386,0.07119180568460652,0.04883328343612951,0.048888807439107666,0.05277413434177232,0.03826261827333318,0.000636665962925947,0.0373130319520643,0.0006060033252085585,0.013151297757977838,0.003982202361326439,0.05410843240582809,0.05432834040522809,0.035855953124033495,0.050304923749339266,0.05486863040539436,0.052791500769563855,0.055303502685706864,0.00017953999962202105,0.020624719896929867,0.05313509705685852,0.0377417448814964,0.11714280964853074,0.06268866234806417,0.00453259805644816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015687921244276267,0.0,0.0,0.0,0.0,0.002173222786426202,0.002397098454036011,0.0,0.0,0.0,0.0,0.00011167096754002373,0.0,0.0,0.0
Iron and steel foundries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011156186612576065,0.00220449601160261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7921603003104362e-05,0.0,0.0,0.0,0.0,3.6736468761291774e-07,0.0,0.0,0.00015422315103029994,8.983667838416922e-05,2.75475558121748e-05,0.005473304989136953,0.00043893231110838916,0.000412868025970928,0.0,0.0,9.119740623555144e-05,4.6670066594462826e-05,9.716887951259288e-05,9.604350275605248e-05,8.848088356827896e-05,3.077067502431324e-05,8.423991602463779e-05,6.92348705919285e-05,8.111173368420622e-05,0.0005038670774070919,0.0004846813121859915,0.0035545112547024785,0.0034629551912846506,0.0035106451921504246,0.0030061784413937887,0.01343686779306182,0.013244911560667,0.021574738611908954,0.021180116871616195,0.016834689611039212,0.017384319982526788,0.018807317517499162,0.012044843479448739,0.010199466947162101,0.011118957015663889,0.008022710160883708,7.335637057118219e-05,0.007834505816756729,0.00010430125490177076,0.0040338671249065304,0.01963449248318098,0.010761776261636245,0.010805514373839102,0.007131490010178203,0.010005285870945855,0.010912974151172487,0.010499848074268915,0.010999498036318481,0.00038821587637568586,0.0031617648260276023,0.06842658585430372,0.002771051523431961,0.017215491457096648,0.0020331330519323975,0.0008555122203883722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019934275866787137,0.0,0.0,0.0,0.0,0.00044538569659849554,0.0007910182609941514,0.0,0.0,0.0,0.0,0.00014225600960512578,0.0,0.0,0.0
Non ferrous basic metals (including alloys),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910656888881748e-06,3.46063846303585e-05,0.0,1.2898188581571678e-05,0.0007977229201004448,0.00099699736978904,0.0007312102101107803,0.0,0.0,0.0009024731979506484,0.0010876902664417928,0.0,0.0,0.000540234713206981,0.0,0.0,0.0,0.0,1.1073962335878058e-05,0.00047840974450769487,0.0008164163907056957,0.000986891370293481,0.004703829940950345,0.006421577564522398,0.0014852543257459281,0.007824545897670464,0.007359754848141023,7.305663696952031e-05,0.00013221464297616525,0.0027522119637147895,0.0014525580110862808,0.002929090759740429,0.002895167031532963,0.002667196943852038,5.96173098041174e-06,0.0025120099621558337,0.0020870387794927727,0.002461193983375107,0.007461738873959494,0.0071776179686730375,0.02934221544537626,0.02857573817969671,0.028980104492305033,0.18711867902533472,0.13419061829047146,0.13719636973880778,0.0178428080926009,0.019702804127653267,0.01466950829531086,0.021856288189369032,0.02942720796341645,0.028879564018856014,0.21600403470129612,0.27026414441260027,0.182461859702155,0.046854489116029435,0.1862186231927578,0.002648022603686074,0.02425063909558185,0.016796053231565723,0.05852956900282579,0.058767445427125406,0.03878570103075392,0.05441528011171333,0.05935188188998738,0.05710503242600141,0.05982271155196147,0.005031844726248748,0.022641510856195472,0.003406543840792153,0.0008111135022211696,9.496214090853303e-05,3.087444420327716e-05,0.00654249964763354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021239663273020445,0.00222861846926352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hand tools, hardware",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000623551259980209,0.00032102952773764906,0.0005681888363245594,9.281721337411665e-05,9.005874286182123e-05,7.456883235861216e-05,0.00010141987829614604,0.00013778100072516314,0.08697681365044992,0.002794372711505107,0.002808082112194177,0.002693331682248777,0.002574269144277429,0.005641317789603857,0.0,0.0039111796156254515,0.012643571534098131,0.012233879868618769,0.011503612853411775,0.014643681850037707,0.001951259645085185,0.007309099431558626,0.02781858757053099,0.0,0.0,0.0025184871227568427,0.046092651952424075,0.05743575140345915,0.0,0.0,0.0,0.005969011841047284,0.0072716171527930406,0.008925207288139076,0.009001840212442047,0.008652206107791192,0.0010531142135830767,0.007109383139597802,0.006466594636435471,0.011035381101336538,8.719878053915405e-05,0.00013678312234958868,0.0005009159567387312,0.014721308103434572,0.013003646185676928,0.012231597554597974,0.0008653822255461737,0.0015661301523671532,0.002820914914106526,0.0020579390656887088,0.0029661551776988407,0.002931802182068777,0.0027009473839760207,0.0010357749521921157,0.0025747491244986673,0.004709999809803321,0.0026671247598536755,0.002371862096087042,0.0022815486158999114,0.0192398545200035,0.018739336688274932,0.019002416345978775,0.02765838477134821,0.04150066468445065,0.0425086086402725,0.0426128738442423,0.0423083800693657,0.03341290091995782,0.03596136637796668,0.040324982804684925,0.0278988145272611,0.036366945625360185,0.04094421858886983,0.029073285960341366,0.003318610021705943,0.02877368766969309,0.0029224887897987455,0.008729029464860504,0.006136439209523875,0.032036692887995044,0.03216689671625513,0.021229706856509833,0.029784699375951653,0.03248679333931674,0.031256959812953344,0.032744310524054056,0.0005236583322308948,0.013560994596349275,0.002138343710655151,0.000309628945220139,6.983907326263692e-05,5.6057124217220096e-05,0.004705538349878846,0.000690491831577534,0.0,0.0,0.0,0.0,0.0,5.097671383711921e-06,0.0,1.1795429506974638e-05,0.0,0.0,0.0,0.0,0.0013314302082490822,0.0012856427322693095,0.00028346813818126845,1.0991523337202349e-06,2.5441007138237784e-06,0.00013029088383954016,0.0,3.710368625122906e-06,1.9907209174273737e-06,0.0
