Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
FOOD_M02,Processed Fruit/Veg,16,Coffee,Agriculture,19323896.794146135,0.827,15980862.648758853,0.37497281741930055,0.37608899226122183
SERV_002,Railway Transport,19,Vegetables,Agriculture,18237104.93145628,0.827,15082085.778314343,0.3538840374986463,0.3549374377486485
SERV_004,Air Transport,1,Paddy,Agriculture,17813255.24588165,0.827,14731562.088344125,0.34565939665858814,0.3466883147681176
SERV_004,Air Transport,2,Wheat,Agriculture,17225962.037685532,0.827,14245870.605165934,0.33426319685093697,0.3352581920974538
CHEM_M04,Other Chemicals,2,Wheat,Agriculture,17059626.2544132,0.827,14108310.912399715,0.33103551467297343,0.3320209021359992
SERV_012,Health & Social Work,66,"Paper, Paper products and newsprint",Manufacturing,16974680.197826557,0.814,13817389.681030815,0.3293871689740561,0.3251744461506322
FOOD_M02,Processed Fruit/Veg,24,Other livestock products,Agriculture,16934497.64713214,0.827,14004829.554178279,0.3286074419652913,0.32958560182795577
TEXT_001,Ready Made Garments,12,Sugarcane,Agriculture,16840905.913601328,0.827,13927429.190548297,0.32679133021603807,0.32776408409152036
TEXT_001,Ready Made Garments,71,Petroleum products,Petroleum,15858274.364994256,0.814,12908635.333105324,0.3077237413031278,0.3037880845732836
SERV_006,Real Estate,2,Wheat,Agriculture,15106153.7806263,0.827,12492789.17657795,0.29312912937967056,0.2940016815873203
CHEM_M04,Other Chemicals,20,Other food crops,Agriculture,14115597.302621484,0.827,11673598.969267966,0.27390776024656044,0.274723096550398
FOOD_M02,Processed Fruit/Veg,44,Processed fruits & Processed Vegetables,Manufacturing,13667650.207498819,0.814,11125467.268904038,0.26521551840205726,0.2618235238960826
SERV_005,Financial Services,114,Electricity,Electricity,13618047.542440347,0.814,11085090.699546441,0.26425299768138594,0.26087331340905096
SERV_006,Real Estate,1,Paddy,Agriculture,13353613.495471332,0.827,11043438.360754792,0.259121756262026,0.2598930793337214
SERV_018,Other Services,12,Sugarcane,Agriculture,11973612.951972798,0.827,9902177.911281504,0.23234337417127868,0.23303498651459983
TEXT_001,Ready Made Garments,61,Ready made garments,Manufacturing,11599583.571066696,0.814,9442061.02684829,0.2250854772651824,0.22220672904238511
SERV_001,Hotels & Restaurants,19,Vegetables,Agriculture,11211610.56885279,0.827,9272001.940441256,0.21755700972716263,0.21820460776536804
CHEM_M04,Other Chemicals,12,Sugarcane,Agriculture,10849712.072548985,0.827,8972711.88399801,0.21053450799138673,0.21116120227497126
SERV_006,Real Estate,114,Electricity,Electricity,9893751.273841739,0.814,8053513.536907175,0.1919844547670158,0.189529054646669
SERV_012,Health & Social Work,20,Other food crops,Agriculture,9892712.09681823,0.827,8181272.904068675,0.19196428993481587,0.19253570658428712
SERV_003,Road Transport,66,"Paper, Paper products and newsprint",Manufacturing,9679979.297200937,0.814,7879503.147921562,0.18783629142189917,0.18543394455937562
SERV_M03,Support & Travel Agencies,71,Petroleum products,Petroleum,9633844.344709035,0.814,7841949.296593154,0.18694106033566016,0.1845501631007617
TEXT_M01,Textiles,1,Paddy,Agriculture,9255869.982420906,0.827,7654604.475462089,0.1796066125765323,0.18014124435005752
FOOD_M02,Processed Fruit/Veg,7,Groundnut,Agriculture,9241283.038784254,0.827,7642541.073074578,0.1793235585211707,0.17985734773277992
FOOD_M06,Beverages,114,Electricity,Electricity,8889484.360510748,0.814,7236040.269455749,0.17249703988665985,0.17029087557501715
SERV_004,Air Transport,20,Other food crops,Agriculture,8508494.146008277,0.827,7036524.658748845,0.16510407067019972,0.16559553298805302
UTIL_M01,"Electricity, Heat & Energy",114,Electricity,Electricity,8416395.864306055,0.814,6850946.233545128,0.16331693878177958,0.16122818408741588
SERV_018,Other Services,20,Other food crops,Agriculture,8338355.071400061,0.827,6895819.644047851,0.1618025870802914,0.1622842219313181
SERV_012,Health & Social Work,12,Sugarcane,Agriculture,8292973.02411992,0.827,6858288.690947173,0.16092196583136995,0.16140097935296246
TEXT_001,Ready Made Garments,70,Plastic products,Manufacturing,8197549.752624282,0.814,6672805.498636165,0.15907031378927636,0.15703587163563537
TEXT_M01,Textiles,2,Wheat,Agriculture,7895047.905295187,0.827,6529204.617679119,0.15320038128156935,0.15365641010130116
SERV_012,Health & Social Work,67,"Publishing, printing and allied activities",Manufacturing,7790699.795305279,0.814,6341629.633378496,0.151175546166162,0.14924207475723797
FOOD_M06,Beverages,71,Petroleum products,Petroleum,7625890.973968267,0.814,6207475.252810169,0.14797749409982025,0.1460849244266024
SERV_006,Real Estate,71,Petroleum products,Petroleum,7352552.466421384,0.814,5984977.707667006,0.14267346503281084,0.14084873165199102
SERV_012,Health & Social Work,70,Plastic products,Manufacturing,7156358.65873249,0.814,5825275.948208246,0.13886639932484185,0.13709035670707814
SERV_004,Air Transport,12,Sugarcane,Agriculture,6980786.818899395,0.827,5773110.699229799,0.13545949500616172,0.13586271484877813
