Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,Water_pct
SERV_001,Hotels & Restaurants,111,Gems & jewellery,Manufacturing,0.0,0.0
SERV_001,Hotels & Restaurants,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
SERV_001,Hotels & Restaurants,113,Construction and construction services,Manufacturing,0.0,0.0
SERV_001,Hotels & Restaurants,115,Gas,Services,0.0,0.0
SERV_001,Hotels & Restaurants,122,Air transport,Services,0.0,0.0
SERV_001,Hotels & Restaurants,116,Water Supply,Services,0.0,0.0
SERV_001,Hotels & Restaurants,117,Trade,Services,0.0,0.0
SERV_001,Hotels & Restaurants,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
SERV_001,Hotels & Restaurants,119,Hotels & Restaurant,Services,0.0,0.0
SERV_001,Hotels & Restaurants,120,Railway Transport,Services,0.0,0.0
SERV_001,Hotels & Restaurants,121,Land transport,Services,0.0,0.0
SERV_M02,Pipeline/Water Transport,121,Land transport,Services,0.0,0.0
SERV_M02,Pipeline/Water Transport,120,Railway Transport,Services,0.0,0.0
SERV_M02,Pipeline/Water Transport,119,Hotels & Restaurant,Services,0.0,0.0
SERV_M02,Pipeline/Water Transport,115,Gas,Services,0.0,0.0
SERV_002,Railway Transport,40,Other non metallic minerals,Mining,0.0,0.0
SERV_002,Railway Transport,50,Miscellaneous food products,Manufacturing,0.0,0.0
SERV_002,Railway Transport,53,Tea processed,Manufacturing,0.0,0.0
SERV_002,Railway Transport,54,Coffee processed,Manufacturing,0.0,0.0
SERV_002,Railway Transport,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
SERV_M02,Pipeline/Water Transport,116,Water Supply,Services,0.0,0.0
SERV_002,Railway Transport,82,Cement,Manufacturing,0.0,0.0
SERV_002,Railway Transport,38,Limestone,Mining,0.0,0.0
SERV_002,Railway Transport,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_002,Railway Transport,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_002,Railway Transport,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
SERV_002,Railway Transport,86,Iron and steel foundries,Manufacturing,0.0,0.0
SERV_002,Railway Transport,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
SERV_002,Railway Transport,88,"Hand tools, hardware",Manufacturing,0.0,0.0
SERV_002,Railway Transport,39,Mica,Mining,0.0,0.0
SERV_002,Railway Transport,37,Other Metallic minerals,Mining,0.0,0.0
SERV_M02,Pipeline/Water Transport,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
SERV_002,Railway Transport,28,Inland Fish,Agriculture,0.0,0.0
SERV_M02,Pipeline/Water Transport,117,Trade,Services,0.0,0.0
SERV_002,Railway Transport,21,Milk,Agriculture,0.0,0.0
SERV_M02,Pipeline/Water Transport,30,Coal and Lignite,Mining,0.0,0.0
SERV_002,Railway Transport,25,Industry Wood,Agriculture,0.0,0.0
SERV_002,Railway Transport,26,Firewood,Agriculture,0.0,0.0
SERV_002,Railway Transport,27,Other forestry products,Agriculture,0.0,0.0
SERV_002,Railway Transport,29,Marine Fish,Agriculture,0.0,0.0
SERV_002,Railway Transport,36,Copper ore,Mining,0.0,0.0
SERV_002,Railway Transport,30,Coal and Lignite,Mining,0.0,0.0
SERV_002,Railway Transport,31,Natural Gas,Mining,0.0,0.0
SERV_002,Railway Transport,32,Crude petroleum,Mining,0.0,0.0
SERV_002,Railway Transport,33,Iron ore,Mining,0.0,0.0
SERV_002,Railway Transport,34,Manganese ore,Mining,0.0,0.0
SERV_002,Railway Transport,35,Bauxite,Mining,0.0,0.0
SERV_005,Construction,130,Real estate services,Services,0.0,0.0
SERV_005,Construction,132,Research & Development Services,Services,0.0,0.0
SERV_010,Real Estate,137,Education services,Services,0.0,0.0
SERV_008,Retail Trade,117,Trade,Services,0.0,0.0
SERV_008,Retail Trade,101,Electronic equipment including T.V,Manufacturing,0.0,0.0
SERV_008,Retail Trade,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
SERV_008,Retail Trade,103,Watches and clocks,Manufacturing,0.0,0.0
SERV_008,Retail Trade,104,Ships and boats,Manufacturing,0.0,0.0
SERV_008,Retail Trade,105,Rail equipment,Manufacturing,0.0,0.0
SERV_008,Retail Trade,106,Motor vehicles,Manufacturing,0.0,0.0
SERV_008,Retail Trade,107,Motor cycles and scooters,Manufacturing,0.0,0.0
SERV_008,Retail Trade,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
SERV_008,Retail Trade,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
SERV_008,Retail Trade,110,Other transport equipment,Manufacturing,0.0,0.0
SERV_008,Retail Trade,111,Gems & jewellery,Manufacturing,0.0,0.0
SERV_008,Retail Trade,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
SERV_008,Retail Trade,113,Construction and construction services,Manufacturing,0.0,0.0
SERV_008,Retail Trade,114,Electricity,Electricity,0.0,0.0
SERV_008,Retail Trade,115,Gas,Services,0.0,0.0
SERV_008,Retail Trade,100,Other electrical machinery,Manufacturing,0.0,0.0
SERV_008,Retail Trade,99,Communication equipment,Manufacturing,0.0,0.0
SERV_008,Retail Trade,98,Electrical appliances,Manufacturing,0.0,0.0
SERV_008,Retail Trade,89,Miscellaneous metal products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_008,Retail Trade,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
SERV_008,Retail Trade,86,Iron and steel foundries,Manufacturing,0.0,0.0
SERV_008,Retail Trade,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
SERV_008,Retail Trade,88,"Hand tools, hardware",Manufacturing,0.0,0.0
SERV_008,Retail Trade,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
SERV_008,Retail Trade,97,Batteries,Manufacturing,0.0,0.0
SERV_008,Retail Trade,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
SERV_008,Retail Trade,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
SERV_008,Retail Trade,93,Machine tools,Manufacturing,0.0,0.0
SERV_008,Retail Trade,94,Other non electrical machinery,Manufacturing,0.0,0.0
SERV_008,Retail Trade,95,Electrical industrial machinery,Manufacturing,0.0,0.0
SERV_008,Retail Trade,96,"Electrical cables, wires",Manufacturing,0.0,0.0
SERV_008,Retail Trade,116,Water Supply,Services,0.0,0.0
SERV_008,Retail Trade,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
SERV_008,Retail Trade,81,Other chemicals and chemical products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,119,Hotels & Restaurant,Services,0.0,0.0
SERV_008,Retail Trade,138,Human health and social care services,Services,0.0,0.0
SERV_008,Retail Trade,139,"Community, social and personal services",Services,0.0,0.0
SERV_008,Retail Trade,140,"Recreation, entertainment and radio & TV broadcasting  and other services",Services,0.0,0.0
SERV_M02,Pipeline/Water Transport,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_M02,Pipeline/Water Transport,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_M02,Pipeline/Water Transport,82,Cement,Manufacturing,0.0,0.0
SERV_009,Financial Services,21,Milk,Agriculture,0.0,0.0
SERV_009,Financial Services,22,Wool,Agriculture,0.0,0.0
SERV_009,Financial Services,25,Industry Wood,Agriculture,0.0,0.0
SERV_009,Financial Services,26,Firewood,Agriculture,0.0,0.0
SERV_009,Financial Services,27,Other forestry products,Agriculture,0.0,0.0
SERV_009,Financial Services,28,Inland Fish,Agriculture,0.0,0.0
SERV_009,Financial Services,29,Marine Fish,Agriculture,0.0,0.0
SERV_009,Financial Services,30,Coal and Lignite,Mining,0.0,0.0
SERV_009,Financial Services,31,Natural Gas,Mining,0.0,0.0
SERV_008,Retail Trade,137,Education services,Services,0.0,0.0
SERV_008,Retail Trade,136,Public administration and defence,Services,0.0,0.0
SERV_008,Retail Trade,135,Computer related services,Services,0.0,0.0
SERV_008,Retail Trade,126,Communication services,Services,0.0,0.0
SERV_008,Retail Trade,120,Railway Transport,Services,0.0,0.0
SERV_008,Retail Trade,121,Land transport,Services,0.0,0.0
SERV_008,Retail Trade,122,Air transport,Services,0.0,0.0
SERV_008,Retail Trade,123,Water Transport,Services,0.0,0.0
SERV_008,Retail Trade,124,Supportive and Auxiliary transport activities,Services,0.0,0.0
SERV_008,Retail Trade,125,Storage and warehousing,Services,0.0,0.0
SERV_008,Retail Trade,127,Financial services,Services,0.0,0.0
SERV_008,Retail Trade,134,Other Business services,Services,0.0,0.0
SERV_008,Retail Trade,128,Insurance services,Services,0.0,0.0
SERV_008,Retail Trade,129,Ownership of dwellings,Services,0.0,0.0
SERV_008,Retail Trade,130,Real estate services,Services,0.0,0.0
SERV_008,Retail Trade,131,Renting of machinery & equipment,Services,0.0,0.0
SERV_008,Retail Trade,132,Research & Development Services,Services,0.0,0.0
SERV_008,Retail Trade,133,Legal services,Services,0.0,0.0
SERV_008,Retail Trade,82,Cement,Manufacturing,0.0,0.0
SERV_008,Retail Trade,80,"Synthetic fibres, resin",Petroleum,0.0,0.0
SERV_009,Financial Services,33,Iron ore,Mining,0.0,0.0
SERV_008,Retail Trade,43,Processed fish & fish products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,27,Other forestry products,Agriculture,0.0,0.0
SERV_008,Retail Trade,28,Inland Fish,Agriculture,0.0,0.0
SERV_008,Retail Trade,29,Marine Fish,Agriculture,0.0,0.0
SERV_008,Retail Trade,30,Coal and Lignite,Mining,0.0,0.0
SERV_008,Retail Trade,31,Natural Gas,Mining,0.0,0.0
SERV_008,Retail Trade,32,Crude petroleum,Mining,0.0,0.0
SERV_008,Retail Trade,33,Iron ore,Mining,0.0,0.0
SERV_008,Retail Trade,34,Manganese ore,Mining,0.0,0.0
SERV_008,Retail Trade,35,Bauxite,Mining,0.0,0.0
SERV_008,Retail Trade,36,Copper ore,Mining,0.0,0.0
SERV_008,Retail Trade,37,Other Metallic minerals,Mining,0.0,0.0
SERV_008,Retail Trade,38,Limestone,Mining,0.0,0.0
SERV_008,Retail Trade,39,Mica,Mining,0.0,0.0
SERV_008,Retail Trade,40,Other non metallic minerals,Mining,0.0,0.0
SERV_008,Retail Trade,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,26,Firewood,Agriculture,0.0,0.0
SERV_008,Retail Trade,25,Industry Wood,Agriculture,0.0,0.0
SERV_008,Retail Trade,24,Other livestock products,Agriculture,0.0,0.0
SERV_008,Retail Trade,15,Tea,Agriculture,0.0,0.0
SERV_008,Retail Trade,9,Other oil seeds,Agriculture,0.0,0.0
SERV_008,Retail Trade,10,kapas,Agriculture,0.0,0.0
SERV_008,Retail Trade,11,"jute, hemp and mesta",Agriculture,0.0,0.0
SERV_008,Retail Trade,12,Sugarcane,Agriculture,0.0,0.0
SERV_008,Retail Trade,13,Coconut,Agriculture,0.0,0.0
SERV_008,Retail Trade,14,Tobacco,Agriculture,0.0,0.0
SERV_008,Retail Trade,16,Coffee,Agriculture,0.0,0.0
SERV_008,Retail Trade,23,Egg and poultry,Agriculture,0.0,0.0
SERV_008,Retail Trade,17,Rubber,Agriculture,0.0,0.0
SERV_008,Retail Trade,18,Fruits,Agriculture,0.0,0.0
SERV_008,Retail Trade,19,Vegetables,Agriculture,0.0,0.0
SERV_008,Retail Trade,20,Other food crops,Agriculture,0.0,0.0
SERV_008,Retail Trade,21,Milk,Agriculture,0.0,0.0
SERV_008,Retail Trade,22,Wool,Agriculture,0.0,0.0
SERV_008,Retail Trade,42,Processed other meat & meat products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.0
SERV_008,Retail Trade,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.0
SERV_008,Retail Trade,45,Dairy products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
SERV_008,Retail Trade,65,Wood and wood products except furniture,Manufacturing,0.0,0.0
SERV_008,Retail Trade,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.0
SERV_008,Retail Trade,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.0
SERV_008,Retail Trade,68,Furniture & Fixtures,Manufacturing,0.0,0.0
SERV_008,Retail Trade,69,Rubber products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,70,Plastic products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,71,Petroleum products,Petroleum,0.0,0.0
SERV_008,Retail Trade,72,Coal tar products,Petroleum,0.0,0.0
SERV_008,Retail Trade,73,Inorganic chemicals,Petroleum,0.0,0.0
SERV_008,Retail Trade,74,Organic chemicals,Petroleum,0.0,0.0
SERV_008,Retail Trade,75,Fertilizers,Petroleum,0.0,0.0
SERV_008,Retail Trade,76,Pesticides,Petroleum,0.0,0.0
SERV_008,Retail Trade,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.0
SERV_008,Retail Trade,78,Drugs and medicine,Petroleum,0.0,0.0
SERV_008,Retail Trade,63,Leather footwear,Manufacturing,0.0,0.0
SERV_008,Retail Trade,62,Misc. textile products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,61,Ready made garments,Manufacturing,0.0,0.0
SERV_008,Retail Trade,52,Non alcoholic beverages,Manufacturing,0.0,0.0
SERV_008,Retail Trade,46,Edible Oils and Fats,Manufacturing,0.0,0.0
SERV_008,Retail Trade,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.0
SERV_008,Retail Trade,48,Sugar,Manufacturing,0.0,0.0
SERV_008,Retail Trade,49,Bread & Bakery products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,50,Miscellaneous food products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,51,Alcoholic beverages,Manufacturing,0.0,0.0
SERV_008,Retail Trade,53,Tea processed,Manufacturing,0.0,0.0
SERV_008,Retail Trade,60,Carpet weaving,Manufacturing,0.0,0.0
SERV_008,Retail Trade,54,Coffee processed,Manufacturing,0.0,0.0
SERV_008,Retail Trade,55,Tobacco Products,Manufacturing,0.0,0.0
SERV_008,Retail Trade,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.0
SERV_008,Retail Trade,57,Synthetic yarn and synthetic  textiles,Manufacturing,0.0,0.0
SERV_008,Retail Trade,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.0
SERV_008,Retail Trade,59,Silk yarn and silk textiles,Manufacturing,0.0,0.0
SERV_009,Financial Services,32,Crude petroleum,Mining,0.0,0.0
SERV_009,Financial Services,34,Manganese ore,Mining,0.0,0.0
SERV_005,Construction,133,Legal services,Services,0.0,0.0
SERV_010,Real Estate,100,Other electrical machinery,Manufacturing,0.0,0.0
SERV_010,Real Estate,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_010,Real Estate,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
SERV_010,Real Estate,86,Iron and steel foundries,Manufacturing,0.0,0.0
SERV_010,Real Estate,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
SERV_010,Real Estate,88,"Hand tools, hardware",Manufacturing,0.0,0.0
SERV_010,Real Estate,89,Miscellaneous metal products,Manufacturing,0.0,0.0
SERV_010,Real Estate,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
SERV_010,Real Estate,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
SERV_010,Real Estate,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
SERV_010,Real Estate,93,Machine tools,Manufacturing,0.0,0.0
SERV_010,Real Estate,94,Other non electrical machinery,Manufacturing,0.0,0.0
SERV_010,Real Estate,95,Electrical industrial machinery,Manufacturing,0.0,0.0
SERV_010,Real Estate,96,"Electrical cables, wires",Manufacturing,0.0,0.0
SERV_010,Real Estate,97,Batteries,Manufacturing,0.0,0.0
SERV_010,Real Estate,98,Electrical appliances,Manufacturing,0.0,0.0
SERV_010,Real Estate,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_010,Real Estate,82,Cement,Manufacturing,0.0,0.0
SERV_M02,Pipeline/Water Transport,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
SERV_010,Real Estate,36,Copper ore,Mining,0.0,0.0
SERV_010,Real Estate,30,Coal and Lignite,Mining,0.0,0.0
SERV_010,Real Estate,31,Natural Gas,Mining,0.0,0.0
SERV_010,Real Estate,32,Crude petroleum,Mining,0.0,0.0
SERV_010,Real Estate,33,Iron ore,Mining,0.0,0.0
SERV_010,Real Estate,34,Manganese ore,Mining,0.0,0.0
SERV_010,Real Estate,35,Bauxite,Mining,0.0,0.0
SERV_010,Real Estate,37,Other Metallic minerals,Mining,0.0,0.0
SERV_010,Real Estate,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
SERV_010,Real Estate,38,Limestone,Mining,0.0,0.0
SERV_010,Real Estate,39,Mica,Mining,0.0,0.0
SERV_010,Real Estate,40,Other non metallic minerals,Mining,0.0,0.0
SERV_010,Real Estate,50,Miscellaneous food products,Manufacturing,0.0,0.0
SERV_010,Real Estate,53,Tea processed,Manufacturing,0.0,0.0
SERV_010,Real Estate,54,Coffee processed,Manufacturing,0.0,0.0
SERV_010,Real Estate,99,Communication equipment,Manufacturing,0.0,0.0
SERV_010,Real Estate,101,Electronic equipment including T.V,Manufacturing,0.0,0.0
SERV_010,Real Estate,28,Inland Fish,Agriculture,0.0,0.0
SERV_010,Real Estate,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
SERV_010,Real Estate,122,Air transport,Services,0.0,0.0
SERV_010,Real Estate,123,Water Transport,Services,0.0,0.0
SERV_010,Real Estate,124,Supportive and Auxiliary transport activities,Services,0.0,0.0
SERV_010,Real Estate,125,Storage and warehousing,Services,0.0,0.0
SERV_010,Real Estate,126,Communication services,Services,0.0,0.0
SERV_010,Real Estate,127,Financial services,Services,0.0,0.0
SERV_010,Real Estate,128,Insurance services,Services,0.0,0.0
SERV_010,Real Estate,129,Ownership of dwellings,Services,0.0,0.0
SERV_010,Real Estate,130,Real estate services,Services,0.0,0.0
SERV_010,Real Estate,131,Renting of machinery & equipment,Services,0.0,0.0
SERV_010,Real Estate,132,Research & Development Services,Services,0.0,0.0
SERV_010,Real Estate,133,Legal services,Services,0.0,0.0
SERV_010,Real Estate,134,Other Business services,Services,0.0,0.0
SERV_010,Real Estate,135,Computer related services,Services,0.0,0.0
SERV_010,Real Estate,136,Public administration and defence,Services,0.0,0.0
SERV_010,Real Estate,121,Land transport,Services,0.0,0.0
SERV_010,Real Estate,120,Railway Transport,Services,0.0,0.0
SERV_010,Real Estate,119,Hotels & Restaurant,Services,0.0,0.0
SERV_010,Real Estate,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
SERV_010,Real Estate,103,Watches and clocks,Manufacturing,0.0,0.0
SERV_010,Real Estate,104,Ships and boats,Manufacturing,0.0,0.0
SERV_010,Real Estate,105,Rail equipment,Manufacturing,0.0,0.0
SERV_010,Real Estate,106,Motor vehicles,Manufacturing,0.0,0.0
SERV_010,Real Estate,107,Motor cycles and scooters,Manufacturing,0.0,0.0
SERV_010,Real Estate,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
SERV_010,Real Estate,110,Other transport equipment,Manufacturing,0.0,0.0
SERV_010,Real Estate,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
SERV_010,Real Estate,111,Gems & jewellery,Manufacturing,0.0,0.0
SERV_010,Real Estate,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
SERV_010,Real Estate,113,Construction and construction services,Manufacturing,0.0,0.0
SERV_010,Real Estate,115,Gas,Services,0.0,0.0
SERV_010,Real Estate,116,Water Supply,Services,0.0,0.0
SERV_010,Real Estate,117,Trade,Services,0.0,0.0
SERV_010,Real Estate,29,Marine Fish,Agriculture,0.0,0.0
SERV_010,Real Estate,27,Other forestry products,Agriculture,0.0,0.0
SERV_009,Financial Services,35,Bauxite,Mining,0.0,0.0
SERV_009,Financial Services,107,Motor cycles and scooters,Manufacturing,0.0,0.0
SERV_009,Financial Services,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
SERV_009,Financial Services,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
SERV_009,Financial Services,93,Machine tools,Manufacturing,0.0,0.0
SERV_009,Financial Services,94,Other non electrical machinery,Manufacturing,0.0,0.0
SERV_009,Financial Services,95,Electrical industrial machinery,Manufacturing,0.0,0.0
SERV_009,Financial Services,96,"Electrical cables, wires",Manufacturing,0.0,0.0
SERV_009,Financial Services,97,Batteries,Manufacturing,0.0,0.0
SERV_009,Financial Services,98,Electrical appliances,Manufacturing,0.0,0.0
SERV_009,Financial Services,99,Communication equipment,Manufacturing,0.0,0.0
SERV_009,Financial Services,100,Other electrical machinery,Manufacturing,0.0,0.0
SERV_009,Financial Services,101,Electronic equipment including T.V,Manufacturing,0.0,0.0
SERV_009,Financial Services,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
SERV_009,Financial Services,103,Watches and clocks,Manufacturing,0.0,0.0
SERV_009,Financial Services,104,Ships and boats,Manufacturing,0.0,0.0
SERV_009,Financial Services,105,Rail equipment,Manufacturing,0.0,0.0
SERV_009,Financial Services,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
SERV_009,Financial Services,89,Miscellaneous metal products,Manufacturing,0.0,0.0
SERV_009,Financial Services,88,"Hand tools, hardware",Manufacturing,0.0,0.0
SERV_009,Financial Services,53,Tea processed,Manufacturing,0.0,0.0
SERV_009,Financial Services,36,Copper ore,Mining,0.0,0.0
SERV_009,Financial Services,37,Other Metallic minerals,Mining,0.0,0.0
SERV_009,Financial Services,38,Limestone,Mining,0.0,0.0
SERV_009,Financial Services,39,Mica,Mining,0.0,0.0
SERV_009,Financial Services,40,Other non metallic minerals,Mining,0.0,0.0
SERV_009,Financial Services,50,Miscellaneous food products,Manufacturing,0.0,0.0
SERV_009,Financial Services,54,Coffee processed,Manufacturing,0.0,0.0
SERV_009,Financial Services,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
SERV_009,Financial Services,64,Leather and leather products except footwear,Manufacturing,0.0,0.0
SERV_009,Financial Services,82,Cement,Manufacturing,0.0,0.0
SERV_009,Financial Services,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_009,Financial Services,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_009,Financial Services,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
SERV_009,Financial Services,86,Iron and steel foundries,Manufacturing,0.0,0.0
SERV_009,Financial Services,106,Motor vehicles,Manufacturing,0.0,0.0
SERV_009,Financial Services,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.0
SERV_010,Real Estate,26,Firewood,Agriculture,0.0,0.0
SERV_009,Financial Services,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.0
SERV_009,Financial Services,129,Ownership of dwellings,Services,0.0,0.0
SERV_009,Financial Services,130,Real estate services,Services,0.0,0.0
SERV_009,Financial Services,131,Renting of machinery & equipment,Services,0.0,0.0
SERV_009,Financial Services,132,Research & Development Services,Services,0.0,0.0
SERV_009,Financial Services,133,Legal services,Services,0.0,0.0
SERV_009,Financial Services,134,Other Business services,Services,0.0,0.0
SERV_009,Financial Services,135,Computer related services,Services,0.0,0.0
SERV_009,Financial Services,136,Public administration and defence,Services,0.0,0.0
SERV_009,Financial Services,137,Education services,Services,0.0,0.0
SERV_009,Financial Services,138,Human health and social care services,Services,0.0,0.0
SERV_009,Financial Services,139,"Community, social and personal services",Services,0.0,0.0
SERV_009,Financial Services,140,"Recreation, entertainment and radio & TV broadcasting  and other services",Services,0.0,0.0
SERV_010,Real Estate,21,Milk,Agriculture,0.0,0.0
SERV_010,Real Estate,22,Wool,Agriculture,0.0,0.0
SERV_010,Real Estate,25,Industry Wood,Agriculture,0.0,0.0
SERV_009,Financial Services,128,Insurance services,Services,0.0,0.0
SERV_009,Financial Services,127,Financial services,Services,0.0,0.0
SERV_009,Financial Services,126,Communication services,Services,0.0,0.0
SERV_009,Financial Services,117,Trade,Services,0.0,0.0
SERV_009,Financial Services,110,Other transport equipment,Manufacturing,0.0,0.0
SERV_009,Financial Services,111,Gems & jewellery,Manufacturing,0.0,0.0
SERV_009,Financial Services,112,Miscellaneous manufacturing,Manufacturing,0.0,0.0
SERV_009,Financial Services,113,Construction and construction services,Manufacturing,0.0,0.0
SERV_009,Financial Services,115,Gas,Services,0.0,0.0
SERV_009,Financial Services,116,Water Supply,Services,0.0,0.0
SERV_009,Financial Services,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0
SERV_009,Financial Services,125,Storage and warehousing,Services,0.0,0.0
SERV_009,Financial Services,119,Hotels & Restaurant,Services,0.0,0.0
SERV_009,Financial Services,120,Railway Transport,Services,0.0,0.0
SERV_009,Financial Services,121,Land transport,Services,0.0,0.0
SERV_009,Financial Services,122,Air transport,Services,0.0,0.0
SERV_009,Financial Services,123,Water Transport,Services,0.0,0.0
SERV_009,Financial Services,124,Supportive and Auxiliary transport activities,Services,0.0,0.0
SERV_008,Retail Trade,8,Rapeseed and mustard,Agriculture,0.0,0.0
SERV_008,Retail Trade,7,Groundnut,Agriculture,0.0,0.0
SERV_008,Retail Trade,6,Other pulses,Agriculture,0.0,0.0
SERV_006,Gas Distribution,102,"Medical precision, optical instrument",Manufacturing,0.0,0.0
SERV_006,Gas Distribution,86,Iron and steel foundries,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.0
SERV_006,Gas Distribution,88,"Hand tools, hardware",Manufacturing,0.0,0.0
SERV_006,Gas Distribution,89,Miscellaneous metal products,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,90,Tractors and  other agricultural implements,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.0
SERV_006,Gas Distribution,93,Machine tools,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,94,Other non electrical machinery,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,95,Electrical industrial machinery,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,96,"Electrical cables, wires",Manufacturing,0.0,0.0
SERV_006,Gas Distribution,97,Batteries,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,98,Electrical appliances,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,99,Communication equipment,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,100,Other electrical machinery,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,85,Iron and steel casting and forging,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,83,Non metallic mineral products,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,74,Organic chemicals,Petroleum,0.0,0.0
SERV_006,Gas Distribution,68,Furniture & Fixtures,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,69,Rubber products,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,70,Plastic products,Manufacturing,0.0,0.0
SERV_006,Gas Distribution,71,Petroleum products,Petroleum,0.0,0.0
SERV_006,Gas Distribution,72,Coal tar products,Petroleum,0.0,0.0
SERV_006,Gas Distribution,73,Inorganic chemicals,Petroleum,0.0,0.0
SERV_006,Gas Distribution,75,Fertilizers,Petroleum,0.0,0.0
SERV_006,Gas Distribution,82,Cement,Manufacturing,0.0,0.0
