Product_ID,Product_Name,Water_2022_Blue_m3_per_crore,Water_2022_Green_m3_per_crore,Green_share_pct,Tourism_Demand_crore,Water_Multiplier_m3_per_crore,Total_Water_m3,Source_Group,Water_pct,WSI_weight,Scarce_m3,Scarce_pct,Multiplier_Ratio,Green_Water_m3
49,Bread & Bakery products,172.59913909321017,1090.525593220339,86.33554274746278,3234.176821737931,28960.12573670689,93662167.41227354,Manufacturing,1.7394453774059573,0.814,76241004.27359065,2.6608332767863656,3.204287924823626,231216058.34766492
119,Hotels & Restaurant,0.0,0.0,0.0,25926.19133427426,2514.082710264501,65180589.37650825,Services,1.2105002267191396,0.0,0.0,0.0,0.2781702311567533,312411480.9822039
63,Leather footwear,40.42796320513673,0.0,0.0,30969.503371688857,1942.0047722075642,60142923.34071801,Manufacturing,1.1169432960931454,0.814,48956339.599344455,1.708590524963908,0.21487277017058123,173062968.32729188
126,Communication services,0.0,0.0,0.0,69667.42320877626,786.5468407875188,54796691.63067004,Services,1.017655843202476,0.0,0.0,0.0,0.08702733431330081,70069203.68148735
127,Financial services,0.0,0.0,0.0,67932.41032196632,568.3450914471213,38609051.956661314,Services,0.7170273634223041,0.0,0.0,0.0,0.06288444084165346,60819632.60017845
80,"Synthetic fibres, resin",0.3610879409991949,0.0,0.0,9038.08805586207,3604.4527107097965,32577360.992585875,Petroleum,0.6050099154465332,0.814,26517971.8479649,0.9254849486602381,0.39881402454983006,70397668.14972125
124,Supportive and Auxiliary transport activities,0.0,0.0,0.0,12885.512034890136,2472.2861869813714,31856673.416041106,Services,0.5916256781583148,0.0,0.0,0.0,0.2735456623246509,38173749.11263108
76,Pesticides,0.3610879409991949,0.0,0.0,9038.08805586207,2927.6301190227464,26460178.810721535,Petroleum,0.4914047687477853,0.814,21538585.551927328,0.7517029152163234,0.32392711012453185,49952267.40732798
67,"Publishing, printing and allied activities",713.1762732715799,0.0,0.0,10022.883072870893,2614.3683316269094,26203508.097313065,Manufacturing,0.48663801288158115,0.814,21329655.591212835,0.7444111986750269,0.28926631576931755,24270830.26134803
73,Inorganic chemicals,0.3610879409991949,0.0,0.0,9038.08805586207,2835.6166996736683,25628553.424323604,Petroleum,0.47596025177717155,0.814,20861642.48739941,0.7280774049053377,0.31374630182202234,48507172.64309697
81,Other chemicals and chemical products,0.3610879409991949,0.0,0.0,9038.08805586207,2759.856970526745,24943830.321205452,Manufacturing,0.4632439281063844,0.814,20304277.881461237,0.7086252176615643,0.30536388016058247,47734580.15098003
77,"Paints, varnishes and lacquers",0.3610879409991949,0.0,0.0,9038.08805586207,2697.1322684969814,24376918.940982737,Petroleum,0.45271554287922366,0.814,19842812.017959945,0.6925199244875796,0.2984237167396972,46018945.890233494
79,"Soaps, cosmetics and glycerin",0.3610879409991949,0.0,0.0,9038.08805586207,2580.2848758835685,23320841.917444825,Petroleum,0.43310262607908406,0.814,18983165.320800085,0.6625180041315176,0.2854951579135966,44265041.06241098
74,Organic chemicals,0.3610879409991949,0.0,0.0,9038.08805586207,2247.799459967364,20315809.451104242,Petroleum,0.3772947158315791,0.814,16537068.893198851,0.5771485256625127,0.24870736862406703,40260607.08391865
114,Electricity,3375.4843579317107,25.27061468926554,0.7430883698683346,3488.9209075140348,5483.181741911149,19130387.419053033,Electricity,0.3552796703666323,0.814,15572135.359109167,0.5434720640018119,0.6066856616906786,12596025.553459477
66,"Paper, Paper products and newsprint",1922.798103138308,0.0,0.0,5518.948412742584,3459.8794896960476,19094896.417938624,Manufacturing,0.35462054983233776,0.814,15543245.684202038,0.54246380592493,0.38281774640660227,14920533.512992106
78,Drugs and medicine,0.3610879409991949,0.0,0.0,9038.08805586207,1340.2566500951368,12113357.621014565,Petroleum,0.22496301869668156,0.814,9860273.103505855,0.3441264060197867,0.14829245698408883,30889497.926451452
59,Silk yarn and silk textiles,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,5264.917669623215,9184440.666944252,Manufacturing,0.17056868641374173,0.814,7476134.702892621,0.2609192807561789,0.5825358725076644,23034672.617416244
55,Tobacco Products,3.8574727479209048,0.0,0.0,4622.043398065117,1976.6407095567129,9136119.141953353,Manufacturing,0.16967128401961765,0.814,7436800.981550029,0.2595465224137961,0.2187050572546167,36589072.69485111
58,Wool yarn and woolen textiles,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,5220.827348423369,9107526.845217675,Manufacturing,0.16914028265844502,0.814,7413526.852007187,0.25873424850730875,0.57765750681593,22838780.38000638
60,Carpet weaving,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,5063.757657569706,8833524.981039621,Manufacturing,0.16405166161525234,0.814,7190489.334566251,0.2509501741232803,0.5602785590056225,22140923.518607385
57,Synthetic yarn and synthetic textiles,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,4500.914393758408,7851667.165657283,Manufacturing,0.145817105599491,0.814,6391257.072845028,0.22305673517751723,0.49800286689725176,19012432.635930177
62,Misc. textile products,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,4182.831300606713,7296783.788645442,Manufacturing,0.13551209823302496,0.814,5939582.003957389,0.20729314359000045,0.46280862003026896,18212362.692286767
131,Renting of machinery & equipment,0.0,0.0,0.0,7751.561982048116,855.8513335421659,6634184.659370635,Services,0.12320664957287315,0.0,0.0,0.0,0.09469551750037403,10762125.701734493
137,Education services,0.0,0.0,0.0,30024.544244088214,210.05639567330098,6306847.545646725,Services,0.11712751383374172,0.0,0.0,0.0,0.023241652274140625,8602105.495281026
56,Cotton Yarn and Cotton Textiles,85.75962539592787,13.641985649717514,13.72410920327347,1744.4604537570174,3519.996954994269,6140495.485332622,Manufacturing,0.11403810932464423,0.814,4998363.325060754,0.17444433728947037,0.3894694325863322,15282031.820309553
135,Computer related services,0.0,0.0,0.0,14706.99753596632,308.5575319891343,4537954.862668048,Services,0.08427655292237503,0.0,0.0,0.0,0.0341402928583621,6269776.95511354
125,Storage and warehousing,0.0,0.0,0.0,1318.9247825052123,1185.911435237504,1564127.9817910693,Services,0.02904817668399654,0.0,0.0,0.0,0.13121495833235616,2986494.806086123
123,Water Transport,0.0,0.0,0.0,3257.5966378412195,333.89125601390066,1087683.0329954647,Services,0.02019988727678032,0.0,0.0,0.0,0.03694333821532621,1830746.0807367498
93,Machine tools,0.0,0.0,0.0,0.0,1848.5749130829763,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.20453524014282204,0.0
94,Other non electrical machinery,0.0,0.0,0.0,0.0,2218.179478082188,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.24543007103388895,0.0
1,Paddy,190706.1702244379,594859.7708397808,75.72372219115238,0.0,199515.3698548821,0.0,Agriculture,0.0,0.827,0.0,0.0,22.075342360561688,0.0
92,Industrial machinery (except food and textile),0.0,0.0,0.0,0.0,1615.6717693821502,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.17876571352546694,0.0
91,Industrial machinery for food and textile industry,0.0,0.0,0.0,0.0,2066.176288631431,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.22861170536379835,0.0
90,Tractors and other agricultural implements,0.0,0.0,0.0,0.0,2044.8992988933833,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.22625751664534927,0.0
89,Miscellaneous metal products,8.642824858757061e-06,0.0,0.0,0.0,2765.4227978269973,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.3059797101252724,0.0
88,"Hand tools, hardware",8.642824858757061e-06,0.0,0.0,0.0,2603.5790904694722,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.28807254211401306,0.0
87,Non ferrous basic metals (including alloys),8.642824858757061e-06,0.0,0.0,0.0,2128.021294054243,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.23545453491117802,0.0
85,Iron and steel casting and forging,0.0,0.0,0.0,0.0,2617.0736770905096,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2895656482335583,0.0
86,Iron and steel foundries,0.0,0.0,0.0,0.0,2654.0783350482416,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.29366002198504715,0.0
100,Other electrical machinery,0.0,0.0,0.0,0.0,1713.4819094881004,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18958789895781658,0.0
95,Electrical industrial machinery,0.0,0.0,0.0,0.0,1649.7355076474146,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18253468974435785,0.0
111,Gems & jewellery,0.0,0.0,0.0,0.0,698.5903540405103,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.07729540459187285,0.0
139,"Community, social and personal services",0.0,0.0,0.0,0.0,201.10400046829352,0.0,Services,0.0,0.0,0.0,0.0,0.022251116110228366,0.0
138,Human health and social care services,0.0,0.0,0.0,0.0,353.89867842851214,0.0,Services,0.0,0.0,0.0,0.0,0.03915705588467757,0.0
134,Other Business services,0.0,0.0,0.0,0.0,505.0657793759036,0.0,Services,0.0,0.0,0.0,0.0,0.055882912692072795,0.0
133,Legal services,0.0,0.0,0.0,0.0,525.3288439337077,0.0,Services,0.0,0.0,0.0,0.0,0.058124915840567296,0.0
130,Real estate services,0.0,0.0,0.0,0.0,253.53788590275352,0.0,Services,0.0,0.0,0.0,0.0,0.028052653972209025,0.0
129,Ownership of dwellings,0.0,0.0,0.0,0.0,41.49543498784236,0.0,Services,0.0,0.0,0.0,0.0,0.004591254971601052,0.0
128,Insurance services,0.0,0.0,0.0,0.0,539.2301890070778,0.0,Services,0.0,0.0,0.0,0.0,0.059663027676212635,0.0
121,Land transport,0.0,0.0,0.0,0.0,1251.330636609243,0.0,Services,0.0,0.0,0.0,0.0,0.13845325415029774,0.0
117,Trade,0.0,0.0,0.0,0.0,4702.481585494838,0.0,Services,0.0,0.0,0.0,0.0,0.5203052327223767,0.0
116,Water Supply,0.0,0.0,0.0,0.0,7159.979302007921,0.0,Electricity,0.0,0.814,0.0,0.0,0.7922146273809627,0.0
115,Gas,0.0,0.0,0.0,0.0,851.4708834834505,0.0,Electricity,0.0,0.814,0.0,0.0,0.09421084338825014,0.0
113,Construction and construction services,0.0,0.0,0.0,0.0,1145.962481388079,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.12679481348931082,0.0
112,Miscellaneous manufacturing,0.0,0.0,0.0,0.0,4723.154485320643,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.5225925820206898,0.0
110,Other transport equipment,0.0,0.0,0.0,0.0,2404.044223915144,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.26599504254463335,0.0
96,"Electrical cables, wires",0.0,0.0,0.0,0.0,2124.910591099739,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.23511035173996353,0.0
109,Aircrafts & Spacecrafts,0.0,0.0,0.0,0.0,2294.7895972050437,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.25390658394189475,0.0
108,"Bicycles, cycle-rickshaw",0.0,0.0,0.0,0.0,2385.080182069368,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2638967695314314,0.0
107,Motor cycles and scooters,0.0,0.0,0.0,0.0,2186.700776173618,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.24194711569965488,0.0
106,Motor vehicles,0.0,0.0,0.0,0.0,1558.6196078430248,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.17245318733110745,0.0
105,Rail equipment,0.0,0.0,0.0,0.0,2361.5943585223654,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.261298184791835,0.0
104,Ships and boats,0.0,0.0,0.0,0.0,2352.0351949826254,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.26024051285421007,0.0
103,Watches and clocks,0.0,0.0,0.0,0.0,1648.4622182730513,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.182393806869602,0.0
102,"Medical precision, optical instrument",0.0,0.0,0.0,0.0,1782.2086682934043,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.19719215887554797,0.0
101,Electronic equipment including T.V,0.0,0.0,0.0,0.0,861.1523854017349,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.09528205143385593,0.0
83,Non metallic mineral products,0.0,0.0,0.0,0.0,2494.090333484995,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2759581782090032,0.0
99,Communication equipment,0.0,0.0,0.0,0.0,1463.0218397071767,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.16187578939911149,0.0
98,Electrical appliances,0.0,0.0,0.0,0.0,1667.62533219422,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.18451410617692823,0.0
97,Batteries,0.0,0.0,0.0,0.0,2289.1435050576374,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.25328187308756844,0.0
84,Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,2687.2414603118295,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.29732935003968464,0.0
71,Petroleum products,3905.7220091669265,0.0066652497175141,0.0001706531680291,0.0,5206.67649237957,0.0,Petroleum,0.0,0.814,0.0,0.0,0.5760917878836538,0.0
82,Cement,0.0,0.0,0.0,0.0,2592.8171264835646,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.28688178653646657,0.0
29,Marine Fish,0.0,0.0,0.0,0.0,1502.89807451679,0.0,Agriculture,0.0,0.827,0.0,0.0,0.1662878882570222,0.0
27,Other forestry products,0.0,0.0,0.0,0.0,1685.8243016413064,0.0,Agriculture,0.0,0.827,0.0,0.0,0.18652772789161642,0.0
26,Firewood,0.0,0.0,0.0,0.0,952.4991425481197,0.0,Agriculture,0.0,0.827,0.0,0.0,0.10538909701636039,0.0
25,Industry Wood,0.0,0.0,0.0,0.0,1850.0853944853545,0.0,Agriculture,0.0,0.827,0.0,0.0,0.204702367087032,0.0
24,Other livestock products,4022.5078700564977,0.0,0.0,0.0,12213.33111814929,0.0,Agriculture,0.0,0.827,0.0,0.0,1.3513418339256327,0.0
23,Egg and poultry,61.673624858757066,0.0,0.0,0.0,10187.261586552617,0.0,Agriculture,0.0,0.827,0.0,0.0,1.1271677335100552,0.0
22,Wool,0.0,0.0,0.0,0.0,15042.355032663672,0.0,Agriculture,0.0,0.827,0.0,0.0,1.6643586782146003,0.0
21,Milk,0.0,0.0,0.0,0.0,4895.056956847082,0.0,Agriculture,0.0,0.827,0.0,0.0,0.5416127001917009,0.0
20,Other food crops,9384.685925963391,96576.0340361582,91.14324069398718,0.0,17483.941398333118,0.0,Agriculture,0.0,0.827,0.0,0.0,1.9345075643091203,0.0
19,Vegetables,18726.904293785312,75595.91148775895,80.1459443946652,0.0,25760.899579214427,0.0,Agriculture,0.0,0.827,0.0,0.0,2.850310119670675,0.0
18,Fruits,18726.904293785312,75595.91148775895,80.1459443946652,0.0,25898.39698516734,0.0,Agriculture,0.0,0.827,0.0,0.0,2.865523495523911,0.0
17,Rubber,9384.685925963391,96576.0340361582,91.14324069398718,0.0,22064.215004910213,0.0,Agriculture,0.0,0.827,0.0,0.0,2.4412911170939378,0.0
16,Coffee,9384.685925963391,96576.0340361582,91.14324069398718,0.0,21951.47831833877,0.0,Agriculture,0.0,0.827,0.0,0.0,2.4288173866015446,0.0
15,Tea,9384.685925963391,96576.0340361582,91.14324069398718,0.0,22020.51896847229,0.0,Agriculture,0.0,0.827,0.0,0.0,2.4364563769690624,0.0
14,Tobacco,9384.685925963391,96576.0340361582,91.14324069398718,0.0,21822.044347240644,0.0,Agriculture,0.0,0.827,0.0,0.0,2.4144961880535005,0.0
13,Coconut,18726.904293785312,75595.91148775895,80.1459443946652,0.0,30826.311499753865,0.0,Agriculture,0.0,0.827,0.0,0.0,3.4107717143062737,0.0
12,Sugarcane,57039.48171526554,55042.87398293785,49.109312201777854,0.0,68583.5202022854,0.0,Agriculture,0.0,0.827,0.0,0.0,7.58841130815718,0.0
11,"jute, hemp and mesta",183.5160395480226,4533.451581920905,96.1094488180762,0.0,12862.35100649056,0.0,Agriculture,0.0,0.827,0.0,0.0,1.423152523219235,0.0
10,kapas,183.5160395480226,4533.451581920905,96.1094488180762,0.0,12790.621692080089,0.0,Agriculture,0.0,0.827,0.0,0.0,1.415216046074385,0.0
9,Other oil seeds,13519.736346516009,56629.00188323917,80.72704272707601,0.0,25775.90397054901,0.0,Agriculture,0.0,0.827,0.0,0.0,2.851970277862316,0.0
8,Rapeseed and mustard,13519.736346516009,56629.00188323917,80.72704272707601,0.0,26134.57841368748,0.0,Agriculture,0.0,0.827,0.0,0.0,2.891655747377895,0.0
7,Groundnut,13519.736346516009,56629.00188323917,80.72704272707601,0.0,25215.222389849016,0.0,Agriculture,0.0,0.827,0.0,0.0,2.789933764794596,0.0
6,Other pulses,3602.5136326259885,77754.50328135592,95.5719693650581,0.0,15447.190831377296,0.0,Agriculture,0.0,0.827,0.0,0.0,1.7091516626494083,0.0
5,Arhar,3602.5136326259885,77754.50328135592,95.5719693650581,0.0,15838.15603704728,0.0,Agriculture,0.0,0.827,0.0,0.0,1.752409937801392,0.0
4,Gram,3602.5136326259885,77754.50328135592,95.5719693650581,0.0,15717.595750069186,0.0,Agriculture,0.0,0.827,0.0,0.0,1.7390705664433619,0.0
3,Coarse cereals,3602.5136326259885,77754.50328135592,95.5719693650581,0.0,14693.718988590992,0.0,Agriculture,0.0,0.827,0.0,0.0,1.625783905565585,0.0
28,Inland Fish,0.0,0.0,0.0,0.0,1548.9313622332415,0.0,Agriculture,0.0,0.827,0.0,0.0,0.1713812331309637,0.0
30,Coal and Lignite,0.0,0.0,0.0,0.0,2183.7507369817854,0.0,Mining,0.0,0.814,0.0,0.0,0.24162070914168318,0.0
75,Fertilizers,6.653476792982713,0.0,0.0,0.0,2968.2223869210707,0.0,Petroleum,0.0,0.814,0.0,0.0,0.3284184343352877,0.0
31,Natural Gas,0.0,0.0,0.0,0.0,1946.9056501387001,0.0,Mining,0.0,0.814,0.0,0.0,0.2154150269314305,0.0
72,Coal tar products,3905.7220091669265,0.0066652497175141,0.0001706531680291,0.0,6260.131405235433,0.0,Petroleum,0.0,0.814,0.0,0.0,0.6926511180225985,0.0
2,Wheat,123205.86365406583,94274.60317867456,43.348538170639095,0.0,132939.55456064187,0.0,Agriculture,0.0,0.827,0.0,0.0,14.709073202336688,0.0
70,Plastic products,2402.2028116625556,0.0,0.0,0.0,5117.683389180669,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.566245161920584,0.0
69,Rubber products,2402.2028116625556,0.0,0.0,0.0,5289.164303519652,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.5852186369720981,0.0
68,Furniture & Fixtures,189.3831212261582,0.0,0.0,0.0,1838.4213710648264,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.2034118033049181,0.0
65,Wood and wood products except furniture,189.3831212261582,0.0,0.0,0.0,1832.5393845535948,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.20276099196095954,0.0
64,Leather and leather products except footwear,0.0,0.0,0.0,0.0,3245.0812151683776,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.35905142979598154,0.0
54,Coffee processed,0.0,0.0,0.0,0.0,31406.213721290027,0.0,Manufacturing,0.0,0.814,0.0,0.0,3.4749348917365253,0.0
53,Tea processed,0.0,0.0,0.0,0.0,26058.21437135286,0.0,Manufacturing,0.0,0.814,0.0,0.0,2.883206461592047,0.0
50,Miscellaneous food products,0.0,0.0,0.0,0.0,24987.26200040103,0.0,Manufacturing,0.0,0.814,0.0,0.0,2.7647111283362045,0.0
48,Sugar,19.787940775851077,4.896402259887005,19.836064718424858,0.0,23053.41919777384,0.0,Manufacturing,0.0,0.814,0.0,0.0,2.5507414378278783,0.0
46,Edible Oils and Fats,86.957795529801,40.58845197740113,31.822537135096212,0.0,7658.014530578364,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.8473196460384719,0.0
45,Dairy products,678.7353814767046,4274.351412429379,86.29671940512387,0.0,3679.4175061900833,0.0,Manufacturing,0.0,0.814,0.0,0.0,0.40710849091811285,0.0
43,Processed fish & fish products,1350.391803651458,4095.588700564972,75.20388105308224,0.0,13266.292850935759,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.4678465962441374,0.0
42,Processed other meat & meat products,32.33008242625373,133.81095141242938,80.54057948282356,0.0,12704.670832801017,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.4057060286449006,0.0
41,Processed poultry meat & poultry meat products,177.48000703100058,910.5868926553673,83.68850232626701,0.0,13274.19572620534,0.0,Manufacturing,0.0,0.814,0.0,0.0,1.4687210084627835,0.0
40,Other non metallic minerals,0.0,0.0,0.0,0.0,1283.8780093144394,0.0,Mining,0.0,0.814,0.0,0.0,0.14205445237340514,0.0
39,Mica,0.0,0.0,0.0,0.0,0.0,0.0,Mining,0.0,0.814,0.0,0.0,0.0,0.0
38,Limestone,0.0,0.0,0.0,0.0,1851.810595629875,0.0,Mining,0.0,0.814,0.0,0.0,0.2048932516586508,0.0
37,Other Metallic minerals,0.0,0.0,0.0,0.0,2895.3451163060686,0.0,Mining,0.0,0.814,0.0,0.0,0.3203549417818086,0.0
36,Copper ore,0.0,0.0,0.0,0.0,3029.257741027788,0.0,Mining,0.0,0.814,0.0,0.0,0.33517168015782217,0.0
35,Bauxite,0.0,0.0,0.0,0.0,3158.320429626227,0.0,Mining,0.0,0.814,0.0,0.0,0.349451798220192,0.0
34,Manganese ore,0.0,0.0,0.0,0.0,3142.9011225888007,0.0,Mining,0.0,0.814,0.0,0.0,0.3477457317549298,0.0
33,Iron ore,0.0,0.0,0.0,0.0,2510.0019841261883,0.0,Mining,0.0,0.814,0.0,0.0,0.277718719944116,0.0
32,Crude petroleum,0.0,0.0,0.0,0.0,2072.3534866708596,0.0,Mining,0.0,0.814,0.0,0.0,0.22929518033441623,0.0
140,"Recreation, entertainment and radio & TV broadcasting and other services",0.0,0.0,0.0,0.0,426.0154217332697,0.0,Services,0.0,0.0,0.0,0.0,0.04713640003013972,0.0
