Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
SERV_019,Post & Telecom,62,Misc. textile products,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,63,Leather footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,64,Leather and leather products except footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,65,Wood and wood products except furniture,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,69,Rubber products,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,76,Pesticides,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,70,Plastic products,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,71,Petroleum products,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,72,Coal tar products,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,73,Inorganic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,74,Organic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,75,Fertilizers,Petroleum,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_018,Other Services,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,126,Communication services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_019,Post & Telecom,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_018,Other Services,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_018,Other Services,127,Financial services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,128,Insurance services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
SERV_019,Post & Telecom,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,8,Rapeseed and mustard,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,9,Other oil seeds,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,10,kapas,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,11,"jute, hemp and mesta",Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,12,Sugarcane,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,13,Coconut,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_018,Other Services,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
SERV_019,Post & Telecom,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,7,Groundnut,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,6,Other pulses,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,5,Arhar,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,4,Gram,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,3,Coarse cereals,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,2,Wheat,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_019,Post & Telecom,1,Paddy,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_018,Other Services,140,"Recreation, entertainment and radio & TV broadcasting and other services",Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,139,"Community, social and personal services",Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,138,Human health and social care services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,137,Education services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,136,Public administration and defence,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,135,Computer related services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
SERV_018,Other Services,131,Renting of machinery & equipment,Services,0.0,0.0,0.0,0.0,0.0
SERV_007,Computer & R&D,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
SERV_007,Computer & R&D,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
MISC_M01,Gems & Jewellery,93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,114,Electricity,Electricity,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
WOOD_M02,Paper Products,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,126,Communication services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,90,Tractors and other agricultural implements,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,12,Sugarcane,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,6,Other pulses,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,7,Groundnut,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,8,Rapeseed and mustard,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,9,Other oil seeds,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,10,kapas,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,11,"jute, hemp and mesta",Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,13,Coconut,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,4,Gram,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,5,Arhar,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,3,Coarse cereals,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,127,Financial services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,128,Insurance services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,131,Renting of machinery & equipment,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,135,Computer related services,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,2,Wheat,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,136,Public administration and defence,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,137,Education services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,138,Human health and social care services,Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,139,"Community, social and personal services",Services,0.0,0.0,0.0,0.0,0.0
UTIL_M02,Water Supply,140,"Recreation, entertainment and radio & TV broadcasting and other services",Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,1,Paddy,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,89,Miscellaneous metal products,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_007,Computer & R&D,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,38,Limestone,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,39,Mica,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,40,Other non metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,42,Processed other meat & meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,43,Processed fish & fish products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,45,Dairy products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,36,Copper ore,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,46,Edible Oils and Fats,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,48,Sugar,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,49,Bread & Bakery products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,50,Miscellaneous food products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,51,Alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,37,Other Metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,53,Tea processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
UTIL_M02,Water Supply,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,52,Non alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,54,Coffee processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,88,"Hand tools, hardware",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,80,"Synthetic fibres, resin",Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,74,Organic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,75,Fertilizers,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,76,Pesticides,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,78,Drugs and medicine,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,81,Other chemicals and chemical products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,72,Coal tar products,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,82,Cement,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,83,Non metallic mineral products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,85,Iron and steel casting and forging,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,86,Iron and steel foundries,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,73,Inorganic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,71,Petroleum products,Petroleum,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,55,Tobacco Products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,62,Misc. textile products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,57,Synthetic yarn and synthetic textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,59,Silk yarn and silk textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,60,Carpet weaving,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,61,Ready made garments,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,63,Leather footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,70,Plastic products,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,64,Leather and leather products except footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,65,Wood and wood products except furniture,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,68,Furniture & Fixtures,Manufacturing,0.0,0.814,0.0,0.0,0.0
UTIL_M02,Water Supply,69,Rubber products,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
CONS_M01,Construction,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,114,Electricity,Electricity,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,126,Communication services,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,128,Insurance services,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
CONS_M01,Construction,127,Financial services,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
CONS_M01,Construction,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,37,Other Metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,36,Copper ore,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,38,Limestone,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,39,Mica,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,40,Other non metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,50,Miscellaneous food products,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,53,Tea processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,54,Coffee processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
SERV_001,Hotels & Restaurants,64,Leather and leather products except footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
