,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.134,0,0,0.0,1.6514280657,1019.02597556,15.5609273911,0.394322982507,0.0,0.0,0.0221743974977,0.0917301601165,0.52521087567,1.37814544247,0.0815632610465,0.0,2.21531127756,0.0,0,0,4.634,0.742,0.12995352102,0.0,0.0,0.0,0.000143711592877,4.58651076335e-08,0.0518395046838,0,0,0.0329179045972,0.00375632753306,8.98190672111e-05,0.111767080855,0.55695735589,0.11563640484,0.049763550022,0.0831285448613,0.115584238143,0.000336868186881,0.0127293975144,1.21461118962,0.0,1.90145659861e-05,15.2528165317,112.861752185,0.7269214386,1.60327536622,27.7917762408,15.6048557884,11.8293679708,0.57270088888,0,10.9447742279,0,34.2492257721,79.566,0.0,61.5009999992,0,3.35169613434,0,0.0277865291721,16.9585346686,3.66398266788,6.996,3.00460853764,0,4.77592144462,2.28219759064,22.5600712467,0,2.89720118039,8.34768274047,2.92048461409,0.0,0,3.67193741308,0,6.79089020303,0,8.8980674592,0,3.36686436059,0,0.737073209549,104.581,41.301,96.4956212728,0.0,0.0,0,168.804,74.729,0.0313787194481,0.0,0,5.45114212317,0.0296318050276,9.61928548772,12.5904018069,0.0,0.015109989871,0.000218799604677,1.26437709034,0,0,0,0,10.063284203,26.4481994096,112.459057392,0.0182918924587,15.905,274.282,0,138.315405239,1.7615947614,539.14,334.974,21.303,202.844536158,174.191908883,1.41305800373,16.7157216974,7.24127830259,46.543,40.582,19.683,288.882,63.145,27.422,142.371,4.859,141.112,25.825,349.754,90.295,54.349,78.374,0.0023537618155,0.00235077549577,0.000338833976364,13.1593076053,0.000387229625119,0.000465991303694,3.31618855771,0,0,0,1.39511416733,0,9.0486519302,12.3916443321,14.1804089512,9.88224859838,0.857898350601,4.67568076628,2.05980425488,2.49615589377,7.469,15.185,10.798
IN.135,0,0,0.0,0.276025075287,0.44057184259,3.19728139131,0.0627012209126,0.00577755941119,0.0,1.52330555129,0.134357217338,0.294597717916,0.945412221652,0.0136532281251,0.0044910080066,1.03068563925,0.0326461232378,0,0,1.74418848842,0.142546097534,6.51516092452,8.13856025713,0.0,0.0,0.0378586459217,0.0188193931413,1.76222452232,0,0,0.43286841911,0.627441100004,0.905380973331,0.0530444817815,2.46406633718,0.182408237885,0.0841311007187,0.240553349402,0.307293035128,0.295721792233,0.258626171806,2.28826609958,0.000245116097378,0.039167243568,14.641634946,0.0,0.870700556719,1.37577083404,19.4672220104,15.7240249748,3.6947319422,3.90172335795,0,0.766818080895,0,1.04013392859,0.656480480707,0.0,12.5667855718,0,0.865470470008,0,0.0552076590729,16.9997807298,9.64518450558,4.75244686125,0.108194792632,0,3.22395061456,1.41353712819,9.69256379299,0,1.67416226839,13.2034503911,10.1675627148,0.000400288315966,0,0.47468390195,0,0.47500686709,0,0.492506549387,0,0.228835396676,0,0.0,3.46049339998,18.7878272689,4.12592473849,7.33186797961,2.97781691984,0,27.7389235242,7.09984837479,8.80002410914,0.0,0,0.285602229205,0.0191255400747,0.855924244391,2.46802375697,0.000418893147406,0.00326114425335,0.000160933382852,0.0,0,0,0,0,3.60360928463,9.40923008788,0.933898905455,0.00044869257777,15.8645583785,0.0,0,2.12882046022,0.0804790579877,1.64996777383,0.0491079698512,14.2090799108,20.5013267563,0.0,0.255300356487,2.12080888938,2.59037580349,0.0,0.310058854104,17.8117371445,0.868527835976,1.01328247531,0.0,11.8602573828,13.8495357229,43.1207892184,233.556564807,24.285418596,26.8671149573,13.9976197735,28.3170972143,0.000483781603303,0.000491963310515,0.0,3.12063322488,0.0,0.0,0.800252706648,0,0,0,0.356942339884,0,2.21055190006,3.04990442893,3.18884252542,2.20984135741,0.194328275457,1.05039983442,0.459522366794,0.557267931884,0.0,0.0,0.0
IN.136,0,0,0.0,23.7851900554,47.2343720644,0.0,5.7538758347,0.149646488885,0.0,0.132946966605,1.28518461641,6.83057077208,18.4488631704,1.09241000416,0.121171364982,28.9334601605,0.491789047417,0,0,165.362,22.294,3.61845260706,0.0,0.0,1.08539960556,0.00302515563608,7.77463858857e-08,0.975996954888,0,0,0.30987733046,0.0235738121367,0.00022526345112,0.253891947217,0.467582240311,0.0451213237323,0.136146167601,0.255338108989,0.332439556351,0.000879215260832,0.0343134304951,4.18112535797,0.000209045887549,4.88146339731e-05,35.93866053,175.061050043,1.6936788629,0.8141108672,113.112393574,71.1708186131,51.6457878131,16.3879945623,0,103.936286069,0,200.512713931,167.93,0.0,110.766999998,0,28.6899828057,0,0.118257063138,72.1740557313,6.5917043998,220.406,7.83725330718,0,2.86403668786,3.39287541138,75.6484348098,0,3.65839978377,11.9118798752,4.16743939388,0.000423322839781,0,14.3370221309,0,31.8296365212,0,10.6793572936,0,0.92067614871,0,0.642452990118,153.55,76.551,841.405034818,1.71073936062e-08,1.92722739387e-08,0,462.52,134.453,0.641183898411,0.0,0,3.95964122872,0.0291665514695,7.54970177125,8.19334225536,2.94520520258,0.0129086391205,0.000960357094262,8.01641988907,0,0,0,0,6.5487927195,17.2114562445,168.671722991,0.0143565887913,46.523,0.0,0,391.701596006,13.5298228039,1218.758,702.497,49.4637051736,85.1131325659,137.530255883,5.26598263747,6.8215072265,1.34495862434,68.253,986.161,537.91147449,202.095,41.347,19.369,596.907,145.342,690.129,47.624,3501.671,40.492,44.2468162386,108.767,0.00687481986608,0.0076883269121,0.00187438527359,80.3086020007,0.00119964209976,0.0018495282526,1.88707457965,0,0,0,0.0,0,55.2220989358,4.36701756854,86.5401777078,60.3093713868,0.277472997439,28.5347373133,12.5705702053,15.2335363089,235.524,434.452,325.706
IN.137,0,0,0.0,2.17260697158,3.20614726635,9.52657323598,0.854817472244,0.00864337775637,6.19201230446e-06,0.022512472619,0.168631579572,0.593595681279,0.367822358439,0.0657366262507,0.0148019664768,4.70512616488,0.00147836736909,0,0,8.436,1.462,0.224069309354,0.0,0.0,0.00246068696965,6.1033632925e-05,0.0,0.0182020360047,0,0,0.00975860682573,0.00145603579207,9.95157347225e-06,0.00906809340947,0.0380268073692,0.00778858075897,0.101178585505,0.607209795045,0.485794856533,0.00106695249552,0.0334112991403,2.40130268776,0.00240305339385,0.000789314655858,4.85174954374,15.0228888041,0.0469106233365,0.193814966342,4.33952699206,7.96758139631,3.09174577211,0.0,0,11.0764380665,0,14.3796373245,11.7817251467,0.0,7.80599999998,0,7.09262450348,0,0.00047591478745,0.381739781003,0.713159800728,15.949,1.97167200529,0,0.198353915484,0.428462036128,7.25039254937,0,0.297119493729,2.86645933243,1.00284721371,0.000121449134274,0,0.831843774817,0,1.139561558,0,2.31716338496,0,0.381386753685,0,0.188616533266,19.503,10.731,67.1468690716,0.0,0.0,0,55.159,10.528,0.294130927809,9.83086140885e-05,0,6.32014170797,0.0455588504819,0.329420519286,0.484618221346,0.394478790933,0.00205925153008,0.00020354957751,1.75868020413,0,0,0,0,0.403382915141,0.989583857059,32.055979769,0.0905991220961,2.924,132.860601303,0,19.6629323799,0.920067620143,97.359,60.354,10.618,21.7607430937,8.18531926167,0.0849376446523,0.909511948129,0.935488051871,5.129,54.281,57.1011158819,19.706,4.184,1.822,48.657,7.806,33.451,2.88,193.438,80.736,31.651,21.168,0.000164796854413,0.000139936792963,1.3742507819e-05,10.1239290461,1.7833624267e-05,4.03995720528e-05,1.78878792269,0,0,0,0.439920435242,0,1.28151699807,2.75813951057,1.40254580098,1.50593529405,0.082499464722,1.05270444917,0.203050950755,0.258495109635,14.329,31.989,20.448
IN.138,0,0,0.0,0.115681136025,0.0434090138827,4.89940369831,0.129318268162,0.0,0.0,0.00740478828103,0.0,0.00984707842669,0.0,0.0090232628653,0.0,0.117912754043,0.0,0,0,9.156,0.72,0.00787229493164,0.0,0.0,0.0,4.63356668935e-05,0.0,0.0,0,0,0.0,0.0,1.35368384587e-05,0.0,0.0,0.0,0.0711963233159,0.0460269873177,0.144620744962,0.00158523870169,0.0176149240939,0.0457782177911,0.000921034519768,0.000186001023568,5.66108144609,8.66968967558,0.0,0.0302994066025,7.31070362061,7.06106979679,0.767226582597,0.479431699706,0,12.1372155674,0,8.46878443263,12.756,0.0,7.17599999996,0,3.64610697178,0,0.000820329173836,0.500660235957,3.23141246309,14.194,1.0067624523,0,1.31594582115,0.465781540489,3.74905441353,0,0.0984557725217,1.08160296667,0.378404992251,8.33284011609e-05,0,0.42492149003,0,0.785850862679,0,1.02969622243,0,0.389618029912,0,0.0488221076254,10.506,5.399,60.1479001048,0.0,0.0,0,31.809,9.516,0.0500998946215,0.0,0,0.172676040604,0.00122334208916,0.538596363168,0.541123587279,0.0,0.000540504862626,1.22309643257e-05,0.167177945212,0,0,0,0,0.432510457671,1.13671864973,9.3578714469,0.000549431518167,2.902,37.634,0,5.56691368826,12.1360863117,68.678,33.676,3.464,5.48508866054,6.73686093328,0.17205040618,1.75737265397,0.357627346034,4.387,78.711,41.887,13.834,2.992,0.967,40.311,9.493,55.901,3.239,232.219,3.059,3.824,8.121,7.82330959475e-05,7.40907353769e-05,9.91576426375e-06,5.72203484691,1.15426927507e-05,1.50179928263e-05,1.44197149693,0,0,0,0.606634643733,0,3.93460683611,5.38823339387,6.16603825949,4.29707797264,0.373038187456,2.0331167171,0.895660476813,1.08539836867,15.746,30.481,22.63
IN.139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000517324647419,0.00575714973557,0.00485318887086,0.00322999391308,0.000610113619142,0.0300202194755,1.20097384564e-05,0,0,0.09,0.022,0.0,0.0,0.0,0.0,2.33368333083e-07,0.0,1.49434937564e-05,0,0,9.48906639478e-06,1.08281623024e-06,6.5188308694e-07,3.42329807659e-05,0.000178893660952,3.30930288551e-05,0.0,0.0,0.0,0.0,0.0,0.0700359923058,0.0,0.0,0.0147661397164,0.000726102411075,0.0,0.000262934353251,0.00779520238328,0.0129040321905,0.00130076542617,0.155921733193,0,0.0706954546609,0,0.131304545339,0.044,0.0,0.0449999999991,0,0.0243159727811,0,0.0,0.0,0.0196840272189,0.09,0.045,0,0.0,0.0,0.0,0,0.0,0.00311803986294,0.00109086410312,1.51345220215e-05,0,0.00166424059328,0,0.00868412633333,0,0.00644946766234,0,0.000785452591624,0,0.000192674331342,0.067,0.045,0.449765361211,0.0,0.0,0,0.18,0.09,0.000234638779919,0.0,0,0.000182467060776,5.56377991451e-06,0.0,0.0,0.0,5.41570640098e-06,1.01880588239e-07,0.000367712807907,0,0,0,0,0.0,0.0,0.0894314199998,7.31876461199e-06,0.022,0.414784256947,0,0.132665091958,0.00233490804184,0.36,0.27,0.022,0.0990433493025,0.0127831186605,0.000173532037014,0.00535134634972,0.0166486536503,0.022,0.292,0.225,0.0,0.022,0.0,0.36,0.09,0.067,0.0371519539635,1.731,0.022,0.0,0.0,5.86084060211e-07,4.19482479817e-07,1.83115359783e-08,0.0241540743851,6.67199430963e-08,6.55949579903e-08,0.00617894111268,0,0,0,0.00276524349182,0,0.0175020052669,0.0240313266514,0.0252630097414,0.0174085146998,0.00150708910896,0.00821249273193,0.00360505973267,0.0043710868844,0.135,0.157,0.135
IN.140,0,0,0.0004224605507,0.0126303865457,0.0292142147548,0.0510353014739,0.00739218633197,8.9749912483e-05,6.13459250082e-07,0.000284530689894,0.00143328437264,0.00372326429083,0.00731619798521,0.00087127236077,0.000154294376307,0.0199881210747,6.79276227848e-05,0,0,0.0388707414833,0.504285144318,0.000649639428273,0.026762347268,0.0202980183924,0.000460193887203,4.41134692977e-07,0.0,5.80238494576e-05,0,0,2.6420849452e-05,3.00269372622e-06,1.90457278148e-07,5.72770280868e-05,0.000137995640816,1.07521331815e-05,0.00117112298746,0.00290854059425,0.00190229086327,0.000586414491568,0.000507910396905,0.00439864285284,4.84526565854e-05,1.32716541407e-05,0.0159326877677,0.0165469640766,0.000237526959521,0.000556901936168,0.0134779874377,0.018857162683,0.00836419887265,0.0108736892575,0,0.0189971228876,0,0.0361669491876,0.0288228914389,0.0,0.0288511043041,0,0.00743555825016,0,1.455663118e-05,0.0103534515146,0.00229281994415,0.0462342913453,0.00203989987695,0,0.0015973860633,0.00125886409485,0.0162915757922,0,0.00125048092714,0.00396324378825,0.00162018526654,1.82082311272e-06,0,0.00186920353098,0,0.00287643207225,0,0.00359764147708,0,0.000217087890957,0,0.000292488059335,0.0372016875488,0.0167795765904,0.179528318068,0.0,0.0,0,0.11650689563,0.0293978703552,0.00311018962163,3.29668998945e-06,0,0.00303406995295,0.00179775293795,0.00217367047077,0.00297729219416,0.0010295281466,5.60901272705e-05,6.20499060408e-05,0.0175392996591,0,0,0,0,0.00265586307883,0.00690923635767,0.0181229376948,0.000828515136339,0.00528430255237,3.06906404873,0,0.0353849062997,0.000252993529657,0.26157821082,0.162999372657,0.195749394039,0.00936536938617,0.025790417297,0.00110532990676,0.00204177690968,0.00276261659969,0.0089785176208,0.149688720942,0.122660949578,0.0291667135272,0.00651690866119,0.00399079544945,0.0467713665649,0.0136731781406,0.176745754481,0.00854425493183,0.398944953477,0.00832054102476,0.304034153091,0.476847049114,0.000292483380214,0.000291821285028,5.1509668015e-05,0.0121209844105,4.72016364472e-05,5.64190314907e-05,0.0030865764133,0,0,0,0.00135833460962,0,0.00855747194074,0.0117738529648,0.0126541660304,0.00877888721491,0.000764720149845,0.00415956879018,0.00182274576014,0.00221069939398,0.272260353677,0.320268247409,0.304282214305
IN.141,0,0,0.000457028855807,0.014034136105,0.0323212840635,0.0563786933088,0.00821565813632,9.70862489983e-05,6.63026792456e-07,0.00031039165486,0.00157438779641,0.00412117713814,0.0080594435922,0.000944388060013,0.000167201743212,0.0221857977379,7.35116499202e-05,0,0,0.0396207119375,0.507014104398,0.000706284335007,0.0294522419923,0.0223200804695,0.000497237311021,5.14916999287e-07,0.0,6.35330084779e-05,0,0,2.89552913916e-05,3.29150871369e-06,1.98352483712e-07,6.13239435763e-05,0.000150345708933,1.17329764665e-05,0.00127490786678,0.00316774092613,0.0020719266491,0.00063818328229,0.000552658838671,0.00478807560097,5.25159846451e-05,1.44125040716e-05,0.0173561284015,0.0180218762311,0.000258183329947,0.000606373834424,0.0147380189625,0.0206713576499,0.00918126661176,0.0118559322568,0,0.0207621338928,0,0.0397807544773,0.031478872952,0.0,0.0317267907373,0,0.0081637018009,0,1.57428830044e-05,0.0113443731538,0.00251375783355,0.0509971212363,0.00225726751129,0,0.00176681284644,0.00138623982914,0.0180007114342,0,0.00137681657027,0.00433753330845,0.00177265400086,1.97583126179e-06,0,0.00204524157645,0,0.00316127833446,0,0.0039602230678,0,0.000235361382545,0,0.000318431827783,0.0411904774778,0.0183854212046,0.197350112196,0.0,0.0,0,0.128386149312,0.0324027521022,0.00337669611366,3.58268415811e-06,0,0.00332355939615,0.00195807684597,0.00236876549811,0.00324252583271,0.00111630584576,6.09058245634e-05,6.76003764192e-05,0.0221909257623,0,0,0,0,0.00289284516873,0.00752593029018,0.01976564693,0.000901158886349,0.00576043753225,3.24944947415,0,0.038707374874,0.000273893622015,0.289033015601,0.181349137306,0.209866462269,0.0102272041345,0.0281674519729,0.00119797534585,0.00223375899755,0.00301198154846,0.0098326483437,0.161811809635,0.135008471789,0.0319421077347,0.00713954290685,0.00432109972174,0.0512103273406,0.0148528031841,0.192894426047,0.00938223050269,0.432545235988,0.00904755920115,0.326605143829,0.50357349671,0.000322810585507,0.000331448860275,6.72854173823e-05,0.0131686476732,5.32544844212e-05,6.62146389328e-05,0.00335429455948,0,0,0,0.00147799054216,0,0.00930707943773,0.0128073550738,0.0137390571851,0.00952946834954,0.000829963773682,0.00451497939932,0.00197807846099,0.00239919886303,0.301138660934,0.342404499317,0.315918049243
IN.142,0,0,0.000301559361127,0.0104431426537,0.0234893748105,0.0405821098932,0.00226479803018,6.47246277036e-05,4.40668777838e-07,0.00021347080424,0.00111904226139,0.00301905602112,0.00576891619185,0.000634784687257,0.000112352359125,0.0164951365068,4.90937742842e-05,0,0,0.0353457634102,0.467931301031,0.000483244152041,0.021135038799,0.0159702005971,0.000327921064329,3.91888778782e-07,0.0,4.43537237827e-05,0,0,2.03469605961e-05,2.3154859104e-06,8.93646626289e-08,3.74648031365e-05,0.000102305035468,3.98867320223e-06,0.000863049707514,0.00214719693593,0.00140579671362,0.000421167641267,0.00037297070254,0.00324045776734,3.44136335271e-05,9.62278858625e-06,0.0117790837064,0.0122211950577,0.00017335702275,0.000411180563253,0.0103320936177,0.0146647248269,0.00656850506536,0.00802865898329,0,0.0143825410457,0,0.0285304261943,0.0214569197513,0.0,0.0226122600047,0,0.00578550775698,0,1.0511303887e-05,0.00792157276783,0.00178122614601,0.0366724300205,0.00165783620455,0,0.00129645327023,0.000992132276715,0.0130778838263,0,0.000983903927188,0.00301346002064,0.00122263946848,1.29251217283e-06,0,0.000965677884447,0,0.00223490820617,0,0.00282104092144,0,0.000155137239956,0,0.000213772628826,0.0301466470483,0.0129311417857,0.140409023112,0.0,0.0,0,0.0926071636835,0.0231836532552,0.00225086828165,2.34567841911e-06,0,0.00229961379529,0.00132612688281,0.00160766426966,0.00219340340953,0.000732772227076,4.04283072878e-05,4.36518853151e-05,0.0161199093154,0,0,0,0,0.00195925662842,0.0050977439046,0.0134499228768,0.000601743254261,0.00394764473562,1.23458324969,0,0.0268729016172,0.00018530979062,0.207523433459,0.155168608709,0.125747132293,0.00704051402972,0.0194024765023,0.000788896055523,0.00157559257574,0.00207963667577,0.00686126060978,0.103265156195,0.0955145804035,0.0225679589411,0.00549950013553,0.0028305748483,0.0359306472878,0.0101085490178,0.129245027816,0.00658184648127,0.283113003854,0.00600297676215,0.200878891186,0.275488834886,0.000199983724205,0.000236740007424,8.03946950168e-05,0.00868036379174,3.73010949319e-05,5.23540967329e-05,0.00221496591399,0,0,0,0.000983296727259,0,0.0061707907295,0.00849905591398,0.00901746867376,0.00624749093655,0.000543921739937,0.00295966882861,0.00129526019348,0.0015713540526,0.18760795444,0.16421208637,0.121736445452
IN.143,0,0,0.0,0.164069230791,0.436997491365,0.804530709743,0.093016647194,0.00262069826939,1.46568266225e-05,0.00523219293842,0.0231189543646,0.0524112769865,0.115640712087,0.0246048061207,0.00424540723068,0.258334023522,0.00190563815223,0,0,0.415511148951,0.598780825842,0.0146867868711,0.55515577476,0.420839649955,0.0131966490859,1.00494597189e-06,0.0,0.00147494763195,0,0,0.000610671404138,6.47933285124e-05,2.83443669393e-07,0.00316478527562,0.00447218210315,0.000326176651749,0.0237557071626,119.39224603,0.0383889653791,0.0128908326091,0.0103901189151,0.0902117174705,0.00114895726123,0.000279522032895,0.322694651706,0.341474459363,0.00499613140714,0.0113145780777,0.349414266576,0.466282762915,0.180709815005,0.278608696747,0,0.515993806195,0,0.76246455013,0.866221794672,0.0,0.477460851493,0,0.149854876422,0,0.000575346226111,0.236463006213,0.0398708012033,0.9032105127,0.0309891960631,0,0.0239960465828,0.0235057258962,0.280826435363,0,0.0234330256763,0.0695839101846,0.0294794790298,4.56277918673e-05,0,0.0331423532902,0,0.0471155339467,0,0.0572447534435,0,0.00542030845968,0,0.00592309950928,0.589244074828,0.311966926843,3.51116297758,0.0,0.0,0,1.99688502031,0.581000836352,0.0657556005024,7.35515830628e-05,0,0.0560886077499,0.0351953715513,0.0428857580197,0.0589889838112,0.0247892505025,0.00114411077917,0.00124694212073,0.0215265947177,0,0,0,0,0.0523534529024,0.136153348369,0.353546604159,0.0170931597677,0.200125984331,91.44353438,0,1.07258361251,0.00676578314712,3.95465096769,2.17037638537,3.79094232272,0.185891073062,0.492989666525,0.0265962896362,0.0519672274504,0.0904451077929,0.297975811937,5.19514030213,2.51240174269,0.880763482023,0.153489712674,0.0977012617461,0.924600335247,0.713266799375,3.32423324212,0.186505942175,15.4366836713,0.18125870427,9.40558902491,17.580075193,0.000300630762914,0.000319316139242,8.13044376411e-05,0.374947707376,4.90147584832e-05,7.16717955157e-05,0.0948488842952,0,0,0,0.0405707314227,0,0.259636514426,0.356096041915,0.398546425825,0.277464136446,0.024159111213,0.131434162533,0.0578067198737,0.0700643751176,0.369804904557,0.890049591814,0.634741597483
IN.144,0,0,0.000158436630626,0.00498721459019,0.0113153254002,0.019569714947,0.00118807385136,3.42486199853e-05,2.34608129637e-07,0.000111028229794,0.000315118197983,0.0014709716172,0.00285188119693,0.000331564324903,5.87769074235e-05,0.00796163503613,2.59061535711e-05,0,0,0.0313053190803,0.414915270813,0.000252991041163,0.0103084563865,0.00782812135233,0.000173124005999,1.13633915856e-07,0.0,2.20721692648e-05,0,0,1.01395421075e-05,7.68806005498e-07,4.28020174284e-08,1.96701602351e-05,5.14192038597e-05,2.0855997561e-06,0.000448998869623,0.00111332683805,0.000729290850719,0.000216391655496,0.000194386097575,0.00168590395707,1.79193340145e-05,5.060119309e-06,0.00610139582234,0.00633354390313,9.07706359502e-05,0.000213808368902,0.00519929437888,0.00729926391822,0.00326371968803,0.00405996712846,0,0.00717853747838,0,0.00693373955741,0.0105065346528,0.0,0.0113265379982,0,0.0028680446124,0,5.56850705741e-06,0.00391947603284,0.000902346121597,0.0176439349631,0.00080233620619,0,0.000629959303523,0.000485592546098,0.006311836459,0,0.000481382371144,0.00154542026701,0.000625496929908,6.69349122365e-07,0,0.000503163909586,0,0.00112430750205,0,0.0014099085807,0,8.07688677421e-05,0,0.000110888829754,0.0144270973277,0.00654425605591,0.069262835369,0.0,0.0,0,0.0455858450229,0.0111611449087,0.00118278915771,1.20727031808e-06,0,0.00115990766957,0.000690223267243,0.000835054261994,0.00114244902469,0.000381359289826,2.1343606858e-05,2.2099068884e-05,0.00395028174988,0,0,0,0,0.00102055850475,0.0026550466462,0.00695246712902,0.000313127366397,0.00196206192558,0.991451046797,0,0.0132318611893,9.7801041446e-05,0.099157078629,0.0653952530075,0.0668572759143,0.00361178215305,0.0099588173972,0.000411647972891,0.000791991622861,0.00104972616911,0.00333750975454,0.0518619322451,0.0459387061037,0.0111663944881,0.00258118446751,0.00147218931633,0.0181546322072,0.00511205439263,0.0640811540418,0.00320485971044,0.14093545452,0.0031079251958,0.104521236091,0.153057259819,6.8233339417e-05,6.95164972092e-05,1.37855469948e-05,0.00430989432802,1.14785252393e-05,1.34830662998e-05,0.00109909146641,0,0,0,0.000486332581001,0,0.00305185884633,0.00420067494207,0.00448142465296,0.00310761971012,0.000270972333567,0.00147288189633,0.000645116011306,0.000782468910621,0.0710724717233,0.0803330762144,0.0746483616626
IN.145,0,0,0.00021017963844,0.00699197985071,0.0159818347472,0.0277586219016,0.00156266720686,4.50823289425e-05,3.08592101477e-07,0.000152185542532,0.000783011384417,0.00204524213557,0.00397217497775,0.000436879883807,7.73823021909e-05,0.0110952336697,3.41085593792e-05,0,0,0.0348220599832,0.431570236971,0.000339808320625,0.0140265984923,0.0106390287343,0.00022811197129,1.55705766404e-07,0.0,3.01512496253e-05,0,0,1.38051661094e-05,1.57205994112e-06,5.40637111434e-08,2.78013569124e-05,7.07364020048e-05,2.73365324446e-06,0.00060994460496,0.00151404777545,0.000991193559927,0.000298157798191,0.000264082021008,0.00229085027187,2.41883488307e-05,6.86820303661e-06,0.0082965867707,0.00861633524379,0.000123287560306,0.000290458625926,0.00701492635216,0.00984640023085,0.00439134864753,0.00552168012134,0,0.00989181700236,0,0.00904432045411,0.0147796679087,0.0,0.0155981090942,0,0.0039508822623,0,7.30941864158e-06,0.00544328245417,0.00122464371102,0.0245992648689,0.00110707238638,0,0.000867365415184,0.00067524505777,0.00878006581625,0,0.000669440706147,0.0021277971301,0.000863034435517,9.10798320901e-07,0,0.000677087169062,0,0.00155531685002,0,0.0019553268981,0,0.000108592996284,0,0.000152098692549,0.0201469120599,0.00891282764062,0.0959997631388,0.0,0.0,0,0.0626288093973,0.0156339856162,0.00160654894127,1.65410960888e-06,0,0.00159704270119,0.000942115476271,0.00114233069915,0.00156111913255,0.000515221469302,2.90936890906e-05,3.09261778615e-05,0.0104598001656,0,0,0,0,0.00139432384273,0.00362752154285,0.00951913707335,0.000428236569386,0.00268236334555,1.50391213038,0,0.0182257993057,0.000127438229784,0.141743412771,0.0968933604988,0.101149342206,0.00492778356793,0.0135661283399,0.000553220684896,0.00106372924726,0.00141923562941,0.00458908992796,0.0747480431148,0.0649196375567,0.0149785958573,0.00363609620085,0.00198289175891,0.0245769270228,0.00683939953859,0.093503055833,0.0045106493041,0.199111533301,0.00425202500323,0.152468745612,0.229540835783,0.000107396189349,0.000114007128874,2.56499260116e-05,0.00615038553449,1.78079463993e-05,2.53013324412e-05,0.00156767744115,0,0,0,0.000692412605171,0,0.00435207060718,0.00598963769374,0.0064055518055,0.00444225341491,0.000387133440113,0.00210505823538,0.000922126921462,0.00111845329434,0.0936165240427,0.111087180763,0.0914576920445
