,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.106,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.109,0,0,0.0,0.000519487765347,0.0020392931892,0.00108586568037,0.00125676711341,0.00012970063423,0.0,0.000468177687377,0.000167398380138,0.000243806739871,0.00067817517482,0.000124853903596,4.79560883632e-05,0.000282682299316,0.00031615010864,0,0,0.00183313126328,0.000275665835817,0.00345436479653,0.00959063647687,0.0119614325499,0.0,4.51471019936e-06,0.0,0.00238673013272,0,0,0.00297943075227,0.00104085483282,3.34865314604e-06,0.00356834611836,0.0013043085498,0.00124343093604,0.00013516703286,0.00010614168442,0.00170589963344,9.32022624169e-07,7.78672606528e-05,0.000779286273761,3.25416718079e-06,3.81771276211e-06,0.0001818334091,0.00228297428175,0.000336171989567,0.00354803471526,0.0015095482475,0.00157729127313,0.00191299466742,0.000187550465929,0,0.00843336361904,0,0.00189977940274,0.000907275585387,0.0,0.00295060500438,0,0.00121474947206,0,0.00109582163257,0.00478094996036,0.000953339688335,0.0063886701934,0.0022000155974,0,0.00248985743879,0.00292371199007,0.00775640703711,0,0.0066916403731,0.0161832811583,0.0120625321493,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.000637884878009,0.00796086485765,0.00486032213321,0.00830464319481,0.0,0.0,0,0.0033470303236,0.00365031291168,2.73746486302e-05,3.23049758406e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,6.44336485172e-08,2.26291539962e-05,0,0,0,0,0.0387733205457,0.0319865241214,0.0,0.0,0.00997400431944,0.00579719892462,0,0.0012349084911,0.000233359446076,0.0020454068795,0.00130731852416,0.001149993389,0.000326461844399,0.00040958415828,6.52794363682e-05,0.000433052491428,0.000458023498264,0.00115413753408,0.0028304874985,0.00138593426626,0.00125228854075,0.00147026464531,0.000882702592601,0.000703741782812,0.00245667115413,0.00171249011469,0.000629309148545,0.00265540921861,0.000164825951878,0.000314340280749,0.000323917833537,1.01123080227e-05,8.99596776481e-06,1.79647975721e-06,0.00407982582,4.55614433845e-06,3.31781653106e-06,0.00404841595021,0,0,0,0.00789159502935,0,0.00426343447198,0.00470466350677,0.000817770614308,0.000752463761456,0.000743464417044,0.000748734048031,0.000755611231743,0.000754855221044,0.000345885441409,0.000394218184652,0.0015029858232
IN.110,0,0,0.0,0.000733901144017,0.00288099105383,0.0015338071176,0.00177548516793,0.000183233273603,0.0,0.000661413344623,0.000236490387041,0.000344435532935,0.000958085194386,0.000176386103381,6.77494841265e-05,0.000399356590665,0.000446637903507,0,0,0.00259878239957,0.00145354290762,0.00489883291936,0.0,0.0,0.0,9.43375887555e-06,0.0,0.0034227003343,0,0,0.00427266513798,0.00149264222856,3.97866753528e-06,0.00505851420376,0.00184899757658,0.00176269701501,0.000191746351953,0.000150571336419,0.00241996901602,1.32215625615e-06,0.000110461573734,0.00110548627841,4.61632302164e-06,5.4157621089e-06,0.000257946720589,0.00323860027747,0.000476889602917,0.00503054014961,0.00214136072848,0.00223731526304,0.00271538308581,0.000979328654333,0,0.0119655816004,0,0.00329905934867,0.00129124453573,0.0,0.0041822009505,0,0.00172255546604,0,0.00155391180355,0.00677954728649,0.00135186763107,0.00907175197533,0.00312088465471,0,0.00353204671927,0.00414750145198,0.0110030363996,0,0.00949258622527,0.0229463162601,0.0171034955698,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.000904458620301,0.0112878662919,0.00689644082559,0.0117604546142,0.0,0.0,0,0.00474674274821,0.00518236904863,3.88381731748e-05,4.55386939214e-06,0,0.0,0.0,0.0,0.0,0.0,0.0,2.28886430781e-07,3.36803695642e-05,0,0,0,0,0.0,0.172550663902,0.0,0.0,0.0538756045882,0.0082235513907,0,0.00674629222583,0.00127484022358,0.0110149716668,0.00708703442416,0.00621059567128,0.00176023944828,0.00220810315982,0.000350656781752,0.00233916973672,0.00247405274661,0.00621866352185,0.0152724663198,0.00746741714087,0.00677659278568,0.00793993251198,0.00477848459301,0.00379235209655,0.0132325170961,0.00922971103183,0.00339496079808,0.0143243399033,0.000895354515147,0.00170822433081,0.0017584022552,5.40544327656e-05,4.83030230772e-05,1.01239580088e-05,0.0220748162393,2.43826102675e-05,1.76207968487e-05,0.0219048660664,0,0,0,0.0426992518294,0,0.0230682721934,0.0254556412361,0.00442473204329,0.00407137461102,0.00402268163172,0.00405119415672,0.0040884047077,0.00408431414159,0.00184695813206,0.00210619025146,0.00803492456444
IN.111,0,0,0.0,0.00204007107444,0.00825443651688,0.00426361991652,0.0049354275623,0.000509345031546,0.0,0.00183857218866,0.000657387172532,0.000957449069914,0.0026632495505,0.000490311522708,0.000188327493425,0.00111011658129,0.00124154741428,0,0,0.00722578626284,0.00108557833133,0.000168299612475,0.0,0.0,0.000114886151758,2.56085267624e-06,0.0,8.3905698328e-05,0,0,0.000104742138402,3.65913390915e-05,1.69738916415e-06,0.000122360273455,4.47253560977e-05,4.2637833974e-05,0.000974598442338,0.000765316202581,0.012300093376,0.000642433287018,0.000561448374913,0.00561890849026,2.3464466961e-05,2.75269555934e-05,0.00131107825277,0.0164609900196,0.00242390981334,0.025530384852,0.0063379796659,0.00662078400449,0.00805148463128,0.000405490518255,0,0.0568146356432,0,0.0127986031962,0.00617019763646,0.0,0.000199565968231,0,0.020821669956,0,0.0187831621982,0.0819488828272,0.0163409203321,0.00151820966552,0.0103462054193,0,0.0117092318612,0.0137496409014,0.0364760276044,0,0.0314690340463,0.00564337958691,0.00420640579818,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.000222441077563,0.00186852047419,0.00114391265691,0.00194530219402,0.0,0.0,0,0.0168371652089,0.018438327507,6.48399460249e-06,7.58405654843e-07,0,0.237940195973,0.0106050998864,0.033026038532,0.0871046750337,0.0484039413208,0.0912145919301,5.28409436733e-05,0.112009327285,0,0,0,0,0.114517803625,0.0944728601113,0.0858752736423,0.0115081006315,0.0296109406039,0.00309581129388,0,0.00373284802698,0.000705392629611,0.00600362486289,0.00390350637136,0.00341303989326,0.000962252715659,0.00120725737282,0.000192412424299,0.00128568228707,0.00135981829093,0.0033947033282,0.00837043402217,0.00407607065835,0.00372854774219,0.00436229533596,0.0026297781315,0.00207096566665,0.00721664436355,0.00504239823049,0.00197101970563,0.00784540699719,0.000493755477338,0.000942250099942,0.000969315150116,8.26001046186e-06,7.97384596647e-06,2.25473218151e-06,0.0121449213764,4.52202609518e-06,3.33481346695e-06,0.0120514197379,0,0,0,0.023491885535,0,0.0126914919264,0.014004952886,0.00243435878219,0.00223995180792,0.00221323786319,0.00222884910935,0.00224932127143,0.00224707076102,0.00100340825776,0.00114304118529,0.00437638985234
IN.112,0,0,0.0,0.000463560354971,0.00181974540641,0.000968966835659,0.0011214651202,0.000115832728741,0.0,0.000417774256541,0.000149373522249,0.00021755578622,0.000605163674186,0.000111419842611,4.28285074151e-05,0.00025224907256,0.000282346574425,0,0,0.00164189771963,0.0,6.61833262891e-05,0.00242921892697,0.00302971949923,0.0,2.24295531072e-07,0.0,0.000629303584039,0,0,0.000785579578172,0.000274439773394,4.86623723071e-07,0.00090425514188,0.000330501783021,0.000315098025864,8.03374006944e-05,6.30823647447e-05,0.00101385410909,5.53921783412e-07,4.6278245583e-05,0.000463147171921,1.9787935342e-06,2.26897966516e-06,0.000108067640893,0.00135682241273,0.000199805997488,0.00210437613688,0.000683116523546,0.000713597580098,0.00086780054223,6.51523206535e-05,0,0.00129466628601,0,0.000291648795758,0.000140937732816,0.0,0.00260013392529,0,0.00212033680192,0,0.00191284288095,0.00834511508927,0.0016640478324,0.00151413980355,0.000353500865507,0,0.00040007401023,0.000469784650488,0.00124631915669,0,0.00107522515239,4.29648717014e-05,3.20247260811e-05,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.69351577568e-06,0.00196427591249,0.00120253436327,0.00204499243933,0.0,0.0,0,0.00169101637415,0.00185182679741,6.46661296958e-06,7.56425976432e-07,0,0.0,0.0,0.0,0.0,0.0,0.0,1.63611085488e-08,0.000134393329282,0,0,0,0,0.0581083439795,0.0479371877414,0.0,0.0,0.0150236571799,0.00117450299506,0,0.00192944941177,0.000364617705183,0.00304514661156,0.00199508695001,0.00173091892115,0.000488073410204,0.000612344567452,9.7595347423e-05,0.000652366515354,0.000689983776925,0.00172185730459,0.00424565822282,0.00206745945679,0.00189936979194,0.00221265226258,0.00134083917728,0.00105043307718,0.00366041414515,0.00255760113058,0.00094330221457,0.00397935089034,0.000253120571038,0.000483324925102,0.000496431808183,1.69282708269e-06,1.54146197867e-06,4.09098541074e-07,0.00618515054606,7.46713497715e-07,7.14910761498e-07,0.00613753214718,0,0,0,0.0119639184266,0,0.00646350732014,0.00713242509409,0.00123976723145,0.00114079600206,0.00112724742311,0.00113513861208,0.00114560669031,0.00114447057077,0.000211394084024,0.00027381844934,0.000690790914861
IN.113,0,0,0.0,0.000304450584175,0.0002166398102,0.000888219480325,0.000253974887542,0.000102795619858,8.26108115022e-05,0.000196512727608,0.000124641059747,0.000208202379693,0.000296462542255,7.3380616875e-05,3.42445854044e-05,0.000238714778724,0.000138576249255,0,0,2.12377352131e-05,4.21535654585e-05,6.89679094703e-05,1.01961321575e-05,1.37719916618e-05,6.09775636577e-06,6.56886227457e-08,0.0,8.32014786422e-06,0,0,5.79595809278e-05,4.2156350239e-06,2.41871971099e-08,6.1743451403e-05,2.38292691299e-05,4.18198554243e-05,4.52489151713e-05,4.74445913943e-05,8.37240260993e-05,2.68151563548e-05,4.03641621868e-05,0.000212651982985,1.04999146149e-05,7.77963862451e-05,6.35634270988e-05,0.000551123050764,9.14062400183e-05,4.09891668931e-05,8.60120508876e-05,3.59797852837e-05,3.46176745267e-05,1.31051004419e-06,0,0.000812960978065,0,0.000376579566089,4.6902891709e-05,0.000145633551989,0.000376788708686,0,0.000563938108013,0,0.000165552539324,0.000274966432619,0.000149170977866,0.000136660972583,0.000231779717521,0,0.000417981663847,0.000348106815641,0.000298272188662,0,0.000332371747307,0.000419748271163,0.00032041275812,0.000126010839657,0,0.000260482546933,0,0.000168719137592,0,0.000253630571962,0,0.000532295874093,0,0.000866901676603,0.000349847225516,0.000249594700296,0.000287653173279,5.07735894009e-10,2.3535067808e-10,0,0.00023749596329,0.000312174803119,0.000122121398292,4.38244599994e-06,0,7.0819987584e-05,3.70479683944e-05,0.000187986635383,0.000249328424301,5.86297719907e-05,2.85369324276e-05,4.42499752121e-07,0.0971694324158,0,0,0,0,8.69496143271e-05,7.4784983555e-05,4.90127483218e-05,3.60769165467e-05,0.00143601890171,0.00110801573357,0,0.000185279587736,2.65360054485e-05,0.000406722186997,0.000156025222579,0.000126274125629,0.000344304091514,0.000345730020064,1.07055330298e-05,0.00015354189071,0.000316809223319,3.69306406821e-05,0.000187150464891,0.000115197707236,9.8754974097e-06,0.000284640912998,1.71957670744e-05,0.000303530589975,3.40503301654e-05,8.52423068519e-06,3.76516201801e-05,0.000243064913353,0.000106089903645,8.44613401258e-06,9.32058000537e-06,3.64167165554e-07,3.27318250845e-07,9.9528633579e-08,2.38291408316e-05,2.37627329392e-07,1.62196626757e-07,3.32731994951e-05,0,0,0,2.68091605212e-05,0,1.14788968853e-05,1.41085993171e-05,2.3383365451e-05,2.69744245707e-05,2.01085499814e-05,3.00873045338e-05,2.35527397734e-05,2.37908602567e-05,0.000178721078069,0.000202812802907,1.89765487867e-05
IN.114,0,0,0.0,0.00133890175753,0.00134930633915,0.00670478245035,0.000929170225881,0.000569028356972,9.76011768099e-06,0.00063145542236,9.14289447487e-05,0.000228049348457,0.000359948864097,3.44321007186e-05,2.02619038824e-05,0.000218588538425,0.000623423528518,0,0,0.01448619068,0.00480851743123,0.0151181670562,0.0,0.0,0.0,4.29466403559e-05,1.99399406501e-08,0.000950739874853,0,0,0.00145985990365,0.00044868645738,1.38070609303e-06,0.0192504909942,0.00482074013602,0.0077367887835,0.000132511999526,0.000103951643748,0.00020707564879,9.50432203945e-07,7.8348882331e-05,0.00115161946618,4.11087502289e-06,4.06767664768e-06,0.000651008909556,0.0167041645811,0.00183120707145,0.000737249341234,0.0133221450566,0.00858390124497,0.00330975528366,0.00109388329715,0,0.014046852826,0,0.0130932601684,0.0213010862193,0.0,0.0129500538468,0,0.00368796660022,0,0.0101620145373,0.0,0.00649787754407,0.0132844378582,0.00510637941306,0,0.00328221827564,0.0379854383611,0.0279527309242,0,0.0256491460664,0.0126970285631,0.00946398407994,6.488952246e-05,0,0.00570046489726,0,0.00608485720884,0,0.0078869789362,0,0.0139740231247,0,0.00219046031393,0.0365407926706,0.00696900177425,0.0184624245878,0.0,0.0,0,0.00661632854099,0.0144091186678,0.00101322625917,0.0,0,0.0259990448772,0.000325871566917,0.0933042874382,0.129698215016,0.109791784352,0.00272104124941,7.00049324812e-06,0.0292427191503,0,0,0,0,0.122284643317,0.100889269086,0.00112852174087,0.000101482328082,0.0126463571944,0.0642241767425,0,0.0223344506102,0.00319053696739,0.0306452324043,0.0218402686411,0.0142441985697,0.00738062673366,0.0343411750876,0.175775218027,0.0051291673372,0.0133986864611,0.0126007346007,0.0365004797842,0.030647584245,0.0125391385166,0.0153256109223,0.00871825390672,0.0238577810275,0.0248680911308,0.0181570305839,0.00953454874099,0.0296483398244,0.0388721354665,0.0173105820079,0.0136713818334,0.00015130391991,0.000138583555332,3.49660683964e-05,0.0324823957172,6.55626783274e-05,5.80863622439e-05,0.0320465187192,0,0,0,0.0303660914442,0,0.0271858319012,0.0316325785128,0.0342988273723,0.0344077479564,0.0339475365538,0.0342239245352,0.0344413779252,0.0344194017021,0.0166896450999,0.0294425456702,0.0198593708389
IN.115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.116,0,0,0.0,0.00408735541747,0.00174352349254,0.00141513529788,0.00342808094032,0.00492714980069,0.00880384030935,0.00158358415817,0.00139848909322,0.00188744935618,0.00154219752818,0.00108636296217,0.00164026520845,0.00163224105729,0.00511060929009,0,0,0.00314066856198,0.00387167993714,0.00219758271143,0.0,0.0,0.00972532553874,7.4068350822e-06,0.0,0.000180056232871,0,0,0.00050393516665,0.000200133207253,2.10295433082e-06,0.00403972392204,0.000674634010173,0.00169946097543,0.000788380213996,0.0011499997968,0.00107385170287,2.51067260834e-05,0.000790920443092,0.00112359631264,0.000564335200466,0.00153233856125,0.000183670351616,0.000650263459999,0.000545631929009,0.00128411415749,0.000647558671824,0.000668042961564,0.00129996779221,0.000232201579315,0,0.00286059673363,0,0.00195085246205,0.00178586989114,0.0,0.000309269945891,0,0.00467193014309,0,0.00601133290714,0.00847254294623,0.00264094491802,0.004677377903,0.00385515701068,0,0.00388641027634,0.00706498764522,0.00583863458066,0,0.00531684036049,0.0,0.0,0.0,0,0.0,0,0.00681274457301,0,0.0,0,0.0129742727328,0,0.0024682071478,0.00178892830588,0.00220649780582,0.0873306903532,0.0,0.0,0,0.0282301138674,0.0109241060383,0.000297813306978,3.45486439451e-05,0,0.00202757013474,0.00416193192061,0.000571011652299,0.000480069802976,0.00157797334927,0.00139243634,5.56322447023e-07,0.00303831604921,0,0,0,0,0.000652833457611,0.00040983453563,0.00164083739367,0.000681040261394,0.0317830056626,0.00223115726376,0,0.0057352155966,0.0016716679381,0.0298016728839,0.0129035505859,0.000704959335474,0.00191445285648,0.0300550887016,0.00436171730507,0.000880373529631,0.00214944073229,0.0028740093944,0.00816796297867,0.0133490452869,0.000480700439376,0.000704558926531,5.67563936656e-05,0.000614462432522,0.00413087713688,0.00201887004977,0.00142762171691,0.00461764449117,0.00187583802547,0.00118873428672,0.00710403102534,6.33955561687e-05,6.5572018672e-05,3.00725304297e-05,0.00380702402523,2.84648515355e-05,3.29438298435e-05,0.00429960705998,0,0,0,0.0055070704969,0,0.00182378670579,0.00230076370242,0.00261662114221,0.00343331929434,0.00420673252715,0.00392160188103,0.00332861200258,0.00316235736249,0.00171820824968,0.00125098043296,0.00273597086252
IN.117,0,0,0.000280347581327,0.00111150340634,0.000295076440682,0.000751355075485,0.000529991134318,0.000591578737106,0.00089303438091,0.000307669377974,0.000199353017577,0.000297866869118,0.000255629730757,0.000251050063025,0.00142661295273,0.000479218685888,0.00049430324897,0,0,0.000327248071857,0.000599608970422,0.000367904258688,0.000143236738636,0.000227467074644,0.00152622842653,1.78280078969e-06,0.0,1.19637179504e-05,0,0,4.07698633364e-05,1.4642365013e-05,3.25585034224e-07,0.000461597101981,0.000107422147262,0.000146670161476,7.74738433694e-05,0.000113537949543,0.000103179736716,2.45358937906e-06,8.68868180047e-05,0.000122458642524,5.14410619967e-05,0.000160286304249,1.77819615241e-05,7.5184740572e-05,5.33171685822e-05,0.000152074613904,8.30656726969e-05,0.000134485729173,0.000207130477552,2.40085700443e-05,0,0.000560626374344,0,0.000275257240302,0.00034959117844,0.0,0.000174869050094,0,0.00194902515132,0,0.00118619661615,0.000427353473089,0.000184292270131,0.00071707205966,0.000443130644607,0,0.00154386887495,0.000905402747232,0.0014040369253,0,0.000787619805642,0.00036089541451,0.000269000612267,0.0,0,0.0017259339755,0,0.00130244892965,0,0.00205556479283,0,0.00114336787207,0,0.000355742486974,0.000226475373004,0.000401773780297,0.0,0.0,0.0,0,0.0,0.00132255702405,6.93697716563e-05,4.09341923176e-06,0,0.00022558296325,0.000415334055151,4.95169622973e-05,6.32362949141e-05,0.000155940366998,0.000169222585796,5.62970802255e-07,8.80207969491e-05,0,0,0,0,0.000145019873965,5.54473616293e-05,0.000139008176954,6.71924854984e-05,0.000380028394645,0.000251452587617,0,0.000472225402162,0.00017094769442,0.0,0.00078915367831,0.000112518797597,0.000258080987854,0.000555824273672,0.000405854358014,0.000137557082599,0.000217516689098,0.000366038814776,0.000327291473848,0.000634158488221,0.00010341694445,7.19247405454e-05,2.76741543802e-06,0.000114590642532,0.000158329452957,0.000351285305168,0.000244496389549,0.000372418050236,6.36443673788e-05,0.000120570051301,8.78632621836e-05,1.4071905182e-05,1.27790702339e-05,2.68405427502e-06,0.000289361232724,4.56361548566e-06,5.22705449705e-06,0.000469297898219,0,0,0,0.00184890170169,0,0.000504605388054,0.000495424838421,0.00053668831297,0.000486613684513,0.000404576500175,0.000560674412251,0.000336161001067,0.000351976554914,2.74511318998e-05,0.000247815357575,0.000150114687728
IN.118,0,0,0.0,0.0953623262335,0.0584565036215,0.000153317887695,0.153031691677,0.340486869312,0.460857876517,0.0457826336261,0.0802149592323,0.0997003524338,0.0654439548885,0.00430702643922,0.0953698489764,0.0447017077399,0.0977117579126,0,0,0.0367556687716,0.042809956692,0.0205388225888,0.0,0.0,0.088710577669,1.50386287371e-05,3.1775809448e-08,0.000975492533951,0,0,0.00387611847188,0.00143198044643,4.06278664939e-06,0.0353521021608,0.00436117884175,0.0133968313972,0.144755037457,0.210622673123,0.188178189572,0.00474155238559,0.13725159499,0.193967119756,0.0972905375275,0.246599757372,0.0298433156161,0.0668608514083,0.0962479471349,0.228174622712,0.0304815886136,0.0346970132356,0.0820428109331,0.00106063918915,0,0.0493663630612,0,0.0372650743279,0.021722660446,1.06606072109e-05,0.0415636782376,0,0.0638855274922,0,0.245929357871,0.0671388252039,0.0338338154696,0.0675954910089,0.0501293861596,0,0.0678262764673,0.0915719320897,0.0647250403852,0,0.0565849198662,0.0499307158427,0.0372168572738,0.0,0,0.0970043371491,0,0.103972053146,0,0.173791022741,0,0.17196036795,0,0.0406662715736,0.0879181408135,0.0335959152164,0.0530547205898,5.99900300596e-11,7.52803733681e-11,0,0.0314949151362,0.0219665822564,0.00438566865117,0.000443163145795,0,0.0709818792401,0.14508020944,0.0152024876348,0.0121064109657,0.0480860380418,0.0438362769875,8.01092396912e-06,0.00213207303453,0,0,0,0,0.0135044151474,0.00680474369791,0.0,0.0214513927395,0.00742399599323,0.0704355915622,0,0.0168697286053,0.0268601545227,0.0283274154218,0.0185880479397,0.10742495931,0.0223495609923,0.0132284035884,0.0463536686185,0.00665202573665,0.0134209650943,0.0075326196778,0.0816263501968,0.0149680442896,0.00382181749755,0.00468506385108,0.00261904760056,0.00783857209355,0.00630725615765,0.010414513775,0.016809034845,0.0121992909487,0.00651483527478,0.00844981959834,0.145264046787,0.000139427182358,0.00012210570281,2.52453236932e-05,0.0139892157916,5.63759810015e-05,5.05765085314e-05,0.0242695621767,0,0,0,0.0326229426871,0,0.0155133052748,0.0164253802228,0.0155453178452,0.0171137107895,0.042881423395,0.022295372585,0.0302583438603,0.028144089435,0.0829075566917,0.0208216249892,0.0148569875653
